fps,value_loss,serial_timesteps,n_updates,policy_loss,clipfrac,total_timesteps,explained_variance,policy_entropy,time_elapsed,ep_reward_mean,approxkl,ep_len_mean
296,18.669973,1181696,577,-0.0015784953,0.01821289,1181696,0.019418299198150635,4.698937,3994.72283411026,1953.11342573,0.0021025722,2049.0
297,18.81346,1183744,578,-0.00052008405,0.022705078,1183744,0.02281087636947632,4.701845,4001.6359984874725,1953.2569050200002,0.0023460146,2049.0
298,18.333588,1185792,579,-0.0016326485,0.023144532,1185792,0.06643778085708618,4.6958137,4008.5298414230347,1953.00735957,0.0026719694,2049.0
296,18.051403,1187840,580,-0.001011408,0.040039062,1187840,0.09883338212966919,4.696842,4015.4033300876617,1952.7813654099998,0.0033687942,2049.0
299,18.387686,1189888,581,3.6912774e-05,0.023291016,1189888,0.020519018173217773,4.7014985,4022.310517311096,1952.7212125299995,0.0023233122,2049.0
303,17.71018,1191936,582,-0.0010812596,0.025732422,1191936,0.14889413118362427,4.6997657,4029.1451649665833,1952.64598746,0.0026767293,2049.0
299,18.039938,1193984,583,-0.001624717,0.038134765,1193984,0.0852469801902771,4.701209,4035.9059467315674,1952.5729528899997,0.0035460037,2049.0
295,18.07166,1196032,584,-0.0015034254,0.020361328,1196032,0.03176838159561157,4.6987414,4042.7547788619995,1952.45209139,0.0023044006,2049.0
301,16.895138,1198080,585,-0.002358303,0.050488282,1198080,0.1317548155784607,4.689474,4049.681925058365,1951.78183711,0.0045104856,2049.0
302,16.612265,1200128,586,-0.00058291515,0.016308594,1200128,0.13952261209487915,4.6958084,4056.4658880233765,1950.62022505,0.00195369,2049.0
298,16.857433,1202176,587,-0.00041681723,0.01171875,1202176,0.1481184959411621,4.7040224,4063.237237215042,1949.2852133299998,0.0014860969,2049.0
297,16.647667,1204224,588,0.00013328277,0.015136719,1204224,0.25240468978881836,4.693684,4070.1035590171814,1948.6792293799997,0.0021845466,2049.0
300,17.157118,1206272,589,-0.004155078,0.035449218,1206272,0.14411932229995728,4.6740303,4076.991070508957,1947.8087010999998,0.0034097824,2049.0
296,16.392128,1208320,590,-0.00045694574,0.025537109,1208320,0.2158929705619812,4.672296,4083.8081645965576,1947.3922796299998,0.0024036043,2049.0
298,17.789087,1210368,591,-0.0019548645,0.033154298,1210368,0.06692272424697876,4.6803617,4090.7248859405518,1946.6255027,0.0029000035,2049.0
295,17.633932,1212416,592,-0.0042678053,0.055273436,1212416,0.08585530519485474,4.691085,4097.590267419815,1945.9588422400004,0.004702455,2049.0
287,16.897379,1214464,593,-0.0006430017,0.0053222654,1214464,0.1628490686416626,4.7044916,4104.535063266754,1945.41521207,0.0012913103,2049.0
294,17.045725,1216512,594,-0.0020519148,0.052001953,1216512,0.1956498622894287,4.7006783,4111.654965162277,1945.2120348700003,0.0044279685,2049.0
295,16.098433,1218560,595,-0.0004493427,0.016113281,1218560,0.2958163619041443,4.7077403,4118.621421098709,1942.5594337100003,0.0018788982,2047.43
297,18.574062,1220608,596,-0.0031001167,0.048193358,1220608,0.05939817428588867,4.7125397,4125.542169809341,1942.08002299,0.004139534,2047.43
291,15.619283,1222656,597,-0.001742833,0.035058595,1222656,0.23648226261138916,4.7025957,4132.423767089844,1937.9494375900001,0.0034475762,2044.03
295,17.442303,1224704,598,0.00012729454,0.004638672,1224704,0.15044420957565308,4.704511,4139.457353591919,1936.5808529000005,0.0011241584,2044.03
296,17.313055,1226752,599,-0.0018095437,0.058544923,1226752,0.19817829132080078,4.7093625,4146.381879091263,1936.15889036,0.004743049,2044.03
297,17.366209,1228800,600,-0.0046830177,0.08916016,1228800,0.12292253971099854,4.7126284,4153.293812513351,1935.7122996600003,0.0063156993,2044.03
297,32.082386,1230848,601,-0.00026462742,0.018847656,1230848,0.23234277963638306,4.721022,4160.181019067764,1929.9453548600004,0.0020010793,2039.86
292,17.864737,1232896,602,-0.00086809165,0.022607422,1232896,0.08875948190689087,4.725952,4167.067001342773,1929.9555513900007,0.0022691255,2039.86
297,31.630909,1234944,603,-0.00033228644,0.011669922,1234944,0.15956592559814453,4.7256365,4174.068307161331,1910.6711818500005,0.0015905431,2020.13
301,17.99197,1236992,604,7.2649935e-05,0.007470703,1236992,0.055157482624053955,4.718248,4180.951181173325,1910.47469151,0.0010644948,2020.13
298,15.8808975,1239040,605,-0.0010620194,0.021533202,1239040,0.31074321269989014,4.715356,4187.749509334564,1901.03315208,0.0023936252,2010.85
294,18.165491,1241088,606,-0.0011792979,0.021679688,1241088,0.0371738076210022,4.710024,4194.616388082504,1900.9645477800004,0.00217196,2010.85
298,32.133553,1243136,607,-0.0024854098,0.03305664,1243136,0.19959324598312378,4.6909475,4201.581698894501,1880.94114594,0.0033153999,1990.32
298,16.842997,1245184,608,-0.0020231795,0.02734375,1245184,0.21500325202941895,4.689431,4208.446491479874,1880.6500016300001,0.002875702,1990.32
299,33.38501,1247232,609,-0.0018521327,0.040136717,1247232,0.10572856664657593,4.6960645,4215.309177398682,1861.5637315,0.003876252,1971.93
296,31.809177,1249280,610,-0.00021925618,0.015478516,1249280,0.23113089799880981,4.684606,4222.142050743103,1835.0702107799998,0.0023004138,1945.24
296,15.597399,1251328,611,-0.0035169995,0.017871093,1251328,0.3246641755104065,4.659666,4229.042963504791,1833.96055247,0.0022455903,1945.24
298,32.530178,1253376,612,-0.0029707202,0.028808594,1253376,0.24840223789215088,4.6418443,4235.954479455948,1826.1173061300005,0.0027529555,1937.15
296,31.433933,1255424,613,-0.0021945382,0.037744142,1255424,0.23818844556808472,4.6450434,4242.829559803009,1794.4232377800001,0.003426869,1904.61
297,60.69207,1257472,614,-0.002167165,0.029248048,1257472,0.22945666313171387,4.6639047,4249.729030370712,1739.69579312,0.0027009933,1848.42
297,15.899333,1259520,615,-0.0014782177,0.033447266,1259520,0.28738975524902344,4.682476,4256.624615907669,1737.32157212,0.0036061578,1846.52
296,14.771612,1261568,616,-0.004886739,0.06508789,1261568,0.4165753126144409,4.688798,4263.511611223221,1733.0950828999996,0.005166808,1842.42
293,15.812761,1263616,617,-0.00033106204,0.025195312,1263616,0.34122949838638306,4.7011805,4270.411219596863,1732.2144583,0.0026256584,1842.42
295,18.426777,1265664,618,-0.0012987475,0.02470703,1265664,0.045059919357299805,4.707452,4277.390550851822,1732.2546453599996,0.002778578,1842.42
292,17.460255,1267712,619,-0.00013738993,0.010498047,1267712,0.0799943208694458,4.7099094,4284.322204113007,1731.4427747600002,0.0016194591,1842.42
298,17.898596,1269760,620,-0.0030549287,0.04321289,1269760,0.16911935806274414,4.703939,4291.321239471436,1730.52386059,0.003667611,1842.42
293,16.71732,1271808,621,-0.001985022,0.014208985,1271808,0.17857569456100464,4.696633,4298.17347073555,1730.27578635,0.0019431595,1842.42
297,18.538034,1273856,622,-0.002874392,0.041748047,1273856,0.08676767349243164,4.700297,4305.146810293198,1730.2456372000001,0.0036090421,1842.42
296,17.105051,1275904,623,-0.00285857,0.051855467,1275904,0.24470961093902588,4.696014,4312.025034666061,1729.39699435,0.0045676203,1842.42
295,18.461658,1277952,624,-0.0014839573,0.025878906,1277952,0.12790215015411377,4.69024,4318.938002586365,1728.4832064100003,0.0027356078,1842.42
292,18.256153,1280000,625,-0.0013776751,0.019580077,1280000,0.06023824214935303,4.6883307,4325.87505197525,1728.1437019000002,0.0026188074,1842.42
293,18.664356,1282048,626,-0.00018373171,0.015576172,1282048,0.054955482482910156,4.679045,4332.874834060669,1727.92572072,0.0021506327,1842.42
290,18.405228,1284096,627,-0.00048629503,0.014404297,1284096,0.047303736209869385,4.6654997,4339.8571944236755,1727.5088766700003,0.0016962218,1842.42
290,17.756042,1286144,628,-0.0004802107,0.03881836,1286144,0.09884315729141235,4.656522,4346.919748306274,1726.8178666899998,0.0034124337,1842.42
290,18.428402,1288192,629,-0.00028762716,0.026660156,1288192,0.01204538345336914,4.65806,4353.968266010284,1726.72189901,0.0026866444,1842.42
291,18.068819,1290240,630,-0.00023278125,0.01665039,1290240,0.05210942029953003,4.6497602,4361.009414434433,1726.4089702299998,0.0017800741,1842.42
295,18.44735,1292288,631,-0.0010641525,0.025048828,1292288,0.02723771333694458,4.6513467,4368.043996334076,1726.1429810599993,0.0022644347,1842.42
292,18.584122,1294336,632,-0.0019465673,0.025439452,1294336,-0.005834102630615234,4.66244,4374.985842704773,1726.0889005,0.0026559005,1842.42
293,18.066378,1296384,633,-0.0003617623,0.015771484,1296384,0.05404716730117798,4.6679087,4381.986270904541,1726.11067217,0.0020553372,1842.42
292,18.509909,1298432,634,-0.0008322332,0.023095703,1298432,0.02415931224822998,4.6611853,4388.964072942734,1725.99466616,0.0024602716,1842.42
296,18.756496,1300480,635,-0.00032872177,0.012792969,1300480,0.03210097551345825,4.6528935,4395.9622321128845,1725.7404341600004,0.0017021953,1842.42
293,18.586426,1302528,636,-0.00057489314,0.0203125,1302528,-0.004614114761352539,4.652937,4402.872538566589,1725.7554890000001,0.0022345642,1842.42
289,17.847584,1304576,637,-0.0023305553,0.03461914,1304576,0.11030757427215576,4.6649218,4409.859294176102,1725.6474075000006,0.0028479865,1842.42
296,19.16714,1306624,638,-0.00045501455,0.022460938,1306624,-0.002974987030029297,4.6778913,4416.923941612244,1725.4483934600003,0.002447916,1842.42
292,17.385105,1308672,639,-0.001378311,0.00913086,1308672,0.14633482694625854,4.6840754,4423.8440272808075,1725.46359701,0.0014258765,1842.42
293,18.58502,1310720,640,-0.00023988674,0.011669922,1310720,0.03210073709487915,4.696671,4430.844461679459,1725.6945979599998,0.001566421,1842.42
291,18.079311,1312768,641,0.0009534458,0.016113281,1312768,0.08026891946792603,4.707637,4437.816327095032,1725.90979769,0.0019491346,1842.42
292,19.480768,1314816,642,-0.0006435728,0.031054687,1314816,0.034223973751068115,4.7089643,4444.850165605545,1725.81533726,0.0027671065,1842.42
290,15.4638,1316864,643,-0.0033983435,0.034814455,1316864,0.38057005405426025,4.718648,4451.844958305359,1725.68499343,0.0031134733,1842.42
288,17.543945,1318912,644,-0.003053228,0.04790039,1318912,0.18619102239608765,4.7350054,4458.890961408615,1725.90237701,0.0040850677,1842.42
293,18.865824,1320960,645,-0.00040671317,0.0071777343,1320960,0.003081977367401123,4.7466326,4465.9948534965515,1725.5387595999998,0.0012009188,1842.42
291,18.988846,1323008,646,0.00063067017,0.007714844,1323008,0.04193693399429321,4.7498198,4472.985779285431,1725.4030580499998,0.0009751438,1842.42
292,18.393229,1325056,647,-0.0020779627,0.032421876,1325056,0.06973415613174438,4.7529054,4480.024478435516,1725.0532860100002,0.0029835363,1842.42
292,18.269798,1327104,648,-0.0018637482,0.02060547,1327104,0.03630936145782471,4.7544284,4487.028275251389,1725.48064264,0.0020978996,1842.42
291,18.32845,1329152,649,-0.0016667377,0.037744142,1329152,0.061131834983825684,4.764435,4494.039803504944,1725.3278343700001,0.0032646619,1842.42
289,18.744677,1331200,650,-0.0013470163,0.038867187,1331200,0.06927740573883057,4.7654076,4501.065787315369,1725.50129248,0.0033507105,1842.42
294,18.820179,1333248,651,-0.0022121642,0.028515626,1333248,-0.011288046836853027,4.7791142,4508.140763759613,1725.66052459,0.0025299306,1842.42
290,17.92036,1335296,652,-0.0025811796,0.050976563,1335296,0.14220798015594482,4.783951,4515.096759319305,1725.74490365,0.0043398053,1842.42
290,18.682793,1337344,653,-0.0026416178,0.032958984,1337344,0.015998244285583496,4.780391,4522.141864299774,1726.4783474099997,0.003071053,1842.42
290,17.598368,1339392,654,-0.0028211228,0.02602539,1339392,0.1512501835823059,4.7851906,4529.189213991165,1726.2897429799998,0.002658483,1842.42
290,19.253109,1341440,655,-0.001363129,0.042773437,1341440,-0.048553466796875,4.7919726,4536.232956171036,1726.61185344,0.0035031028,1842.42
288,18.574787,1343488,656,-0.00078595,0.009619141,1343488,0.006705939769744873,4.8055363,4543.275598287582,1727.1060990899996,0.0010822642,1842.42
294,17.464764,1345536,657,-0.0023136912,0.030761719,1345536,0.07282012701034546,4.8190317,4550.381738901138,1727.435595,0.0028605,1842.42
289,18.594372,1347584,658,-0.0031613347,0.041894533,1347584,-0.00723719596862793,4.817917,4557.337670326233,1727.1596001500002,0.0036308058,1842.42
289,18.507845,1349632,659,-0.001580655,0.01826172,1349632,0.01696300506591797,4.827974,4564.414253473282,1727.73155453,0.0015987022,1842.42
290,18.984118,1351680,660,-0.002553618,0.04091797,1351680,-0.007153034210205078,4.8478327,4571.492635965347,1728.2380537000001,0.00380599,1842.42
290,18.510662,1353728,661,-0.0030432832,0.046044923,1353728,0.061659276485443115,4.8572345,4578.540895462036,1728.3134896000001,0.0037663009,1842.42
295,18.249012,1355776,662,-0.000681022,0.011132812,1355776,0.031261980533599854,4.852805,4585.592309474945,1728.3276669200004,0.0015201858,1842.42
289,18.42551,1357824,663,-0.0018752431,0.03803711,1357824,0.03471654653549194,4.8354216,4592.530687332153,1727.9135823899999,0.00314315,1842.42
290,18.54619,1359872,664,-0.00051629625,0.0067382813,1359872,-0.00107574462890625,4.8297167,4599.610621213913,1728.1064390300003,0.0008419886,1842.42
292,18.607033,1361920,665,-0.00039614365,0.015429688,1361920,0.06229901313781738,4.834379,4606.667314291,1728.0597615499998,0.0017656824,1842.42
289,18.536863,1363968,666,-0.0007026074,0.01015625,1363968,0.014889538288116455,4.8284483,4613.67973446846,1728.4105440900003,0.001317079,1842.42
288,18.46891,1366016,667,-0.0032967054,0.029248048,1366016,0.048816025257110596,4.8018394,4620.757206439972,1728.3143120799996,0.0027870107,1842.42
287,18.64678,1368064,668,-0.0019812104,0.024658203,1368064,0.013736546039581299,4.784221,4627.8539226055145,1728.23150093,0.0024735953,1842.42
286,17.635845,1370112,669,-0.0023327358,0.02451172,1370112,0.13817274570465088,4.788426,4634.9760801792145,1728.4835595899997,0.002306574,1842.42
287,18.802198,1372160,670,-0.00034241844,0.00546875,1372160,0.013401329517364502,4.796279,4642.125864028931,1728.9655431599997,0.0007162049,1842.42
288,18.500103,1374208,671,-7.9375306e-05,0.002001953,1374208,0.04241460561752319,4.8010125,4649.239782094955,1728.9597464899998,0.0007110643,1842.42
290,18.526917,1376256,672,-0.0023132747,0.024316406,1376256,0.030946850776672363,4.795156,4656.330264091492,1729.06287361,0.0024164573,1842.42
289,19.131405,1378304,673,-0.0044111237,0.04145508,1378304,-0.000845789909362793,4.8052754,4663.373864650726,1728.52755681,0.0036498397,1842.42
287,18.736591,1380352,674,-0.00014290509,0.017333984,1380352,0.013165831565856934,4.820353,4670.444014787674,1728.7097366699998,0.0016845163,1842.42
290,18.050245,1382400,675,-0.00056367926,0.01040039,1382400,0.10799670219421387,4.815135,4677.5609266757965,1728.9891829100002,0.0011503549,1842.42
283,18.861748,1384448,676,-0.0020418453,0.03173828,1384448,0.020118415355682373,4.82295,4684.616234064102,1730.5647021900002,0.0027123513,1842.42
289,18.621038,1386496,677,-0.002415562,0.019726563,1386496,0.05547720193862915,4.8337693,4691.849700450897,1731.3823185200004,0.0023303474,1842.42
288,18.96493,1388544,678,-0.0015320602,0.028320312,1388544,0.026255309581756592,4.828644,4698.937783718109,1732.1720482500002,0.0025291303,1842.42
287,18.327724,1390592,679,-0.0014057467,0.020654297,1390592,0.08505809307098389,4.8365955,4706.0293118953705,1732.77815883,0.0018447743,1842.42
287,18.55941,1392640,680,-0.0011957998,0.015673827,1392640,0.052939653396606445,4.8553076,4713.15988278389,1733.21335673,0.0015078511,1842.42
286,18.33756,1394688,681,-0.00044036558,0.01665039,1394688,0.0716201663017273,4.856649,4720.284339666367,1733.65894158,0.0015745055,1842.42
282,18.410316,1396736,682,-0.0006797841,0.039404295,1396736,0.07241839170455933,4.862134,4727.430883646011,1734.2979490900002,0.0033346403,1842.42
287,18.504202,1398784,683,-0.0024437136,0.010791016,1398784,0.03567773103713989,4.8686533,4734.685245990753,1734.76762521,0.0015897767,1842.42
284,17.260086,1400832,684,-0.0018153401,0.013769532,1400832,0.1829698085784912,4.8705616,4741.820568084717,1735.01739724,0.0017490644,1842.42
289,17.772335,1402880,685,-0.0024244674,0.03930664,1402880,0.111733078956604,4.8741517,4749.008578538895,1737.62850885,0.0032833,1843.99
287,18.760584,1404928,686,0.00022415328,0.0023925782,1404928,0.07121342420578003,4.8765073,4756.087563991547,1738.4470245000002,0.00036110988,1843.99
287,18.549242,1406976,687,-0.00030806224,0.008544922,1406976,0.04474079608917236,4.873393,4763.215481758118,1742.24317423,0.0011556938,1847.39
288,19.03361,1409024,688,-0.00022205536,0.011035156,1409024,-0.031272172927856445,4.8680654,4770.336704730988,1743.53046397,0.0010552122,1847.39
285,18.748762,1411072,689,-0.0010935226,0.017919922,1411072,0.007967352867126465,4.872342,4777.436053991318,1743.5510571599998,0.0016629519,1847.39
285,18.466293,1413120,690,-0.003043423,0.037841797,1413120,0.06304866075515747,4.8857775,4784.611047506332,1744.0998184599998,0.0032065785,1847.39
285,18.88184,1415168,691,-0.00018519827,0.008056641,1415168,0.04495668411254883,4.8936,4791.781755447388,1745.4917710999998,0.0008806192,1847.39
286,18.931427,1417216,692,-0.0020347885,0.023828125,1417216,0.05195903778076172,4.8982835,4798.955381155014,1749.99994616,0.0019873283,1851.56
287,18.423246,1419264,693,-0.00044379826,0.017382812,1419264,0.0969933271408081,4.8976197,4806.11239695549,1750.4903837900001,0.0017169376,1851.56
287,18.954887,1421312,694,-0.0029015916,0.030517578,1421312,0.02025967836380005,4.9059896,4813.249563217163,1765.67045252,0.002649673,1866.95
284,18.88232,1423360,695,-0.00082850846,0.018359374,1423360,0.04115229845046997,4.9229207,4820.364399909973,1771.01582235,0.0017104594,1871.29
286,19.622221,1425408,696,-0.0004412653,0.013623047,1425408,-0.0956106185913086,4.9348764,4827.561055898666,1771.19766983,0.001341766,1871.29
284,18.643784,1427456,697,-0.00030769635,0.015527343,1427456,0.05438297986984253,4.941371,4834.720282077789,1780.35258447,0.0015550349,1880.57
284,18.571539,1429504,698,-0.0018898863,0.024316406,1429504,0.06320011615753174,4.9354243,4841.92463684082,1780.88353476,0.0019800572,1880.57
