ep_len_mean,n_updates,fps,ep_reward_mean,serial_timesteps,clipfrac,total_timesteps,time_elapsed,value_loss,approxkl,explained_variance,policy_loss,policy_entropy
1755.23,1129,294,1671.62577146,2312192,0.032958984,2312192,7724.500707149506,18.50684,0.0029907094,0.03861778974533081,-0.0022081377,6.5464973
1770.63,1130,298,1686.3623001699996,2314240,0.014404297,2314240,7731.456063508987,18.284899,0.0013393706,0.053529202938079834,-0.0014464136,6.5427384
1770.63,1131,298,1686.40965239,2316288,0.038085938,2316288,7738.324826478958,19.209682,0.0029897904,0.008299469947814941,-0.0023170859,6.541457
1770.63,1132,297,1686.39596624,2318336,0.009667968,2318336,7745.194338321686,18.44962,0.001153467,0.0323793888092041,0.00044641225,6.5351095
1770.63,1133,299,1686.1198025699998,2320384,0.006201172,2320384,7752.073793172836,16.716055,0.0008210669,0.2058616280555725,0.0001824192,6.5172057
1765.92,1134,298,1681.65102465,2322432,0.028466797,2322432,7758.915850877762,9.098007,0.0025777468,0.3144179582595825,-0.0020360486,6.5050607
1765.92,1135,297,1681.55046249,2324480,0.020117188,2324480,7765.784315824509,12.748979,0.0019762812,0.019487380981445312,-0.0012268699,6.4965987
1765.92,1136,300,1682.0150524800003,2326528,0.023046875,2326528,7772.674098491669,13.55193,0.002069438,-0.009218335151672363,-0.0014316281,6.494893
1765.92,1137,298,1681.96447955,2328576,0.024316406,2328576,7779.500297307968,13.778114,0.0019263854,0.04814237356185913,-2.2947333e-05,6.49705
1765.92,1138,302,1682.0313580700001,2330624,0.01171875,2330624,7786.36722779274,14.853998,0.0011896945,-0.005337119102478027,-0.0003564575,6.4923325
1765.92,1139,293,1681.80928505,2332672,0.031933594,2332672,7793.1333174705505,15.222544,0.0026664694,0.0815076231956482,-0.0024285312,6.4853997
1765.92,1140,299,1681.90863266,2334720,0.013769532,2334720,7800.108283996582,16.003794,0.0013537569,-0.017536520957946777,-0.0015231792,6.4801054
1765.92,1141,300,1682.1846076699999,2336768,0.038720705,2336768,7806.952355384827,15.723414,0.0030595767,0.04238617420196533,-0.004209783,6.4751306
1765.92,1142,301,1682.23591524,2338816,0.022998046,2338816,7813.763103246689,16.194458,0.002081424,0.017765522003173828,-0.0013171935,6.479796
1765.92,1143,295,1682.02982822,2340864,0.028808594,2340864,7820.565913915634,15.352063,0.0025343453,0.13126641511917114,-0.0033408918,6.481829
1769.59,1144,297,1685.5605039099994,2342912,0.011767578,2342912,7827.493101835251,16.643436,0.001402263,0.06242525577545166,-0.0012958698,6.4764314
1769.59,1145,298,1685.4743229499998,2344960,0.009375,2344960,7834.383821964264,17.075409,0.0011173149,0.014556050300598145,-2.5464793e-05,6.469842
1769.59,1146,329,1685.4747046899997,2347008,0.004248047,2347008,7841.248295307159,17.619692,0.0007128463,-0.002918243408203125,-0.00022874356,6.4642878
1769.59,1147,361,1685.0505517599997,2349056,0.014697266,2349056,7847.457618713379,16.562433,0.0014111329,0.16484791040420532,-0.0011344072,6.4761457
1769.59,1148,367,1685.00526036,2351104,0.011669922,2351104,7853.124583482742,18.251337,0.0012330634,0.07040739059448242,-0.0006947854,6.498502
1769.59,1149,341,1684.60245793,2353152,0.03022461,2353152,7858.704493522644,17.167892,0.0026788495,0.11224216222763062,-0.0025153023,6.509075
1769.59,1150,377,1684.46636413,2355200,0.008398438,2355200,7864.7028822898865,18.34844,0.0009862989,0.03323131799697876,-0.0007049345,6.5098825
1769.59,1151,355,1684.4639333300001,2357248,0.042822264,2357248,7870.134425878525,18.009058,0.0033586833,0.044916749000549316,-0.0018587045,6.516918
1769.59,1152,363,1684.4616011800003,2359296,0.041015625,2359296,7875.902591466904,18.530315,0.0036758662,0.07581323385238647,-0.002482103,6.5177546
1769.59,1153,354,1683.9922186900003,2361344,0.008886719,2361344,7881.538858413696,17.769222,0.0010922666,0.05646032094955444,-0.00069690513,6.5134416
1769.59,1154,385,1683.73190586,2363392,0.027392577,2363392,7887.321415901184,18.604641,0.0026347279,-0.023981213569641113,-0.0016581409,6.5195785
1769.59,1155,355,1683.5002348100002,2365440,0.018066406,2365440,7892.635047674179,18.415476,0.0017188306,0.02217864990234375,-0.0018000841,6.5140166
1782.52,1156,336,1695.78692137,2367488,0.01328125,2367488,7898.394289970398,18.709055,0.0013311898,-0.029206037521362305,-0.0010678807,6.51489
1782.52,1157,364,1695.74075203,2369536,0.03466797,2369536,7904.481030225754,17.811045,0.003275295,0.05106073617935181,-0.0014954458,6.514521
1782.52,1158,358,1695.46434532,2371584,0.01015625,2371584,7910.0939881801605,16.460934,0.0011404502,0.2008141279220581,-0.0009531784,6.501771
1782.52,1159,375,1695.8814641499996,2373632,0.018603515,2373632,7915.803200006485,18.390125,0.0015685279,0.08051753044128418,-0.00077295315,6.494049
1798.77,1160,358,1710.9759655299995,2375680,0.011230469,2375680,7921.261764764786,17.577175,0.0014189938,0.1435483694076538,-0.0016078245,6.494882
1802.86,1161,340,1715.2809811099996,2377728,0.023925781,2377728,7926.974015951157,19.14761,0.002197706,-0.058870792388916016,-0.0032339871,6.5186296
1802.86,1162,348,1715.2993616999997,2379776,0.005419922,2379776,7932.989335775375,18.790113,0.00074695976,0.04878205060958862,-7.5116564e-05,6.5319757
1802.86,1163,348,1715.6771615499997,2381824,0.014257813,2381824,7938.871286392212,19.174881,0.0014346717,0.002904355525970459,-0.0013833593,6.521647
1802.86,1164,374,1715.2875076599998,2383872,0.018701172,2383872,7944.744296073914,18.339323,0.0017359564,0.1201012134552002,-0.0016251967,6.5148363
1805.11,1165,341,1717.38921558,2385920,0.014355469,2385920,7950.216178655624,18.5931,0.0013492755,0.07627254724502563,-0.0010340422,6.521833
1823.13,1166,334,1734.6924463199998,2387968,0.033984374,2387968,7956.21083521843,19.129221,0.0029709341,-0.016110897064208984,-0.0026942568,6.5302534
1836.25,1167,360,1747.3000411999997,2390016,0.01665039,2390016,7962.329347372055,19.00242,0.0016651569,0.035341858863830566,-0.0013443988,6.5319343
1837.08,1168,373,1747.9114018499997,2392064,0.009375,2392064,7968.013402700424,34.84817,0.0010913605,0.13297569751739502,-0.00094795635,6.5348496
1852.49,1169,356,1762.4296950399994,2394112,0.022265624,2394112,7973.50134062767,18.264524,0.0019520717,0.148975670337677,-0.0008239414,6.5436506
1849.19,1170,357,1759.5444064199996,2396160,0.013916016,2396160,7979.248199701309,33.400913,0.0013263754,0.1773129105567932,-0.0017878242,6.556749
1849.19,1171,355,1759.49679378,2398208,0.015429688,2398208,7984.975715875626,18.245522,0.0015310644,0.022865891456604004,-0.0004986789,6.564635
1849.19,1172,383,1759.08773415,2400256,0.027197266,2400256,7990.734258413315,18.600243,0.0025579263,0.035631775856018066,-0.0014883559,6.5644875
1843.25,1173,367,1753.3653844199998,2402304,0.029736329,2402304,7996.079825878143,17.923798,0.0026499752,0.14096719026565552,-0.0021407758,6.550893
1847.62,1174,371,1757.4183489899997,2404352,0.006591797,2404352,8001.655525445938,19.286282,0.00089570845,0.0586087703704834,-0.0006349526,6.5489097
1847.62,1175,350,1757.4402929100002,2406400,0.030566406,2406400,8007.167074680328,18.996334,0.0029493668,0.055411338806152344,-0.001779655,6.546167
1844.79,1176,362,1754.4713016400003,2408448,0.0075683594,2408448,8013.006211042404,15.262827,0.0010186422,0.2914654612541199,-0.0016119063,6.5401964
1835.94,1177,347,1745.47134972,2410496,0.015283203,2410496,8018.65865445137,15.652306,0.001362995,0.3084394931793213,-0.0015648393,6.5432196
1837.84,1178,335,1747.3418847399998,2412544,0.032666016,2412544,8024.56108212471,31.846537,0.0029118364,0.2528347373008728,-0.001992551,6.547867
1832.4,1179,373,1742.20258431,2414592,0.012207031,2414592,8030.659183502197,14.571802,0.0014291753,0.4059222936630249,-0.0014460036,6.569192
1752.07,1180,347,1665.9449757799998,2416640,0.017089844,2416640,8036.141222953796,60.600502,0.0018030858,0.49155718088150024,-0.0022253874,6.5903335
1735.08,1181,359,1649.8928356499998,2418688,0.021435548,2418688,8042.038384914398,27.07568,0.0020334027,0.4474043846130371,-0.0017561524,6.591138
1691.23,1182,345,1608.49815562,2420736,0.0033691407,2420736,8047.734197854996,38.769463,0.0005597306,0.45242589712142944,0.00043848256,6.5817785
1677.23,1183,346,1594.84837937,2422784,0.015429688,2422784,8053.66001200676,32.12196,0.001615523,0.24721479415893555,-0.00049869675,6.5862494
1677.23,1184,394,1594.97550533,2424832,0.022265624,2424832,8059.579526901245,18.118223,0.0019388527,0.113525390625,-0.001342323,6.593257
1672.95,1185,361,1590.8533046500002,2426880,0.02084961,2426880,8064.776503562927,12.477097,0.0018422268,0.5269576609134674,-0.0015258234,6.609111
1667.98,1186,358,1586.5071176200001,2428928,0.032128908,2428928,8070.443668842316,10.41394,0.0025306162,0.6151755154132843,-0.0017430263,6.637689
1635.49,1187,325,1555.5540366,2430976,0.01328125,2430976,8076.153172254562,32.51769,0.0014480017,0.5829881131649017,-0.0016178023,6.6488314
1635.49,1188,329,1555.3604638099998,2433024,0.0045410157,2433024,8082.4524974823,19.395111,0.00078824395,-0.029484868049621582,-0.0006584648,6.638143
1651.51,1189,298,1571.06535278,2435072,0.016357422,2435072,8088.663687944412,18.293194,0.0016681422,0.05777376890182495,-0.0015123317,6.6231165
1669.52,1190,299,1588.07824876,2437120,0.003076172,2437120,8095.518579244614,19.47195,0.0005550497,0.0157434344291687,-0.00019061446,6.6123033
1669.52,1191,298,1587.9767705599997,2439168,0.02758789,2439168,8102.348159790039,12.35097,0.0022658373,0.5088096261024475,-0.0029546614,6.61856
1669.52,1192,297,1587.5114961299998,2441216,0.0107421875,2441216,8109.203736066818,16.992823,0.001280174,0.1509968638420105,-0.0012887922,6.6269264
1669.52,1193,300,1587.2478651299998,2443264,0.02241211,2443264,8116.09797668457,18.897846,0.0017798699,0.03757739067077637,-0.0018011646,6.6258607
1657.54,1194,297,1575.9984701799997,2445312,0.011132812,2445312,8122.908389806747,13.131823,0.0012968376,0.4862526059150696,-0.0018756075,6.621115
1664.97,1195,298,1583.05581921,2447360,0.0060058595,2447360,8129.803998947144,15.703662,0.00077923737,0.2602444291114807,-0.0005638078,6.622939
1664.97,1196,299,1582.5131493100002,2449408,0.022216797,2449408,8136.6754314899445,17.510477,0.0020372649,0.18225300312042236,-0.0025874474,6.633906
1664.97,1197,301,1582.8384791100002,2451456,0.028125,2451456,8143.517708778381,18.470016,0.0025443262,0.1417543888092041,0.00027262507,6.6450667
1679.53,1198,294,1596.6964709600004,2453504,0.007861328,2453504,8150.312910795212,18.376968,0.00092505047,0.08807212114334106,-0.0005209405,6.6533957
1691.29,1199,294,1607.9523521,2455552,0.022021484,2455552,8157.269545316696,18.986027,0.0018903846,0.20765769481658936,-0.00091296685,6.6507273
1701.86,1200,295,1618.02241583,2457600,0.005761719,2457600,8164.222660303116,19.206985,0.00080853066,0.15064871311187744,0.00015142563,6.6428857
1719.97,1201,298,1635.41219502,2459648,0.0171875,2459648,8171.15987944603,18.996334,0.0015829022,0.031423747539520264,-0.00086909777,6.6504545
1719.97,1202,298,1635.3184787899997,2461696,0.016455078,2461696,8178.0340831279755,17.558277,0.0018751749,0.14381730556488037,-0.0014357357,6.6467285
1727.25,1203,298,1642.0493450000001,2463744,0.0036621094,2463744,8184.891721248627,14.528958,0.0006284481,0.39150387048721313,-0.0003254895,6.6283555
1749.56,1204,298,1663.2410496700002,2465792,0.0028320313,2465792,8191.755491495132,30.56174,0.00051030057,0.2893214225769043,-0.00083362137,6.626569
1749.56,1205,301,1663.1176219500003,2467840,0.014990235,2467840,8198.608162879944,17.189922,0.0014958687,0.21940606832504272,-0.001889047,6.6271567
1738.72,1206,297,1652.8809249500002,2469888,0.016113281,2469888,8205.40155005455,14.492447,0.00168876,0.3697531819343567,-0.00045886743,6.6224184
1748.37,1207,295,1662.00503705,2471936,0.010693359,2471936,8212.285595655441,18.906904,0.0011810907,-0.03882098197937012,-0.0007731011,6.621105
1762.32,1208,294,1675.48075683,2473984,0.013085937,2473984,8219.208353281021,16.514942,0.0014221027,0.19148069620132446,-0.0005137351,6.6123056
1762.32,1209,292,1675.42175171,2476032,0.005029297,2476032,8226.170675754547,18.467274,0.00076682185,0.030132651329040527,-0.0006974147,6.6110983
1766.09,1210,298,1678.9422248700002,2478080,0.0032226562,2478080,8233.167944192886,17.928993,0.00040815672,0.13216447830200195,-0.00033485642,6.6180525
1766.09,1211,298,1679.0859903999997,2480128,0.012597656,2480128,8240.024572134018,17.996618,0.0011570563,0.09181034564971924,-0.0016451189,6.618731
1766.09,1212,295,1678.88686712,2482176,0.027246093,2482176,8246.88944387436,18.366621,0.0029950847,0.08985680341720581,-0.003920243,6.6224885
1766.09,1213,300,1678.76819979,2484224,0.039990235,2484224,8253.829444408417,16.882084,0.0033597567,0.17707884311676025,-0.0017501364,6.640854
1766.09,1214,299,1678.4601558399997,2486272,0.020898437,2486272,8260.644251823425,18.897387,0.0018176582,0.04575967788696289,-0.0005115733,6.659346
1766.09,1215,301,1678.3957852500002,2488320,0.004736328,2488320,8267.476899147034,19.059526,0.000749559,-0.02016139030456543,-0.00029875993,6.6644387
1766.09,1216,297,1678.8521847900001,2490368,0.020214844,2490368,8274.260675668716,18.542307,0.0020220205,0.05092179775238037,-0.0019579376,6.6571007
1766.09,1217,297,1678.66284805,2492416,0.0064941407,2492416,8281.150439977646,18.865007,0.0008340975,-0.002359151840209961,-0.0007089839,6.6539984
1765.82,1218,305,1678.74016636,2494464,0.006201172,2494464,8288.0465528965,15.221606,0.0008888679,0.2925844192504883,-0.0010924295,6.6699677
1765.82,1219,301,1678.5995176000004,2496512,0.04321289,2496512,8294.748352527618,18.513952,0.0034297835,0.029443562030792236,-0.003701213,6.677516
1770.53,1220,298,1683.2302101300002,2498560,0.0171875,2498560,8301.550003767014,18.568954,0.0015110902,-0.001497030258178711,-0.0014445169,6.680523
1770.53,1221,301,1683.40884258,2500608,0.0171875,2500608,8308.406932115555,18.493896,0.0015986098,0.02551513910293579,3.6107802e-05,6.6902604
1770.53,1222,302,1683.20655336,2502656,0.007421875,2502656,8315.205998659134,17.324385,0.0009097125,0.1349114179611206,-0.0014414709,6.6934295
1770.53,1223,297,1683.5355439600003,2504704,0.018017579,2504704,8321.978905916214,17.368942,0.0017550958,0.13492965698242188,-0.0012268424,6.693283
1756.26,1224,296,1669.8451399400003,2506752,0.005419922,2506752,8328.871316194534,34.547924,0.0008816384,0.10446619987487793,-0.0009102848,6.681948
1756.26,1225,295,1669.69947956,2508800,0.024121094,2508800,8335.789923667908,18.38041,0.0023453385,0.0202520489692688,-0.0006653808,6.663189
1756.26,1226,298,1669.63388359,2510848,0.025634766,2510848,8342.731807947159,17.54973,0.0024009214,0.06235384941101074,-0.0021337108,6.66792
1752.73,1227,296,1666.10799911,2512896,0.0076660155,2512896,8349.585429906845,12.422732,0.0010252831,0.5301447808742523,-0.0006812283,6.677469
1752.73,1228,302,1666.0642054999998,2514944,0.031152343,2514944,8356.503825187683,18.455853,0.0025185582,0.028649628162384033,-0.0005590464,6.670554
1749.65,1229,301,1663.1992760700002,2516992,0.019580077,2516992,8363.279526472092,17.135744,0.0018462095,0.1765906810760498,-0.0019356075,6.6844316
1749.65,1230,296,1663.49732181,2519040,0.006982422,2519040,8370.082280397415,18.505741,0.0009938335,0.021068096160888672,-0.00050231145,6.693901
1749.65,1231,297,1663.45088353,2521088,0.01225586,2521088,8377.00267124176,18.924845,0.0013072919,-0.010070443153381348,-0.00063989026,6.6976905
1749.65,1232,297,1663.5920744700002,2523136,0.035986327,2523136,8383.88757109642,18.593647,0.0029449926,0.05353277921676636,-0.0032526315,6.710388
1749.65,1233,297,1663.5577722400003,2525184,0.006298828,2525184,8390.770778894424,18.105383,0.00089911756,0.10227900743484497,-0.0005243292,6.71527
1749.65,1234,299,1663.6174303900002,2527232,0.013964844,2527232,8397.645340681076,18.595907,0.0015503718,0.04640322923660278,-0.0017389923,6.7016892
1749.65,1235,299,1663.56833417,2529280,0.0340332,2529280,8404.491968631744,17.827963,0.00267503,0.11345332860946655,-0.0017944153,6.684845
1749.65,1236,295,1663.37080173,2531328,0.027392577,2531328,8411.33716583252,19.11859,0.0026380643,0.027923285961151123,-0.002343037,6.6884613
1749.65,1237,295,1663.3063709599999,2533376,0.007470703,2533376,8418.27821302414,18.926546,0.0010997645,0.05394488573074341,-0.001106453,6.704637
1749.65,1238,300,1663.8853094099998,2535424,0.009912109,2535424,8425.216079711914,18.617414,0.0010999001,0.01930135488510132,8.4363026e-05,6.708117
1749.65,1239,300,1663.6792761899997,2537472,0.00834961,2537472,8432.037744045258,19.034863,0.0008986293,0.020354747772216797,-0.0005307709,6.7156157
1749.65,1240,292,1664.2101809899998,2539520,0.014697266,2539520,8438.852567434311,18.416765,0.0014365293,0.09817588329315186,-0.00045331934,6.728322
1749.65,1241,297,1664.3380875599998,2541568,0.0032714843,2541568,8445.844221830368,18.10942,0.00048751943,0.0765237808227539,0.00034521814,6.723483
1749.65,1242,297,1664.16735796,2543616,0.009912109,2543616,8452.737034320831,18.491594,0.001112301,0.11647135019302368,-0.0021229186,6.7248445
1749.65,1243,296,1664.20574356,2545664,0.014160156,2545664,8459.62780547142,18.367794,0.0015075001,0.10756438970565796,-0.0030882608,6.719203
1749.65,1244,297,1664.22318901,2547712,0.0016113281,2547712,8466.532907247543,18.43877,0.0005103639,0.02381730079650879,-2.5624811e-05,6.712372
1749.65,1245,300,1664.36804997,2549760,0.0022460937,2549760,8473.409657716751,18.827469,0.00035691075,0.030532479286193848,-0.00017809885,6.726388
1749.65,1246,298,1664.2138534599999,2551808,0.032470703,2551808,8480.221044540405,17.956793,0.002584699,0.045046091079711914,-0.0035289447,6.7373877
1749.65,1247,298,1663.8959350799996,2553856,0.016455078,2553856,8487.094513893127,18.39455,0.0017785865,0.088096022605896,-0.0028951503,6.7278624
1749.65,1248,301,1663.5234597899998,2555904,0.006982422,2555904,8493.94638466835,19.136967,0.00084939535,-0.048886656761169434,-0.00024176254,6.722786
1749.65,1249,296,1663.5010490599996,2557952,0.049951173,2557952,8500.748287200928,18.74379,0.004102047,-0.021831750869750977,-0.0024976672,6.733485
1749.65,1250,296,1663.4141434099997,2560000,0.011572266,2560000,8507.656436443329,18.765638,0.0013543575,0.015184640884399414,-0.00045200856,6.729571
1749.65,1251,297,1663.5488769800002,2562048,0.002734375,2562048,8514.569398641586,18.487568,0.00030209564,0.018126726150512695,0.00015975263,6.723896
1749.65,1252,297,1663.59299825,2564096,0.02241211,2564096,8521.45778131485,18.543198,0.0019796458,0.011257588863372803,-0.001167069,6.729537
1749.65,1253,295,1664.0354739100003,2566144,0.012792969,2566144,8528.352499961853,19.042942,0.0013298397,-0.0080031156539917,0.0005411895,6.7343163
1755.48,1254,297,1669.4896092200004,2568192,0.010058594,2568192,8535.277630329132,17.61245,0.0009593917,0.12072885036468506,-0.00070302957,6.739089
1755.48,1255,299,1669.96678539,2570240,0.011572266,2570240,8542.15351819992,18.220352,0.0011824572,0.09489643573760986,-0.00078843196,6.7317133
1755.48,1256,296,1669.7900890699998,2572288,0.027246093,2572288,8549.004373788834,19.32442,0.003083935,0.00876849889755249,-0.0017395967,6.717028
1771.7,1257,299,1685.35630271,2574336,0.017724609,2574336,8555.919041395187,18.592968,0.0017078683,0.017535388469696045,-0.0017730998,6.708628
1771.7,1258,296,1685.67021673,2576384,0.03745117,2576384,8562.747779130936,18.671047,0.002956645,0.022404909133911133,-0.0012797163,6.711585
1771.7,1259,297,1685.73316089,2578432,0.049951173,2578432,8569.65144944191,18.344746,0.0040641776,0.05337119102478027,-0.005210968,6.7333817
1777.64,1260,297,1691.60663578,2580480,0.028710937,2580480,8576.542965173721,19.088049,0.0025323634,0.022332966327667236,-0.0022793445,6.749376
1777.64,1261,296,1691.5916469100002,2582528,0.028857421,2582528,8583.417959451675,17.066738,0.0027822838,0.16328424215316772,-0.0037059549,6.7692237
1777.64,1262,297,1691.9226665200001,2584576,0.008007812,2584576,8590.333885908127,18.822681,0.00104606,0.024520576000213623,0.0001090094,6.7848563
1780.47,1263,298,1694.4427954000003,2586624,0.017089844,2586624,8597.228056192398,18.5607,0.0016760717,-0.003306269645690918,-0.0008099973,6.7850924
1789.32,1264,291,1702.91711392,2588672,0.02890625,2588672,8604.099880695343,17.952358,0.002611181,0.10199809074401855,-0.0041789236,6.8018875
1789.32,1265,302,1702.5677602300002,2590720,0.006201172,2590720,8611.138078212738,18.162418,0.0007395516,0.11500304937362671,0.00073734456,6.808432
1791.73,1266,297,1705.0886693500004,2592768,0.008154297,2592768,8617.906663656235,17.79932,0.0009501277,0.07900410890579224,-0.00017237585,6.8029737
1797.17,1267,297,1710.04363929,2594816,0.01171875,2594816,8624.790405273438,18.925392,0.0013044027,0.009156763553619385,-0.0010843488,6.8091135
1808.57,1268,298,1721.05781662,2596864,0.025292968,2596864,8631.687376737595,17.803963,0.0019347062,0.07914143800735474,-0.0028882409,6.811755
1826.42,1269,299,1738.0764766000002,2598912,0.02734375,2598912,8638.559475183487,18.03712,0.0022256928,0.08988308906555176,-0.0018099291,6.8077903
1842.9,1270,303,1753.9268614300004,2600960,0.022314453,2600960,8645.395780324936,19.346844,0.002103115,-0.030803918838500977,-0.0024766542,6.7928953
1860.09,1271,294,1770.3308071200001,2603008,0.018603515,2603008,8652.134412765503,19.164284,0.0016748104,-0.04281032085418701,-0.0016354878,6.7938623
1877.5,1272,294,1786.7241436500003,2605056,0.007958984,2605056,8659.079387903214,18.55862,0.0009802361,0.05123239755630493,-0.0010089929,6.7928643
1888.3,1273,294,1796.6783525,2607104,0.017480468,2607104,8666.041352510452,19.03598,0.001619326,-0.04427623748779297,-0.00090152584,6.7859697
1894.49,1274,299,1802.5658659000003,2609152,0.013378906,2609152,8672.985960245132,18.503162,0.001108285,0.05282735824584961,-0.00131564,6.79489
1905.66,1275,299,1812.93291582,2611200,0.010351563,2611200,8679.83512043953,14.196752,0.0010279303,0.3978574275970459,-0.00095921644,6.8108263
1921.27,1276,296,1827.7822597699999,2613248,9.765625e-05,2613248,8686.688103675842,18.79386,0.00011926998,0.008972883224487305,0.00011923535,6.8185854
1926.2,1277,297,1832.58160439,2615296,0.022802735,2615296,8693.593371629715,33.082912,0.0020566701,0.22432243824005127,-0.0023561374,6.82032
1940.2,1278,298,1845.9363701999996,2617344,0.021826172,2617344,8700.479053020477,18.074583,0.0016167114,0.07726961374282837,-0.002470295,6.8270407
1940.2,1279,292,1845.79679068,2619392,0.006787109,2619392,8707.345210075378,17.79929,0.0008108883,0.09807854890823364,-0.00033844047,6.834803
1944.48,1280,295,1849.9448757899995,2621440,0.006689453,2621440,8714.349162578583,19.343248,0.00073311664,0.004808902740478516,-0.00015041299,6.8360314
1949.45,1281,298,1854.2542305499999,2623488,0.012158203,2623488,8721.274099349976,18.809305,0.0012275133,0.033207714557647705,-0.0004266912,6.835073
1950.84,1282,296,1855.7080951899998,2625536,0.0064453124,2625536,8728.126476287842,19.16182,0.0009614639,-0.029476046562194824,-0.0003796919,6.8254824
1967.76,1283,296,1872.2666527,2627584,0.0021484375,2627584,8735.04349732399,19.072285,0.00041636545,0.0166243314743042,-1.6787602e-05,6.8220344
1981.94,1284,296,1885.7663847600002,2629632,0.028320312,2629632,8741.958839178085,18.387766,0.0026704625,0.09312236309051514,-0.0029464206,6.834784
1968.96,1285,299,1873.50277079,2631680,0.007861328,2631680,8748.865452051163,5.160908,0.0009016519,0.8778849095106125,-0.0006682756,6.8577585
1968.96,1286,299,1872.98869422,2633728,0.0028808594,2633728,8755.705891609192,18.480646,0.000619068,0.06594675779342651,-0.001250409,6.8600144
1958.74,1287,291,1863.5680514600003,2635776,0.007373047,2635776,8762.551104784012,34.526077,0.0007794633,0.14947408437728882,-0.0006173089,6.8502283
1958.74,1288,297,1863.9521899600002,2637824,0.009375,2637824,8769.572471618652,18.64669,0.0010984215,0.01595395803451538,-0.00061012834,6.845296
1958.74,1289,294,1864.0887092500002,2639872,0.018554688,2639872,8776.464839696884,18.86018,0.0015480865,0.006306469440460205,-0.0016294891,6.8436394
1970.72,1290,295,1875.18519323,2641920,0.019580077,2641920,8783.41328382492,18.566637,0.001598636,0.02823859453201294,-0.001194018,6.8488417
1970.72,1291,296,1875.2914925799998,2643968,0.009472656,2643968,8790.357100725174,18.708582,0.0010050904,0.035331785678863525,-0.00015187905,6.839106
1959.5,1292,297,1865.1288954099998,2646016,0.012939453,2646016,8797.256253004074,16.487057,0.0015962515,0.20953279733657837,-0.0017177459,6.817988
1959.5,1293,295,1864.7970454400001,2648064,0.020068359,2648064,8804.143145799637,18.834646,0.0018274884,0.03920567035675049,-0.002707042,6.796097
1959.5,1294,286,1864.7749818700001,2650112,0.028759766,2650112,8811.06407046318,18.982624,0.0024824713,0.028900086879730225,-0.0019348364,6.804854
1959.5,1295,300,1864.8803100900002,2652160,0.040136717,2652160,8818.203515768051,19.148052,0.0031864897,-0.017510414123535156,-0.0033494537,6.8087845
1959.5,1296,293,1864.9758020600002,2654208,0.013671875,2654208,8825.025330781937,18.253008,0.0014318408,0.11117690801620483,-0.0004783653,6.8092256
1959.5,1297,295,1865.0211104700004,2656256,0.0089355465,2656256,8832.006186962128,19.246824,0.001021688,-0.027077436447143555,-0.0003780351,6.8121576
1959.5,1298,295,1865.2070519500003,2658304,0.0016113281,2658304,8838.92886686325,19.174513,0.0003276306,-0.034619927406311035,-6.587143e-05,6.810846
1961.52,1299,292,1867.3963353200002,2660352,0.023974609,2660352,8845.865964651108,18.973253,0.0019302538,0.021811187267303467,-0.002493232,6.814412
1961.52,1300,294,1867.5577538100003,2662400,0.01484375,2662400,8852.879581212997,18.906319,0.0013106407,-0.01725625991821289,-0.00065659755,6.812744
1967.48,1301,293,1873.02565164,2664448,0.011523438,2664448,8859.835995197296,18.589098,0.0010559395,0.07270276546478271,-0.0008887706,6.8133187
1967.48,1302,299,1873.7254755299998,2666496,0.012304688,2666496,8866.806747674942,19.209232,0.0011420429,-0.019097328186035156,-0.0004250492,6.8106375
1978.32,1303,290,1883.9738564200002,2668544,0.0072265626,2668544,8873.652255058289,18.73956,0.0008028102,0.03517413139343262,-0.00079369347,6.813872
1969.08,1304,295,1875.18925338,2670592,0.010058594,2670592,8880.714705705643,34.217712,0.00096940075,0.16514277458190918,-0.0012501484,6.8205094
1969.08,1305,290,1875.3689021300002,2672640,0.01430664,2672640,8887.656620264053,19.32964,0.0011432923,-0.027979373931884766,-0.0008058807,6.8226423
1969.08,1306,290,1875.24773725,2674688,0.0022460937,2674688,8894.703726768494,18.177465,0.0005802548,0.07673078775405884,-5.3727195e-05,6.8177423
1966.5,1307,292,1872.53926923,2676736,0.011230469,2676736,8901.766350030899,17.038845,0.0012945486,0.2031823992729187,-0.0006512243,6.8029222
1966.5,1308,294,1872.2417586500003,2678784,0.009863282,2678784,8908.781618356705,18.12085,0.0009907912,0.09026527404785156,-0.0012723984,6.7913017
1966.5,1309,292,1872.2406157300002,2680832,0.013330078,2680832,8915.72932100296,18.827648,0.0013213016,-0.026205778121948242,-0.00019258521,6.7848525
1966.5,1310,292,1872.3602369700002,2682880,0.008007812,2682880,8922.73883485794,19.202818,0.00082283205,-0.0043561458587646484,-0.00044844617,6.7835693
1966.5,1311,294,1872.5822497600002,2684928,0.04633789,2684928,8929.737316846848,18.20852,0.004301825,0.05609619617462158,-0.0017129837,6.788141
1966.5,1312,295,1872.0992978700003,2686976,0.0147949215,2686976,8936.69283246994,18.448269,0.0014870306,0.06439179182052612,-0.0011000584,6.8022203
1966.5,1313,295,1872.39795236,2689024,0.007861328,2689024,8943.622392892838,19.047705,0.00077654986,-0.017121553421020508,-0.00047181547,6.813562
1966.77,1314,294,1872.70149901,2691072,0.0030273437,2691072,8950.566149711609,18.884943,0.00049710425,0.009430289268493652,-0.0004457172,6.8057084
