ep_len_mean,policy_loss,explained_variance,n_updates,time_elapsed,policy_entropy,serial_timesteps,fps,total_timesteps,value_loss,ep_reward_mean,approxkl,clipfrac
211.8,-0.0010443573,0.9922825396060944,203,1246.2955260276794,0.33264482,415744,338,415744,1.3244748,52.75,0.005504803,0.06733398
215.08,-0.00093068124,0.9906120868399739,204,1252.353535413742,0.33581668,417792,336,417792,2.216064,56.47,0.004954311,0.059033204
211.93,-0.0030259239,0.9913815138861537,205,1258.4406011104584,0.3348537,419840,346,419840,1.0441945,53.4,0.005661608,0.06865235
217.07,-0.0010659758,0.9925993848592043,206,1264.3511283397675,0.33601096,421888,330,421888,2.517159,59.13,0.0069785966,0.08432617
218.7,-0.001418765,0.9932215926237404,207,1270.5435152053833,0.336636,423936,336,423936,2.196988,61.78,0.0055206446,0.067871094
215.8,0.0014932624,0.9855999881401658,208,1276.6406095027924,0.33593687,425984,338,425984,0.8436653,59.54,0.006275127,0.078125
216.77,-0.0025868823,0.9952135616913438,209,1282.6892447471619,0.33341914,428032,340,428032,0.44715238,61.07,0.005903514,0.07426758
220.25,-2.7817418e-05,0.9934321562759578,210,1288.7016072273254,0.3364618,430080,338,430080,0.75536627,64.79,0.0051091565,0.061328124
223.15,-5.00143e-05,0.9813740942627192,211,1294.745358467102,0.342645,432128,334,432128,3.1804047,66.32,0.00427369,0.05029297
222.49,-0.001472926,0.9903624886646867,212,1300.8680319786072,0.35078806,434176,340,434176,2.2514942,66.81,0.0067677014,0.08671875
223.93,-0.0013845509,0.9894753051921725,213,1306.8882837295532,0.35328525,436224,333,436224,1.1379175,67.62,0.0062016123,0.07695313
223.9,1.7506722e-05,0.9863526951521635,214,1313.030263185501,0.35337073,438272,336,438272,1.1051102,66.54,0.0056905937,0.07026367
222.12,-0.0012735219,0.9932077671401203,215,1319.1167902946472,0.3580427,440320,331,440320,1.0967181,63.74,0.0055507584,0.071777344
229.17,-0.0008511316,0.9934460171498358,216,1325.2979662418365,0.36053213,442368,327,442368,1.9813652,70.32,0.005562443,0.06601562
228.18,0.0013641554,0.9940274306572974,217,1331.5625216960907,0.3561147,444416,332,444416,1.4164897,67.65,0.0057670726,0.07260742
229.45,0.0004386607,0.9914091909304261,218,1337.7199935913086,0.36142838,446464,333,446464,1.5356855,67.23,0.0045706364,0.05102539
229.19,2.9500108e-05,0.9921111902222037,219,1343.8547852039337,0.3582825,448512,334,448512,1.6206242,67.0,0.005230736,0.063769534
232.62,-0.0010670268,0.9951743050478399,220,1349.9713764190674,0.35761148,450560,330,450560,0.78837764,69.13,0.0037947032,0.044189453
234.19,0.0025971446,0.9892146280035377,221,1356.1776535511017,0.36507428,452608,332,452608,2.1861365,69.87,0.005254366,0.06826172
234.7,0.0003013788,0.9961031873244792,222,1362.3404037952423,0.37347192,454656,333,454656,0.8396343,70.5,0.004899998,0.058496095
235.3,-0.0012469267,0.9957938836887479,223,1368.4857714176178,0.3679626,456704,336,456704,1.0111982,71.08,0.005337232,0.061328124
237.68,0.0007323643,0.9975707086268812,224,1374.5705170631409,0.36188146,458752,331,458752,0.34053102,72.95,0.006614483,0.08291016
236.55,0.00066436164,0.9915799293667078,225,1380.7422904968262,0.36085656,460800,335,460800,0.57226765,73.21,0.0083818305,0.103271484
234.93,-0.001154532,0.9854510836303234,226,1386.8441755771637,0.35481018,462848,333,462848,1.0631502,71.69,0.005453066,0.06669922
231.52,-0.0015075274,0.994612364564091,227,1392.9856476783752,0.35482055,464896,334,464896,0.7204188,68.89,0.0068098744,0.08540039
229.4,5.7107536e-05,0.992260682862252,228,1399.1142783164978,0.36229318,466944,332,466944,1.2908766,67.59,0.0042841593,0.051171876
227.26,0.0015697334,0.9935207217931747,229,1405.2787520885468,0.3624933,468992,330,468992,1.3158097,65.13,0.004896256,0.06015625
226.69,-0.0010716754,0.9918825281783938,230,1411.4686162471771,0.37868676,471040,332,471040,0.9375597,63.34,0.0049345503,0.06318359
225.63,0.000985163,0.995985577814281,231,1417.6305656433105,0.389363,473088,333,473088,0.6217913,62.16,0.0050841267,0.060791016
223.37,-0.0053041815,0.9943413501605392,232,1423.7745320796967,0.38460428,475136,338,475136,0.48661298,60.69,0.007830246,0.10244141
222.67,0.0005200471,0.9946094988845289,233,1429.8253462314606,0.37864763,477184,337,477184,1.0643979,59.83,0.004510738,0.052734375
218.99,-0.0016751519,0.9931540498510003,234,1435.903865814209,0.35816595,479232,332,479232,0.564837,56.06,0.006168581,0.070166014
219.26,-0.0015777632,0.997524986974895,235,1442.0616614818573,0.342723,481280,335,481280,0.29319623,55.91,0.0058538644,0.0737793
222.15,-0.00018809302,0.9936578893102705,236,1448.1741178035736,0.33420324,483328,328,483328,1.430917,58.37,0.0071852133,0.08461914
224.15,0.0033051602,0.9933918970637023,237,1454.4019780158997,0.3241586,485376,332,485376,1.7526935,60.66,0.0067927735,0.08432617
227.54,0.00013963967,0.9893990028649569,238,1460.5637664794922,0.32891113,487424,329,487424,2.3069031,63.13,0.006232676,0.07792969
226.72,0.0014748612,0.9845593059435487,239,1466.7811131477356,0.33956626,489472,329,489472,1.9984663,61.19,0.0048547545,0.058544923
227.53,0.00083650247,0.9965740879997611,240,1473.0027041435242,0.35249668,491520,329,491520,0.73955524,61.92,0.0042272196,0.050195314
227.82,0.0021652991,0.9919928507879376,241,1479.2265076637268,0.3622797,493568,333,493568,1.0377597,62.86,0.0040138746,0.042675782
229.07,-0.0030436341,0.9959827451966703,242,1485.3617305755615,0.36412835,495616,325,495616,0.56070006,63.89,0.0055213165,0.070166014
229.12,-0.0007388669,0.9957592347636819,243,1491.661315202713,0.37063074,497664,333,497664,0.9589397,64.04,0.0072027063,0.09467773
228.17,0.00028017192,0.9958797260187566,244,1497.8031251430511,0.3755024,499712,339,499712,0.75088066,63.02,0.004559811,0.054003906
230.0,0.000977983,0.9908693954348564,245,1503.830154657364,0.3850921,501760,331,501760,1.2338428,64.93,0.0052594803,0.059765626
233.48,0.00018486418,0.9940443206578493,246,1510.0013191699982,0.38677445,503808,321,503808,1.5569069,68.09,0.0047960957,0.057666015
232.2,0.0012032212,0.9935509380884469,247,1516.3766613006592,0.3845186,505856,332,505856,0.8856987,66.27,0.00401732,0.045898438
235.19,0.0026790071,0.9912150241434574,248,1522.5404601097107,0.36954927,507904,329,507904,1.9578651,68.91,0.0049528233,0.055371094
231.14,-0.0009295844,0.9896362582221627,249,1528.7523274421692,0.3653223,509952,331,509952,0.62674224,65.23,0.007878253,0.10039063
228.47,0.0015858936,0.9931010045111179,250,1534.9338343143463,0.36330312,512000,330,512000,0.77004594,64.61,0.0051233443,0.06298828
229.12,-0.0004142938,0.9941560057923198,251,1541.1458914279938,0.35616818,514048,329,514048,1.3872328,65.04,0.0032850944,0.035351563
225.72,-0.0018044437,0.991517923772335,252,1547.364432811737,0.35910994,516096,330,516096,0.8429335,63.38,0.008652968,0.11191406
223.91,0.00081202004,0.9955916423350573,253,1553.5645422935486,0.36400247,518144,330,518144,0.60327846,62.03,0.00450437,0.052490234
222.65,-0.0059567755,0.9941360694356263,254,1559.7611083984375,0.36835817,520192,333,520192,0.49144667,61.16,0.011503607,0.12241211
225.19,0.0004971181,0.9929169304668903,255,1565.8970844745636,0.37110922,522240,332,522240,2.3582752,63.91,0.0044410867,0.05493164
222.78,-0.00065683044,0.9778283592313528,256,1572.055720090866,0.37186536,524288,331,524288,1.9638197,61.61,0.0037345204,0.04121094
219.88,-0.0007901167,0.9955893848091364,257,1578.2288949489594,0.37673625,526336,328,526336,0.6852035,60.4,0.0027130398,0.02861328
221.11,0.0018010817,0.9934077253565192,258,1584.469443321228,0.37792355,528384,329,528384,1.6638453,62.17,0.005557376,0.068408206
219.04,0.002026103,0.9937167167663574,259,1590.6914875507355,0.3713392,530432,327,530432,0.7620982,59.92,0.0059656654,0.07329102
220.36,0.00018375117,0.9933769493363798,260,1596.9455616474152,0.3753183,532480,332,532480,0.9602462,60.94,0.006246874,0.072070315
222.68,0.0005153046,0.9926179498434067,261,1603.1022636890411,0.37942898,534528,328,534528,1.0196838,62.6,0.0047188974,0.05620117
220.16,-0.00048055756,0.9924420742318034,262,1609.3376250267029,0.38034412,536576,331,536576,1.204447,60.81,0.0054344577,0.06635742
220.94,-0.0008947986,0.9935779236257076,263,1615.51056265831,0.3894866,538624,338,538624,0.5787354,61.56,0.006650465,0.08862305
218.02,-0.00021686211,0.9946500933729112,264,1621.564477443695,0.4098567,540672,338,540672,0.37945276,59.71,0.0057389643,0.0703125
216.16,0.00017445194,0.9958819546736777,265,1627.6180427074432,0.42155582,542720,332,542720,0.5410626,57.7,0.0046384474,0.055664062
216.24,-8.850197e-05,0.9935441664420068,266,1633.7760744094849,0.4151454,544768,327,544768,1.4347012,58.43,0.0046649906,0.05595703
220.38,-0.00033153465,0.995565474499017,267,1640.039034128189,0.41375953,546816,330,546816,0.7518724,62.1,0.005685634,0.06728516
218.77,0.00021377047,0.9938027886673808,268,1646.2303988933563,0.41468892,548864,334,548864,1.3796716,60.97,0.005323858,0.06645508
218.76,0.0016895693,0.9924275018274784,269,1652.351675748825,0.41723832,550912,334,550912,1.0748367,59.56,0.006783894,0.08276367
218.39,-0.0006972629,0.9937521270476282,270,1658.4692130088806,0.4236587,552960,326,552960,1.7972116,60.11,0.005072386,0.062402345
216.72,0.00029367366,0.9835690427571535,271,1664.7361302375793,0.43764058,555008,334,555008,1.1712924,58.93,0.0062951585,0.07529297
216.63,-0.0035930271,0.9970246169250458,272,1670.8563253879547,0.4514014,557056,326,557056,0.37387684,59.19,0.007052943,0.0959961
216.88,0.0027483737,0.986578119918704,273,1677.1301064491272,0.4445784,559104,330,559104,1.0637339,58.6,0.0029898111,0.02861328
219.15,0.0023827136,0.9950459445826709,274,1683.326060295105,0.43980226,561152,330,561152,0.52261674,59.34,0.0042220633,0.050878905
220.54,0.001983241,0.993311861064285,275,1689.5323288440704,0.44097415,563200,332,563200,0.8730075,60.13,0.0042513977,0.050390624
222.69,-0.0014118503,0.9956423644907773,276,1695.6971604824066,0.43657175,565248,335,565248,0.50992835,61.53,0.0054098335,0.068408206
220.62,-0.0018819409,0.9973635138012469,277,1701.8024344444275,0.41938153,567296,332,567296,0.2248658,59.39,0.0065825186,0.078222655
220.25,-0.0030379992,0.9981127080973238,278,1707.963177204132,0.4122905,569344,331,569344,0.32519615,59.06,0.0058566644,0.07075195
218.18,-0.00088218914,0.9964302743319422,279,1714.143046617508,0.4226827,571392,331,571392,0.73572373,57.82,0.0057841353,0.07495117
218.84,0.00010539878,0.9943978344090283,280,1720.3150403499603,0.4280189,573440,327,573440,0.82199085,58.52,0.0040091467,0.0453125
219.22,0.0012373228,0.9967394901905209,281,1726.5652062892914,0.41731444,575488,329,575488,0.491328,59.1,0.0035489604,0.03569336
224.91,-0.0017992945,0.9953453824855387,282,1732.7876703739166,0.40609565,577536,318,577536,1.6337605,64.77,0.0036117644,0.039941408
225.19,-0.00019408291,0.9955367343500257,283,1739.2289941310883,0.39966545,579584,325,579584,0.6886018,65.74,0.004614869,0.05214844
229.54,0.00082716456,0.9969590625260025,284,1745.527304649353,0.3880443,581632,324,581632,0.9005996,70.85,0.0038920068,0.041748047
229.91,0.00080455345,0.9965534536167979,285,1751.831034898758,0.36973828,583680,336,583680,0.7377203,71.34,0.003101923,0.03017578
229.18,-0.0009928544,0.9973921540658921,286,1757.9124584197998,0.36191732,585728,334,585728,0.37068838,71.26,0.007559733,0.09643555
230.34,0.0022647204,0.9972429354675114,287,1764.0440762043,0.35882327,587776,329,587776,0.65929174,72.8,0.0049629067,0.057958983
230.07,-0.0044364044,0.9959398987703025,288,1770.2523612976074,0.33877742,589824,330,589824,0.7381048,72.99,0.009809263,0.11264648
230.43,0.0007309135,0.9968260382302105,289,1776.457313299179,0.32824367,591872,329,591872,0.5697638,73.73,0.0031505288,0.032080077
230.82,-0.00018253337,0.9958829660899937,290,1782.6780753135681,0.31990674,593920,335,593920,0.48369446,73.59,0.0052789343,0.062841795
229.26,-0.00011472282,0.9970308418851346,291,1788.7791905403137,0.30622098,595968,330,595968,0.30534476,72.01,0.007006564,0.08681641
230.71,0.0024768163,0.9976201206445694,292,1794.9835834503174,0.30530292,598016,327,598016,0.3599258,72.71,0.0040645814,0.047167968
228.95,0.0012298621,0.9950268822722137,293,1801.2382485866547,0.3052338,600064,330,600064,1.0805907,71.63,0.0048410404,0.05698242
227.01,0.0018908139,0.9965149646159261,294,1807.434998035431,0.29756197,602112,330,602112,1.0904129,69.6,0.004165869,0.04560547
225.01,0.00016725273,0.997798376949504,295,1813.6395859718323,0.2889971,604160,337,604160,0.3500143,67.82,0.00767208,0.09658203
223.52,-0.0018148636,0.993640816770494,296,1819.7086403369904,0.2850701,606208,332,606208,1.0485804,66.28,0.006201382,0.076416016
225.85,-0.004898987,0.9969972854014486,297,1825.872863292694,0.28535393,608256,329,608256,1.067202,68.76,0.0074018873,0.09873047
223.92,-0.00044878674,0.9939557919278741,298,1832.0840730667114,0.27273914,610304,337,610304,1.0145009,67.12,0.008227918,0.10063477
226.53,0.00041808374,0.9952321010641754,299,1838.1597893238068,0.25533926,612352,328,612352,1.5215917,69.28,0.0047152825,0.052978516
223.64,-0.0011024037,0.9920097962021828,300,1844.3962411880493,0.25074884,614400,337,614400,0.83301985,66.14,0.007190677,0.08725586
225.8,0.0007066669,0.9970856041181833,301,1850.4614789485931,0.25332478,616448,332,616448,0.5173825,67.3,0.005936161,0.069970705
224.44,-0.0046305056,0.9946763906627893,302,1856.6215698719025,0.24615666,618496,336,618496,0.48798817,65.97,0.01006511,0.12197266
221.19,0.0008303731,0.9962180790025741,303,1862.7064445018768,0.23360789,620544,345,620544,0.4725973,63.09,0.007425657,0.09257813
220.32,0.00047398722,0.997901149559766,304,1868.6287610530853,0.240605,622592,340,622592,0.20981249,62.14,0.006788128,0.09121094
217.53,-0.0017835166,0.9970769989304245,305,1874.6467952728271,0.24520664,624640,338,624640,0.31174657,59.54,0.0069720624,0.089746095
219.92,-0.0034069729,0.9967050096020103,306,1880.7073011398315,0.2467784,626688,337,626688,0.75000894,61.11,0.005063493,0.06347656
220.86,0.00085935945,0.9983336823061109,307,1886.770111322403,0.2503069,628736,334,628736,0.29755348,62.26,0.0064674234,0.084033206
221.21,0.000862745,0.9967852120753378,308,1892.8880233764648,0.24745163,630784,326,630784,1.3035254,62.66,0.0045764293,0.054394532
224.11,-0.00058473385,0.9970846644137055,309,1899.1545453071594,0.25058562,632832,330,632832,0.6852244,64.62,0.004807674,0.05654297
221.18,0.0014626053,0.9964721421711147,310,1905.3495697975159,0.2531282,634880,332,634880,1.30063,61.91,0.0074792937,0.094335936
230.01,0.0009952362,0.9974095511715859,311,1911.519821882248,0.24785545,636928,327,636928,0.9947149,70.74,0.0046112994,0.055517577
231.28,-0.0032278434,0.9982954631559551,312,1917.781038761139,0.2516252,638976,342,638976,0.32879215,72.48,0.007009932,0.08618164
231.08,-0.000865841,0.9948910474777222,313,1923.7670695781708,0.25847757,641024,341,641024,0.6635245,72.5,0.008592756,0.11005859
231.79,0.002338582,0.9980540983378887,314,1929.7728655338287,0.26372242,643072,336,643072,0.26753804,73.21,0.0059854556,0.07558594
232.76,0.0030622338,0.9978965003974736,315,1935.8604419231415,0.27540877,645120,338,645120,0.40930828,74.44,0.0063832803,0.07851563
235.04,-0.0011794033,0.9972405340522528,316,1941.920196056366,0.2890507,647168,334,647168,0.52062684,76.27,0.005007284,0.058154296
236.74,-0.0016750073,0.9962050865869969,317,1948.0464315414429,0.2978701,649216,339,649216,0.75689507,77.45,0.006466288,0.079882815
235.78,-0.00096935296,0.9962826517876238,318,1954.075291633606,0.2924014,651264,331,651264,1.0901948,77.03,0.0085553005,0.10161133
234.87,-0.0019514955,0.9973996819462627,319,1960.2646741867065,0.28182435,653312,338,653312,0.518905,76.2,0.006530902,0.08544922
230.72,0.001557096,0.994618818629533,320,1966.3095316886902,0.2936421,655360,337,655360,1.1436884,73.15,0.0076828673,0.09023438
229.87,0.0010839787,0.9930089060217142,321,1972.3814725875854,0.31288114,657408,342,657408,0.6183716,72.62,0.006802283,0.08500977
221.27,0.0005294009,0.9940130803734064,322,1978.3710680007935,0.32529658,659456,338,659456,1.1643323,65.37,0.00554051,0.066992186
220.0,2.347873e-05,0.9970531496219337,323,1984.4199802875519,0.3327565,661504,336,661504,0.3951915,63.99,0.005634741,0.0675293
221.67,0.0021221763,0.9960432234220207,324,1990.5146007537842,0.3373508,663552,332,663552,0.8061439,66.02,0.005552974,0.067919925
221.81,0.0024888474,0.9940496608614922,325,1996.6681220531464,0.34280282,665600,339,665600,0.9753084,66.81,0.0048675863,0.061083984
219.08,0.00029124826,0.9948020027950406,326,2002.7052302360535,0.34857482,667648,342,667648,0.24499805,63.71,0.0055575045,0.06391601
215.89,0.002455848,0.9966488711070269,327,2008.6957886219025,0.34454072,669696,342,669696,0.3972314,61.57,0.0050399005,0.058740236
212.68,-0.0003882496,0.9974380375351757,328,2014.6765675544739,0.35169,671744,344,671744,0.22019048,59.11,0.0065956092,0.08178711
215.47,-0.00017861297,0.9973402821924537,329,2020.6308405399323,0.357135,673792,333,673792,0.71935767,63.1,0.005714246,0.06977539
212.18,-0.0023734702,0.9933260804973543,330,2026.772555589676,0.35146436,675840,343,675840,0.5733082,60.13,0.005941727,0.07167969
214.79,0.0017096453,0.9972372227348387,331,2032.7302148342133,0.3466162,677888,335,677888,0.5692664,63.2,0.0036318381,0.039111327
216.87,-0.0056806216,0.9982453711563721,332,2038.8448557853699,0.33737677,679936,334,679936,0.34825566,65.85,0.008330619,0.11020508
217.17,0.0012371965,0.9966135004069656,333,2044.9606833457947,0.32714918,681984,334,681984,0.95328885,66.27,0.0049139657,0.058300782
214.6,0.0010631754,0.9978711167350411,334,2051.0858697891235,0.3345948,684032,340,684032,0.17390457,64.13,0.008206458,0.095947266
209.66,-0.000818069,0.9949563960544765,335,2057.1010885238647,0.34579742,686080,346,686080,0.2737504,59.64,0.0076079727,0.09628906
211.15,-0.0019648334,0.9979125706013292,336,2063.0139400959015,0.33744913,688128,339,688128,0.3516186,62.45,0.0072095394,0.090429686
209.27,-0.00030560588,0.9968007269781083,337,2069.0415003299713,0.3282023,690176,341,690176,0.46467084,61.06,0.0076852823,0.09467773
210.95,-0.00012802376,0.997480999911204,338,2075.0410585403442,0.3156197,692224,338,692224,0.39397842,62.47,0.007096079,0.0902832
210.34,0.0016165113,0.9976559611968696,339,2081.085479259491,0.3117687,694272,340,694272,0.33046305,61.41,0.0059300354,0.07451172
210.54,0.0017235546,0.9983373887371272,340,2087.0946683883667,0.3214268,696320,341,696320,0.25839168,61.63,0.0060614203,0.07509766
209.33,-0.0014596944,0.9990771835437045,341,2093.0963978767395,0.31683332,698368,338,698368,0.08763179,60.83,0.006482353,0.08046875
210.62,-0.0017888319,0.9982576660113409,342,2099.1425774097443,0.30405614,700416,342,700416,0.33641312,61.89,0.0051127677,0.056347657
209.1,-0.001594582,0.9982866282807663,343,2105.117748975754,0.29851148,702464,340,702464,0.2809607,60.69,0.0066883685,0.079589844
210.65,-0.00045383163,0.9960322296246886,344,2111.126830101013,0.2896451,704512,346,704512,0.68580186,62.66,0.006228015,0.071875
214.57,0.0005227537,0.9974801291245967,345,2117.0399684906006,0.28606182,706560,336,706560,0.66727734,66.48,0.005272832,0.064453125
