approxkl,time_elapsed,policy_loss,ep_len_mean,policy_entropy,total_timesteps,serial_timesteps,n_updates,fps,ep_reward_mean,explained_variance,clipfrac,value_loss
0.006281282,2624.532704591751,-0.00090420747,1625.94,2.1666365,751616,751616,367,297,1054.81123332,0.650158703327179,0.06591797,10.309375
0.004601893,2631.418770313263,-0.0016994653,1625.94,2.1632283,753664,753664,368,283,1054.8890228,0.6966279745101929,0.055566408,11.040313
0.0067504994,2638.6457402706146,-0.00093063,1625.94,2.1557126,755712,755712,369,287,1055.40086677,0.6886022090911865,0.08305664,12.199331
0.010257818,2645.8176136016846,-0.00021366138,1609.45,2.1682146,757760,757760,370,290,1044.06016033,0.6822164058685303,0.1038086,17.111324
0.006669053,2652.8581533432007,-0.0017168608,1609.45,2.1919165,759808,759808,371,292,1044.17737505,0.6669621765613556,0.0668457,12.257473
0.005314299,2659.9165279865265,-0.0015992712,1608.76,2.208438,761856,761856,372,264,1043.24893679,0.6474954187870026,0.06015625,17.464514
0.0057656,2667.648188352585,-0.002740751,1608.76,2.2162235,763904,763904,373,277,1042.6407863799998,0.5915847718715668,0.07133789,11.932076
0.0048936205,2675.0184786319733,-0.0009238757,1608.76,2.2131906,765952,765952,374,283,1043.80866183,0.7484707534313202,0.05913086,10.677862
0.004442918,2682.245190382004,2.7944374e-05,1608.76,2.2055717,768000,768000,375,292,1043.99826431,0.6619223654270172,0.05239258,12.897418
0.006476864,2689.2546496391296,-0.0024966686,1608.76,2.2050414,770048,770048,376,289,1044.0010843299997,0.7885841876268387,0.07875977,8.816136
0.0036094375,2696.3189401626587,-0.0030406928,1593.93,2.2173305,772096,772096,377,287,1033.4781357499999,0.8603099137544632,0.041796874,6.457803
0.0044474793,2703.437460422516,-0.0053385436,1580.35,2.2244463,774144,774144,378,280,1024.33595548,0.7698407024145126,0.054541014,14.852808
0.0041689775,2710.7468144893646,4.8948357e-05,1580.35,2.2127955,776192,776192,379,285,1024.5799850600001,0.7358523011207581,0.044042967,9.981413
0.0035881598,2717.92454457283,-0.0018428728,1547.73,2.211269,778240,778240,380,288,1002.1129107200001,0.7181028425693512,0.040527344,24.636677
0.0061456403,2725.024633407593,-0.0048747263,1547.73,2.214426,780288,780288,381,283,1002.5313186200001,0.7630992531776428,0.078271486,9.959628
0.00358428,2732.315875530243,-0.0013662244,1533.66,2.2177622,782336,782336,382,283,994.7484592000001,0.7381051182746887,0.0375,17.375998
0.0032015606,2739.53738117218,-0.0010069074,1461.64,2.220011,784384,784384,383,288,944.87803502,0.670680969953537,0.03125,29.094534
0.0035705075,2746.633129119873,-0.0035854094,1343.19,2.219178,786432,786432,384,297,863.7226513600002,0.712240070104599,0.037744142,41.263817
0.0043134675,2753.525058746338,-0.001273625,1343.19,2.2104735,788480,788480,385,296,864.1768709200002,0.7162931859493256,0.047509767,10.804438
0.0051583294,2760.43532037735,-0.003080295,1340.3,2.214341,790528,790528,386,292,863.2575980800002,0.7426105737686157,0.062353514,15.209432
0.003582975,2767.4394743442535,-0.0026768292,1315.2,2.2127845,792576,792576,387,288,846.1557567700002,0.8307065665721893,0.042626955,16.60389
0.0029325257,2774.5305140018463,-0.0024400717,1332.34,2.2149568,794624,794624,388,296,859.28186153,0.8501755744218826,0.034716796,10.947443
0.00376517,2781.4457111358643,-0.0029050044,1301.18,2.2157257,796672,796672,389,283,838.0933129,0.8070126622915268,0.038476564,12.719606
0.0035825814,2788.67165517807,-0.0035545838,1286.54,2.2233033,798720,798720,390,294,828.6379627900001,0.8509972095489502,0.038134765,13.275415
0.003494822,2795.6336121559143,-0.006222225,1246.68,2.2376332,800768,800768,391,288,800.6332962399999,0.8563923984766006,0.037890624,13.40166
0.007348073,2802.744662284851,-0.0042110854,1262.53,2.2607112,802816,802816,392,288,812.5167354999999,0.7650572508573532,0.09106445,9.139074
0.0028100316,2809.8557753562927,-0.0019983952,1238.42,2.274546,804864,804864,393,302,795.21802457,0.898765429854393,0.03125,8.036138
0.0036211435,2816.630926132202,-0.00018660627,1238.42,2.2759354,806912,806912,394,288,796.43207778,0.7485705018043518,0.036376953,12.265092
0.0033136825,2823.7321605682373,-0.0036237277,1214.66,2.256352,808960,808960,395,285,781.2728785100002,0.8808448016643524,0.03413086,9.684845
0.0039703255,2830.9184885025024,-0.0040511945,1172.37,2.254158,811008,811008,396,294,752.2858180899999,0.8799855336546898,0.04638672,13.033429
0.004437933,2837.8666155338287,-0.0027103059,1172.69,2.2594962,813056,813056,397,281,753.6840189000001,0.8300924748182297,0.054345705,16.350122
0.008038713,2845.1360425949097,-0.0051978873,1172.69,2.266522,815104,815104,398,297,753.8659598500001,0.744524359703064,0.10112305,9.01649
0.004742372,2852.025139093399,-0.0020897142,1168.83,2.2745557,817152,817152,399,304,750.3370695900002,0.8222585022449493,0.054492187,16.031734
0.004979784,2858.7555570602417,-0.0051765917,1139.75,2.2880075,819200,819200,400,285,729.79307559,0.92438755184412,0.060302734,7.287374
0.0043543186,2865.94375538826,-0.0032649331,1100.42,2.2982483,821248,821248,401,296,702.2680113599998,0.9269143715500832,0.050976563,8.044073
0.007148703,2872.843268632889,-0.0061590066,1117.33,2.2999434,823296,823296,402,292,715.04792972,0.7609413117170334,0.09477539,9.492528
0.005085532,2879.84574174881,-0.0029567361,1108.8,2.3138652,825344,825344,403,292,710.0042663399998,0.8171729296445847,0.06484375,11.413368
0.004697246,2886.8389053344727,-0.0035001147,1084.42,2.3237872,827392,827392,404,292,693.6228369699999,0.8468570113182068,0.06064453,16.508045
0.003116727,2893.8476259708405,-0.0021907012,1049.74,2.3336306,829440,829440,405,310,669.12981942,0.9001934230327606,0.033935547,10.064564
0.0043351143,2900.435222864151,-0.001050902,1034.28,2.3362532,831488,831488,406,289,658.0511279099999,0.9247660711407661,0.046972655,3.2984886
0.005008265,2907.518494606018,-0.0031531446,1034.28,2.3187788,833536,833536,407,283,658.00241687,0.7902361452579498,0.05522461,8.763094
0.0047177784,2914.7552511692047,-0.0037646513,1022.83,2.3099146,835584,835584,408,284,650.25852817,0.8344948887825012,0.05961914,15.3889675
0.0042187916,2921.9554233551025,-0.0026762278,1022.83,2.298324,837632,837632,409,286,651.3281613899999,0.7701389640569687,0.047949217,10.821774
0.0043795584,2929.1183822155,-0.0037422772,1024.1,2.2864256,839680,839680,410,291,654.17831338,0.7730969190597534,0.041894533,16.566216
0.0054483996,2936.142671585083,-0.0027847388,1023.47,2.2828002,841728,841728,411,292,654.65007684,0.9591184481978416,0.059179686,3.756778
0.004378358,2943.1476311683655,-0.0020264941,997.82,2.2745461,843776,843776,412,277,639.9554706499999,0.8843967169523239,0.049902342,12.363754
0.0051948614,2950.5185780525208,-0.005676621,964.9,2.2708411,845824,845824,413,301,617.3983510799999,0.8650453686714172,0.060498048,12.1559
0.0046213055,2957.320095539093,0.00065822696,953.54,2.2743864,847872,847872,414,304,609.45632485,0.9400398582220078,0.053369142,3.2509587
0.005192243,2964.0380804538727,-0.0072200457,926.48,2.2767727,849920,849920,415,275,592.4393626000001,0.7878361642360687,0.0703125,21.820457
0.005250499,2971.4614543914795,-0.0026566903,926.48,2.2852461,851968,851968,416,277,592.5466447000001,0.6843235790729523,0.058642577,10.709314
0.0064421506,2978.8451116085052,-0.0062971404,926.48,2.2841113,854016,854016,417,276,593.06135024,0.6818276345729828,0.07578125,10.120835
0.007080339,2986.2440214157104,-0.004732937,926.86,2.2850242,856064,856064,418,292,593.5093224400001,0.9249605908989906,0.07441406,4.1189933
0.0028447066,2993.238484621048,-0.0007571442,910.96,2.2854435,858112,858112,419,301,583.33979171,0.8003099411725998,0.030664062,14.831053
0.0051145046,3000.0385298728943,-0.0014903673,910.96,2.2782912,860160,860160,420,305,583.95108839,0.6810386478900909,0.06064453,14.102312
0.005064826,3006.7468395233154,-0.0043355864,896.51,2.2712517,862208,862208,421,285,574.6156094,0.8170755356550217,0.05913086,17.321808
0.0026219054,3013.9306497573853,-0.00056666863,893.4,2.274724,864256,864256,422,292,572.72548964,0.9170821905136108,0.026464844,4.245748
0.006043953,3020.944988012314,-0.0055846227,880.0,2.2767804,866304,866304,423,281,562.94229089,0.7458959519863129,0.072509766,15.19433
0.0054014483,3028.22452044487,-0.0059174905,901.53,2.2853453,868352,868352,424,284,578.37098157,0.7075032889842987,0.06635742,17.463915
0.0062632523,3035.4255669116974,-0.0035139273,901.53,2.288836,870400,870400,425,287,577.90788548,0.7015714347362518,0.06660156,9.412066
0.0041876785,3042.5587854385376,-0.0032961469,901.53,2.3005493,872448,872448,426,284,578.33468233,0.7716716378927231,0.04848633,11.186052
0.004903233,3049.755488872528,-0.0029130834,906.81,2.3097765,874496,874496,427,293,581.9189281800001,0.829541802406311,0.05317383,18.316853
0.0067801736,3056.741311073303,-0.006192631,920.15,2.3116055,876544,876544,428,284,591.75848239,0.7421831488609314,0.0734375,14.335398
0.0044350787,3063.9353086948395,-0.0021574453,921.96,2.3126779,878592,878592,429,284,593.19138166,0.8826328814029694,0.050976563,5.845685
0.0025172837,3071.131136417389,0.00056732993,941.79,2.3058057,880640,880640,430,287,607.15830544,0.6847140491008759,0.023583984,12.988589
0.0036651287,3078.250014066696,-0.001094666,961.63,2.3062625,882688,882688,431,288,621.3428372,0.7402316927909851,0.044433594,11.981981
0.004381508,3085.3504300117493,-0.0007707886,992.62,2.3058047,884736,884736,432,285,643.89931146,0.7858473360538483,0.048779298,16.187536
0.0037800944,3092.5334043502808,-0.0008725749,1000.93,2.2959757,886784,886784,433,273,649.92987826,0.9085758179426193,0.038916014,5.517525
0.004285663,3100.0300488471985,-0.0015948744,1020.62,2.2840745,888832,888832,434,280,664.1628230800001,0.8161012083292007,0.04951172,12.578375
0.0059591,3107.3397970199585,-0.004511106,1003.94,2.289311,890880,890880,435,277,652.4130939500001,0.7474869191646576,0.066748045,16.43086
0.0038249562,3114.7296109199524,-0.0027198629,1023.81,2.2967446,892928,892928,436,280,666.46121889,0.7074852883815765,0.042285156,13.288092
0.0051815873,3122.030555486679,-0.0018805515,1019.34,2.3016546,894976,894976,437,279,662.7146317800001,0.938057653605938,0.060498048,5.123363
0.0046058088,3129.3499779701233,-0.0045606713,1035.71,2.3103516,897024,897024,438,284,674.90344912,0.6494843363761902,0.05258789,13.982162
0.0050898707,3136.5383565425873,-0.0031917344,1042.19,2.316495,899072,899072,439,283,679.7504000700001,0.7473520934581757,0.057177734,10.81733
0.0051595806,3143.7538719177246,-0.0034425505,1051.32,2.3163023,901120,901120,440,281,685.88560893,0.6854536235332489,0.059326172,12.121321
0.00507942,3151.0312039852142,-0.0029902451,1065.85,2.3193164,903168,903168,441,276,696.66454704,0.7828792929649353,0.058886718,14.650638
0.0074102385,3158.444397687912,-0.00096238556,1068.52,2.3222938,905216,905216,442,269,698.143594,0.7061591446399689,0.07895508,11.996202
0.00792941,3166.060497522354,0.002498578,1084.95,2.321626,907264,907264,443,267,709.9867846499999,0.7259710431098938,0.09394531,11.000209
0.006881581,3173.7291634082794,-0.000690266,1097.48,2.316181,909312,909312,444,265,719.0588683900002,0.659412682056427,0.07739258,11.301385
0.0046875156,3181.4338088035583,-0.00399349,1114.1,2.3038697,911360,911360,445,266,731.2261985099999,0.7547590285539627,0.05571289,11.39332
0.0070506604,3189.118983745575,-0.0059101805,1130.55,2.2939427,913408,913408,446,283,743.5077220800001,0.7558592557907104,0.09067383,10.745801
0.004479828,3196.3537197113037,-0.0036715672,1137.34,2.2884612,915456,915456,447,289,748.8850656699999,0.6731482744216919,0.051513672,13.206039
0.0064075477,3203.422303915024,-0.004102881,1137.34,2.2883377,917504,917504,448,294,749.2043433800002,0.7334757149219513,0.07773437,12.448746
0.0052185697,3210.369459629059,-0.0015108715,1144.93,2.284358,919552,919552,449,281,755.1105163300001,0.7732923328876495,0.061816406,9.616817
0.0051217126,3217.656417608261,-0.00537543,1148.69,2.2809422,921600,921600,450,285,757.5789894499999,0.7678726464509964,0.059570312,15.781351
0.0060878573,3224.8341579437256,-0.0021026796,1155.87,2.2742915,923648,923648,451,283,762.3425535699998,0.7097416818141937,0.07192383,10.627912
0.0054147253,3232.0595269203186,-0.004600646,1156.9,2.2733657,925696,925696,452,277,762.97020382,0.882100410759449,0.061083984,5.7780457
0.0045313686,3239.4406588077545,-0.0014295245,1162.48,2.2678995,927744,927744,453,288,766.9632387600001,0.7148112058639526,0.05283203,12.865076
0.0062086247,3246.5504331588745,-0.0035085366,1164.55,2.267242,929792,929792,454,298,768.1576675500002,0.5918232500553131,0.06669922,36.286236
0.0058628893,3253.422842502594,-0.0017889459,1148.05,2.2651258,931840,931840,455,283,756.5211567800001,0.9060304760932922,0.061865233,4.5880194
0.004891682,3260.6399886608124,-0.0015160555,1163.52,2.2645805,933888,933888,456,280,768.3312381199999,0.6588321626186371,0.058642577,11.192926
0.004257514,3267.9363782405853,-0.0037122443,1176.79,2.2714934,935936,935936,457,275,777.5181202,0.7760316431522369,0.049804688,9.038108
0.0034749296,3275.3628141880035,0.00043267143,1191.68,2.2738707,937984,937984,458,266,788.54847784,0.7474165558815002,0.03725586,9.28389
0.007174795,3283.0393211841583,-0.005534989,1208.21,2.2761054,940032,940032,459,276,800.59504168,0.7527184337377548,0.09047852,10.83177
0.006854894,3290.4383726119995,-0.0029471603,1218.17,2.2807586,942080,942080,460,296,807.4630939799998,0.6866457462310791,0.07495117,27.340221
0.006520795,3297.349186182022,-0.0045977645,1233.22,2.288971,944128,944128,461,280,818.9666790200001,0.8016360700130463,0.08481445,9.869772
0.0056248126,3304.64480304718,-0.003856331,1233.22,2.2883096,946176,946176,462,288,818.6897907799998,0.6681316196918488,0.0675293,11.653064
0.004912584,3311.7519149780273,-0.0054931273,1233.22,2.2840574,948224,948224,463,289,819.38328873,0.7143638134002686,0.056005858,10.746927
0.006793078,3318.823804140091,-0.0031475383,1249.83,2.288728,950272,950272,464,269,830.1850093800001,0.6425969004631042,0.08046875,10.151117
0.0068660094,3326.437334060669,-0.0017601103,1266.51,2.293112,952320,952320,465,262,841.5295989800002,0.6962593197822571,0.07773437,11.036953
0.004008102,3334.2529003620148,-0.00075387367,1256.4,2.295133,954368,954368,466,265,833.8526073300001,0.8844759985804558,0.047070313,5.671447
0.0037465505,3341.9555909633636,-0.0031095338,1279.72,2.3034394,956416,956416,467,274,850.7070269599999,0.7587899565696716,0.0440918,21.663485
0.00439356,3349.4288527965546,-0.0009345848,1296.1,2.3039958,958464,958464,468,272,862.2674290299999,0.6377216577529907,0.04921875,13.443375
0.005808293,3356.9457495212555,0.0005886461,1310.69,2.3062816,960512,960512,469,269,873.08826759,0.7071137130260468,0.06772461,12.56517
0.0059015686,3364.542722940445,-0.0018237235,1326.15,2.3164659,962560,962560,470,270,884.95870308,0.8019798994064331,0.07373047,9.495447
0.0035491593,3372.1213245391846,-0.0029728604,1326.15,2.310705,964608,964608,471,287,885.3597896200001,0.7774447202682495,0.039208986,9.819687
0.0035656658,3379.2469351291656,-0.005575819,1325.85,2.3103256,966656,966656,472,292,885.6814078200001,0.8607608377933502,0.03828125,7.3975325
0.0054511675,3386.2555601596832,-0.0062408047,1317.91,2.331751,968704,968704,473,285,879.9559908400001,0.8735858201980591,0.06987305,14.757131
0.0062936507,3393.4250149726868,-0.006121062,1281.67,2.3556268,970752,970752,474,295,852.5461479500002,0.7185146510601044,0.076123044,25.332125
0.0034107075,3400.416410446167,-0.0052031884,1279.42,2.3650343,972800,972800,475,295,850.3231834899999,0.8532370775938034,0.03696289,18.280653
0.004282453,3407.346053123474,-0.0030652843,1289.31,2.3734581,974848,974848,476,288,857.72128664,0.7989617437124252,0.053222656,19.97765
0.004233688,3414.43621969223,-0.0032068435,1272.73,2.3795495,976896,976896,477,280,845.19575818,0.8967241123318672,0.047314454,5.1058745
0.005156523,3421.7365276813507,-0.001725867,1283.03,2.3848968,978944,978944,478,275,851.66768947,0.7225120663642883,0.062646486,11.309465
0.0043934346,3429.216869831085,-0.0020539707,1299.65,2.3889718,980992,980992,479,282,862.7573783500001,0.7775399833917618,0.050390624,12.994034
0.006754771,3436.462568998337,-0.0031620127,1299.65,2.4070983,983040,983040,480,266,861.5806738900002,0.6426644325256348,0.078027345,9.996914
0.0033606011,3444.1477098464966,-0.0011828992,1299.65,2.4138665,985088,985088,481,276,860.7543798700001,0.5937229692935944,0.036376953,11.163441
