total_timesteps,serial_timesteps,ep_len_mean,approxkl,n_updates,clipfrac,time_elapsed,fps,ep_reward_mean,policy_loss,explained_variance,value_loss,policy_entropy
4192256,4192256,367.62,0.009504505,2047,0.104003906,10708.614588737488,370,0.0,-0.0029679427,-0.018553733825683594,2.9605477e-08,-0.34276208
4194304,4194304,367.62,0.010436477,2048,0.11694336,10714.147415399551,394,0.0,0.00018211323,0.005927324295043945,1.0985561e-08,-0.3385927
4196352,4196352,367.62,0.010684344,2049,0.118701175,10719.334121465683,376,0.0,-0.0011300142,-6.855319976806641,5.56577e-09,-0.3452564
4198400,4198400,367.62,0.010497706,2050,0.125,10724.776253700256,381,0.0,-0.0030579024,-2.3451013565063477,1.36046285e-08,-0.35310188
4200448,4200448,367.62,0.012100672,2051,0.12597656,10730.145279169083,397,0.0,-0.00067563076,-0.29824626445770264,3.983396e-08,-0.35696727
4202496,4202496,367.62,0.01064253,2052,0.12480469,10735.292909383774,376,0.0,-0.00328833,-0.6440109014511108,2.4664903e-08,-0.34748
4204544,4204544,367.62,0.010164831,2053,0.117773436,10740.740578889847,384,0.0,0.0004350651,-2.646223783493042,1.6267611e-08,-0.33664376
4206592,4206592,367.62,0.011125344,2054,0.12368164,10746.062715530396,347,0.0,-0.0036942542,-0.4827461242675781,1.0837594e-08,-0.34272164
4208640,4208640,367.62,0.010926436,2055,0.114746094,10751.961323976517,392,0.0,-0.00085397175,-2.6161725521087646,2.898991e-06,-0.3444375
4210688,4210688,367.62,0.008796623,2056,0.10273437,10757.183522462845,372,0.0,-0.001188929,-0.32542920112609863,2.1555444e-08,-0.3332826
4212736,4212736,367.62,0.0078099445,2057,0.0953125,10762.676774263382,394,0.0,-0.0009043374,-0.08133327960968018,6.202076e-09,-0.33864385
4214784,4214784,367.62,0.0082334075,2058,0.08959961,10767.8644490242,409,0.0,0.00023139434,-0.1002126932144165,1.087776e-08,-0.35242075
4216832,4216832,367.62,0.010515703,2059,0.1260254,10772.869287490845,362,0.0,-0.0027030676,-0.1043628454208374,3.9474846e-09,-0.3667506
4218880,4218880,367.62,0.011883916,2060,0.12993164,10778.525702476501,347,0.0,-0.0037200209,-0.32576608657836914,4.8846927e-09,-0.37439352
4220928,4220928,367.62,0.011112874,2061,0.13574219,10784.418798208237,361,0.0,-0.003982611,-0.6679805517196655,1.4553022e-08,-0.38404012
4222976,4222976,367.62,0.009518127,2062,0.1149414,10790.079452753067,381,0.0,0.00019659879,-1.8100054264068604,8.328303e-09,-0.38771355
4225024,4225024,367.62,0.010876239,2063,0.13310547,10795.442803621292,345,0.0,-0.005159926,-1.0795583724975586,1.1002294e-08,-0.37704358
4227072,4227072,367.62,0.012025537,2064,0.123535156,10801.37737417221,385,0.0,-0.0028682384,-0.4688138961791992,2.0817374e-08,-0.37170157
4229120,4229120,367.62,0.009399561,2065,0.1137207,10806.695840597153,381,0.0,-0.00097376714,-0.2594468593597412,6.96505e-08,-0.35999733
4231168,4231168,367.62,0.011006876,2066,0.12446289,10812.065670967102,389,0.0,-0.00045279245,-2.942803144454956,1.0824695e-06,-0.35138673
4233216,4233216,367.62,0.010993006,2067,0.11977539,10817.330304145813,390,0.0,-0.0004419176,-2.953927516937256,6.054404e-08,-0.34463546
4235264,4235264,367.62,0.010194804,2068,0.11699219,10822.57762169838,378,0.0,-0.001054534,-5.271007537841797,1.5370505e-08,-0.34597558
4237312,4237312,367.62,0.009078742,2069,0.11040039,10827.993767738342,346,0.0,-0.001913373,-10.574066162109375,2.8940937e-07,-0.35322294
4239360,4239360,367.62,0.010002501,2070,0.10366211,10833.913357019424,361,0.0,-0.0006861504,-0.2284477949142456,6.2541816e-09,-0.35733745
4241408,4241408,367.62,0.010405977,2071,0.12080078,10839.585724115372,377,0.0,-0.0038901675,-0.11219668388366699,3.5283552e-08,-0.35676393
4243456,4243456,367.62,0.009032641,2072,0.103320315,10845.017354249954,357,0.0,-0.0010079623,-0.15305054187774658,4.060505e-08,-0.34783196
4245504,4245504,367.62,0.011211362,2073,0.11645508,10850.749506235123,388,0.0,-0.0048378175,-0.0496906042098999,2.3614191e-07,-0.34776244
4247552,4247552,367.62,0.012731326,2074,0.105126955,10856.015894412994,393,0.0,-0.002034568,-0.1536325216293335,9.774485e-07,-0.34374723
4249600,4249600,367.62,0.011022059,2075,0.1159668,10861.21590256691,383,0.0,-0.0035117634,-0.1956629753112793,2.168735e-08,-0.34528175
4251648,4251648,367.62,0.008647447,2076,0.103955075,10866.555966854095,368,0.0,-0.00085530634,-0.6880165338516235,7.510333e-09,-0.35479546
4253696,4253696,367.62,0.01121855,2077,0.1234375,10872.118322134018,338,0.0,-0.0025820811,-0.2828991413116455,4.3810786e-08,-0.3496535
4255744,4255744,367.62,0.011382019,2078,0.12578125,10878.176584720612,341,0.0,-0.003959252,-0.12550842761993408,5.2849636e-09,-0.33354157
4257792,4257792,367.62,0.011700649,2079,0.11206055,10884.172380447388,366,0.0,-0.004141728,-0.16658306121826172,6.227362e-08,-0.3350357
4259840,4259840,367.62,0.010398523,2080,0.1199707,10889.765287399292,346,0.0,-0.0022000293,-1.0883381366729736,3.3945392e-07,-0.34872505
4261888,4261888,367.62,0.009265701,2081,0.10527344,10895.669955730438,373,0.0,-0.0029219198,-0.2075510025024414,1.1706264e-08,-0.35735425
4263936,4263936,367.62,0.0075752125,2082,0.09282227,10901.15402173996,370,0.0,-0.001589685,-0.060509562492370605,7.6193615e-08,-0.3563793
4265984,4265984,367.62,0.013145609,2083,0.13632813,10906.684798955917,381,0.0,-0.0070103845,-0.11485874652862549,1.4925513e-08,-0.34371048
4268032,4268032,367.62,0.009200437,2084,0.09990235,10912.05848813057,418,0.0,-0.0031184119,-0.1420079469680786,1.293092e-07,-0.32548416
4270080,4270080,367.62,0.010889132,2085,0.12719727,10916.956239461899,380,0.0,-0.0039347103,-0.1705613136291504,2.1750819e-07,-0.30849248
4272128,4272128,367.62,0.010637089,2086,0.11577149,10922.34520316124,382,0.0,0.001151993,-0.48101532459259033,9.56347e-07,-0.28918394
4274176,4274176,367.62,0.009999609,2087,0.10932617,10927.694318532944,378,0.0,-0.0014286913,-0.32688963413238525,2.5108914e-08,-0.26700872
4276224,4276224,367.62,0.009216881,2088,0.10893555,10933.11029791832,326,0.0,-0.0033591408,-0.15492331981658936,3.0298384e-08,-0.24288817
4278272,4278272,367.62,0.009522698,2089,0.087939456,10939.388708114624,368,0.0,-0.0019626722,-0.32946109771728516,3.1431129e-09,-0.24228683
4280320,4280320,367.62,0.023655487,2090,0.10888672,10944.948305130005,387,0.0,-0.002596453,-0.37500321865081787,3.0370253e-09,-0.25246966
4282368,4282368,367.62,0.00954309,2091,0.11054687,10950.233454942703,348,0.0,-0.0028085348,-1.6947822570800781,2.995348e-08,-0.2584813
4284416,4284416,367.62,0.012857613,2092,0.12641601,10956.117851734161,370,0.0,-0.001878975,-0.17713332176208496,3.7854138e-09,-0.26386952
4286464,4286464,367.62,0.012175486,2093,0.12998047,10961.650407075882,341,0.0,-0.0018958452,-0.35106146335601807,5.9973786e-09,-0.26364833
4288512,4288512,367.62,0.0088628065,2094,0.10087891,10967.654522180557,377,0.0,-0.00084185106,-0.96436607837677,8.678588e-07,-0.2558357
4290560,4290560,367.62,0.009882047,2095,0.11123047,10973.075089216232,392,0.0,-0.0020720162,-1.782790184020996,2.7065468e-09,-0.2572778
4292608,4292608,367.62,0.012475794,2096,0.13964844,10978.29508280754,354,0.0,-0.0048513357,-5.542048454284668,4.363954e-09,-0.26650408
4294656,4294656,367.62,0.012423934,2097,0.134375,10984.075412511826,390,0.0,-0.009180235,-0.4229992628097534,9.624754e-09,-0.26442903
4296704,4296704,367.62,0.010221681,2098,0.11123047,10989.316197872162,356,0.0,-0.0023718146,-0.361059308052063,7.858645e-09,-0.265328
4298752,4298752,367.62,0.010949148,2099,0.13349609,10995.060459136963,360,0.0,-0.0018440892,-0.5020389556884766,7.61492e-08,-0.26578754
4300800,4300800,367.62,0.010742063,2100,0.1159668,11000.749533891678,376,0.0,0.00021259177,-0.0023659467697143555,2.4623077e-07,-0.26242837
4302848,4302848,367.62,0.009834597,2101,0.11689453,11006.195086479187,389,0.0,-0.0020386653,-0.010134100914001465,1.1169932e-07,-0.26705664
4304896,4304896,367.62,0.0090850545,2102,0.10361328,11011.454053878784,400,0.0,-0.0009584641,-0.22250378131866455,6.155335e-09,-0.27103716
4306944,4306944,367.62,0.009252781,2103,0.1065918,11016.571568250656,343,0.0,-0.0034942776,-0.13116133213043213,8.934147e-08,-0.26888207
4308992,4308992,367.62,0.032205153,2104,0.13891602,11022.53402519226,369,0.0,-0.005760138,-0.1425340175628662,2.8655322e-08,-0.2578243
4311040,4311040,367.62,0.008451371,2105,0.09716797,11028.081839084625,376,0.0,-0.0019658771,-0.6569138765335083,3.0145852e-06,-0.2596505
4313088,4313088,367.62,0.009819143,2106,0.109521486,11033.515921592712,340,0.0,-0.00047553837,-1.0192794799804688,4.693412e-09,-0.2555357
4315136,4315136,367.62,0.011664355,2107,0.13393554,11039.525918483734,395,0.0,-0.007576308,-0.370969295501709,2.9937213e-09,-0.24382874
4317184,4317184,367.62,0.013689322,2108,0.115429685,11044.700360536575,372,0.0,-0.0029623925,-1.2330784797668457,5.1349396e-08,-0.23996298
4319232,4319232,367.62,0.012490433,2109,0.12148438,11050.196066379547,363,0.0,-0.0022869494,-0.47605061531066895,6.5960704e-09,-0.24070959
4321280,4321280,367.62,0.009902809,2110,0.11782227,11055.827481746674,394,0.0,-0.0019411866,-1.2781059741973877,9.053684e-09,-0.24323411
4323328,4323328,367.62,0.009361195,2111,0.11020508,11061.016271829605,386,0.0,-0.0022928733,-0.5367048978805542,5.3251302e-08,-0.23873225
4325376,4325376,367.62,0.009358452,2112,0.103955075,11066.31985116005,390,0.0,-0.0031406828,-0.7947306632995605,4.756701e-07,-0.24602728
4327424,4327424,367.62,0.010537782,2113,0.12641601,11071.569270133972,382,0.0,-0.0032751984,-0.7842835187911987,1.0018011e-08,-0.24865767
4329472,4329472,367.62,0.010175195,2114,0.107470706,11076.919164419174,363,0.0,0.0005818048,-0.756756067276001,1.0801684e-08,-0.24957423
4331520,4331520,367.62,0.019222248,2115,0.13422851,11082.554782390594,370,0.0,-0.0045056287,-1.6404621601104736,4.8712246e-07,-0.26433855
4333568,4333568,367.62,0.011425314,2116,0.10053711,11088.082812547684,375,0.0,-0.0017047089,0.005105376243591309,1.0121167e-08,-0.2764062
4335616,4335616,367.62,0.008261653,2117,0.101660155,11093.537660837173,361,0.0,-0.00056042534,-0.0014472007751464844,3.1373155e-08,-0.2810106
4337664,4337664,367.62,0.01026283,2118,0.11538086,11099.210843324661,377,0.0,-0.0026331674,-0.03620743751525879,6.984871e-09,-0.2668233
4339712,4339712,367.62,0.008447235,2119,0.09921875,11104.639534235,349,0.0,-0.0015163668,-0.01610720157623291,8.248163e-08,-0.25531235
4341760,4341760,367.62,0.011077249,2120,0.12749024,11110.50482416153,375,0.0,-0.0053327167,0.00014978647232055664,6.863991e-07,-0.25684947
4343808,4343808,367.62,0.014199043,2121,0.14169922,11115.957760095596,362,0.0,-0.0028994444,-1.457249641418457,1.5069325e-08,-0.2644702
4345856,4345856,367.62,0.011255693,2122,0.12553711,11121.602343320847,401,0.0,-0.0028887866,-0.943606972694397,6.461936e-09,-0.26198635
4347904,4347904,367.62,0.012885568,2123,0.13657227,11126.70650100708,347,0.0,-0.0038579318,-2.6787614822387695,1.6689325e-08,-0.25923482
4349952,4349952,367.62,0.011691698,2124,0.103515625,11132.598718643188,379,0.0,-0.00438307,-3.438706874847412,1.18316414e-07,-0.26492447
4352000,4352000,367.62,0.011509303,2125,0.11987305,11138.002766132355,355,0.0,-0.0032728626,-0.12035691738128662,2.503969e-07,-0.27615887
4354048,4354048,367.62,0.01217964,2126,0.11757813,11143.774912118912,364,0.0,-0.0029854623,0.007025301456451416,6.652703e-09,-0.28465486
4356096,4356096,367.62,0.010449229,2127,0.12397461,11149.388654708862,339,0.0,-0.0045861863,-0.18790054321289062,1.4494096e-08,-0.28207117
4358144,4358144,367.62,0.011404424,2128,0.124658205,11155.416153430939,384,0.0,-0.0041425754,-0.8146268129348755,2.3078755e-07,-0.26894027
4360192,4360192,367.62,0.009296596,2129,0.11054687,11160.744030475616,375,0.0,-0.003505877,-1.5255939960479736,2.6094565e-08,-0.26587063
4362240,4362240,367.62,0.011359797,2130,0.11723633,11166.203275442123,366,0.0,-0.0047306223,-3.4356722831726074,2.2726777e-08,-0.263023
4364288,4364288,367.62,0.011649396,2131,0.1352539,11171.794543504715,377,0.0,-0.0042449604,-12.346553802490234,1.3270957e-07,-0.26652312
4366336,4366336,367.62,0.009511733,2132,0.118701175,11177.224403381348,323,0.0,-0.0019362273,-1.035520076751709,5.360095e-08,-0.2704609
4368384,4368384,367.62,0.009584086,2133,0.10439453,11183.554368257523,349,0.0,-0.0024935552,0.1303425431251526,3.6111982e-07,-0.27179188
4370432,4370432,367.62,0.009840012,2134,0.11206055,11189.411457538605,348,0.0,-0.0010887109,0.09514200687408447,2.5678898e-07,-0.26374254
4372480,4372480,367.62,0.010022175,2135,0.11264648,11195.28707742691,380,0.0,-0.0022832002,0.11405700445175171,2.7846411e-08,-0.26014963
4374528,4374528,367.62,0.011813644,2136,0.13935547,11200.672100543976,341,0.0,-0.0030529671,0.07598400115966797,9.041995e-08,-0.26553676
4376576,4376576,367.62,0.011908156,2137,0.12666015,11206.676794528961,378,0.0,-0.0037983458,0.000858306884765625,6.5748074e-09,-0.26739064
4378624,4378624,367.62,0.010657546,2138,0.12407227,11212.083395004272,387,0.0,-0.002913208,-0.4359830617904663,3.3399017e-06,-0.26221597
4380672,4380672,367.62,0.010980951,2139,0.1237793,11217.36706495285,365,0.0,-0.0048994008,-0.11812901496887207,7.650227e-09,-0.26809907
4382720,4382720,367.62,0.011398502,2140,0.13256836,11222.969494581223,373,0.0,-0.0036350146,-0.024140238761901855,5.630711e-09,-0.26894537
4384768,4384768,367.62,0.013557916,2141,0.1078125,11228.44722700119,349,0.0,-0.0016904796,-0.22484958171844482,5.361241e-09,-0.26638806
4386816,4386816,367.62,0.010447609,2142,0.11801758,11234.313891410828,389,0.0,-0.004363026,-0.3706241846084595,2.0416095e-08,-0.26545513
4388864,4388864,367.62,0.009890539,2143,0.11557617,11239.578196287155,352,0.0,-0.001622047,-1.3933486938476562,6.2081504e-09,-0.26321417
4390912,4390912,367.62,0.0096041355,2144,0.11826172,11245.38535952568,367,0.0,-0.0005134574,-0.1599332094192505,8.282561e-09,-0.26174998
4392960,4392960,367.62,0.010450091,2145,0.118701175,11250.960143327713,348,0.0,-0.0017955229,-1.4442126750946045,1.14416125e-07,-0.26522258
4395008,4395008,367.62,0.0115454225,2146,0.11450195,11256.838342666626,352,0.0,-0.0005885068,0.04618632793426514,7.771369e-08,-0.26115176
4397056,4397056,367.62,0.010921085,2147,0.11821289,11262.646515607834,357,0.0,-0.005250231,0.04748350381851196,4.870779e-08,-0.26987574
4399104,4399104,367.62,0.009713569,2148,0.11328125,11268.372109651566,353,0.0,-0.0030165815,0.01876842975616455,2.6156986e-08,-0.28133088
4401152,4401152,367.62,0.0138050765,2149,0.14213867,11274.162182807922,345,0.0,-0.004300695,-0.5952745676040649,1.8780938e-07,-0.2837892
4403200,4403200,367.62,0.062705554,2150,0.14697266,11280.09367609024,393,0.0,-0.0065993993,-1.1152865886688232,9.177486e-08,-0.2859796
4405248,4405248,367.62,0.011347489,2151,0.11762695,11285.300524950027,371,0.0,-0.0029416492,-0.015294432640075684,2.3081519e-08,-0.28906688
4407296,4407296,367.62,0.011246016,2152,0.11757813,11290.819663524628,400,0.0,-0.0033800541,-0.2347477674484253,8.1211203e-07,-0.2845414
4409344,4409344,367.62,0.009111626,2153,0.103271484,11295.929212331772,410,0.0,-0.0033177822,-0.12276160717010498,3.464709e-08,-0.28670853
4411392,4411392,367.62,0.010628224,2154,0.11606445,11300.921919584274,360,0.0,-0.0019513126,0.09845221042633057,2.1570969e-08,-0.29189038
4413440,4413440,367.62,0.008546261,2155,0.10263672,11306.610495090485,349,0.0,0.000897369,-4.713489055633545,4.090284e-08,-0.29560596
4415488,4415488,367.62,0.008849826,2156,0.10585938,11312.463918924332,383,0.0,-7.58771e-05,-0.9180949926376343,1.7740245e-08,-0.30656016
4417536,4417536,367.62,0.031819858,2157,0.11723633,11317.805058956146,391,0.0,-0.0031440775,-0.8573172092437744,1.155221e-07,-0.31621584
4419584,4419584,367.62,0.011335938,2158,0.12636718,11323.034363746643,382,0.0,-0.00085921714,-1.2266771793365479,1.9742258e-08,-0.32393187
4421632,4421632,367.62,0.015901837,2159,0.14667968,11328.387793540955,401,0.0,-0.0031278613,-3.1620750427246094,8.2496e-08,-0.32622784
4423680,4423680,367.62,0.01395341,2160,0.1494629,11333.491115093231,352,0.0,-0.005949991,0.11392855644226074,8.7949736e-08,-0.32855266
4425728,4425728,367.62,0.0100728255,2161,0.110644534,11339.309171438217,375,0.0,-0.00042744633,0.10464274883270264,3.8572914e-08,-0.32120252
4427776,4427776,367.62,0.009799895,2162,0.113378905,11344.762704849243,373,0.0,-0.000879311,-1.6837875843048096,6.1034946e-08,-0.32331744
4429824,4429824,367.62,0.036488555,2163,0.15908203,11350.240020036697,356,0.0,-0.003673458,-0.12475764751434326,8.2235647e-07,-0.33149758
4431872,4431872,367.62,0.0117455665,2164,0.119824216,11355.987492322922,375,0.0,-0.002343799,0.16541123390197754,1.4317422e-07,-0.3311972
4433920,4433920,367.62,0.013028337,2165,0.13535157,11361.449589729309,371,0.0,-0.002454965,0.13658815622329712,2.3539588e-08,-0.33241522
4435968,4435968,367.62,0.010919669,2166,0.12148438,11366.965814352036,369,0.0,-0.0007469831,0.019268453121185303,1.8386773e-08,-0.34082806
4438016,4438016,367.62,0.01104293,2167,0.12900391,11372.508734226227,391,0.0,-0.003431419,0.09283733367919922,1.0971836e-08,-0.35082716
4440064,4440064,367.62,0.009701908,2168,0.11762695,11377.742189884186,362,0.0,-0.0031032767,-0.025412797927856445,2.581253e-07,-0.3591155
4442112,4442112,367.62,0.0110948365,2169,0.121679686,11383.388972043991,362,0.0,-0.0015418493,-0.05492079257965088,2.5239783e-07,-0.37253466
4444160,4444160,367.62,0.013749692,2170,0.14326172,11389.047543764114,376,0.0,-0.0042365445,0.01356494426727295,4.1771365e-08,-0.38410395
4446208,4446208,367.62,0.008728696,2171,0.109960936,11394.484126091003,389,0.0,-0.0013354395,0.1314021348953247,1.9218286e-08,-0.38001692
4448256,4448256,367.62,0.009887213,2172,0.118945315,11399.747961521149,381,0.0,-0.00057061826,0.09698593616485596,3.6204365e-06,-0.36074495
4450304,4450304,367.62,0.013436496,2173,0.13535157,11405.117159128189,376,0.0,-0.0047608474,0.049577176570892334,8.062047e-09,-0.3534601
4452352,4452352,367.62,0.013081079,2174,0.121191405,11410.55403828621,364,0.0,-0.0038130935,0.047313570976257324,4.9221627e-09,-0.3506355
4454400,4454400,367.62,0.012444148,2175,0.1319336,11416.180313825607,391,0.0,-8.58057e-05,-1.6699159145355225,5.802233e-09,-0.34282377
4456448,4456448,367.62,0.013702808,2176,0.1430664,11421.418866634369,375,0.0,0.0024129946,-2.9054598808288574,8.536165e-09,-0.34122208
4458496,4458496,367.62,0.011734375,2177,0.13168946,11426.876939535141,361,0.0,-0.001645381,-1.1333332061767578,1.8115307e-08,-0.3482212
4460544,4460544,367.62,0.011701796,2178,0.13339844,11432.546479225159,374,0.0,-0.0022089449,-2.128720760345459,8.211665e-09,-0.3573107
4462592,4462592,367.62,0.010834176,2179,0.11782227,11438.010530233383,354,0.0,-0.002947735,-1.788102388381958,1.6719717e-08,-0.36743292
4464640,4464640,367.62,0.009434181,2180,0.1159668,11443.787081241608,366,0.0,0.0031226475,-0.8909968137741089,2.1746489e-08,-0.37506872
4466688,4466688,367.62,0.012805079,2181,0.1361328,11449.37520980835,364,0.0,-0.002651514,-1.8308637142181396,1.0897857e-08,-0.37688595
4468736,4468736,367.62,0.011519862,2182,0.11025391,11454.990089416504,363,0.0,-0.00075510057,-0.6353733539581299,1.1886107e-08,-0.38358134
4470784,4470784,367.62,0.0635279,2183,0.1637207,11460.632789373398,375,0.0,-0.009140568,-2.5877845287323,2.3766015e-07,-0.3848865
4472832,4472832,367.62,0.010665221,2184,0.115283206,11466.089799404144,409,0.0,-0.0006554815,-1.1282224655151367,2.6688578e-08,-0.3849489
4474880,4474880,367.62,0.011658677,2185,0.12495117,11471.095730304718,336,0.0,-0.0021495041,-0.26952362060546875,1.6238708e-08,-0.37812978
4476928,4476928,367.62,0.010875935,2186,0.1194336,11477.178564071655,351,0.0,-0.004918243,-0.13123416900634766,3.2640436e-08,-0.3786222
4478976,4478976,367.62,0.014518621,2187,0.1328125,11483.007025718689,366,0.0,-0.0058513233,-0.3715730905532837,1.7599145e-08,-0.38042134
4481024,4481024,367.62,0.009357384,2188,0.10727539,11488.591120243073,359,0.0,-0.0011791264,-0.1887507438659668,1.0420179e-06,-0.3797707
4483072,4483072,367.62,0.011029881,2189,0.12866211,11494.281834840775,363,0.0,-0.0009100071,-0.15137207508087158,4.841177e-09,-0.37989783
4485120,4485120,367.62,0.011549942,2190,0.14067383,11499.917791843414,358,0.0,-0.004802061,-0.18323111534118652,5.9573355e-09,-0.37647226
4487168,4487168,367.62,0.013217201,2191,0.15263672,11505.63049864769,406,0.0,-0.0040724445,-0.11258459091186523,6.069682e-09,-0.37204242
4489216,4489216,367.62,0.010487416,2192,0.109716795,11510.671430587769,379,0.0,-0.0013336032,-0.12005770206451416,8.1985805e-09,-0.36727253
4491264,4491264,367.62,0.009224487,2193,0.1116211,11516.067407369614,374,0.0,0.000543035,-0.21538162231445312,5.5280154e-09,-0.36441505
4493312,4493312,367.62,0.011215613,2194,0.13481446,11521.536916971207,367,0.0,-0.00011696662,-0.23811042308807373,6.4177654e-09,-0.35625663
4495360,4495360,367.62,0.010442262,2195,0.09741211,11527.110067367554,381,0.0,-0.00043681375,-1.03287935256958,7.3472313e-09,-0.35428527
4497408,4497408,367.62,0.011853798,2196,0.10957031,11532.476526498795,407,0.0,-0.0019206861,-2.099925994873047,1.4251777e-08,-0.3639968
4499456,4499456,367.62,0.011140958,2197,0.12055664,11537.508441209793,365,0.0,-0.0013081239,-0.2447972297668457,1.4236528e-07,-0.36205047
4501504,4501504,367.62,0.010211398,2198,0.12226562,11543.119507789612,377,0.0,-0.00092812645,-0.09820568561553955,2.3311209e-06,-0.3555167
4503552,4503552,367.62,0.009979757,2199,0.11035156,11548.540543794632,368,0.0,0.0007473563,-0.579514741897583,1.6115811e-08,-0.35135755
4505600,4505600,367.62,0.014360487,2200,0.12006836,11554.104083299637,403,0.0,-0.0020894103,-0.2906041145324707,4.506707e-09,-0.35401246
4507648,4507648,367.62,0.013060066,2201,0.111572266,11559.189227342606,377,0.0,-0.0017382551,-0.2603641748428345,3.51069e-09,-0.3572398
4509696,4509696,367.62,0.012792307,2202,0.1359375,11564.62225484848,357,0.0,-0.002898685,-0.6336919069290161,4.3143356e-09,-0.35848778
4511744,4511744,367.62,0.011754725,2203,0.12978515,11570.352202415466,368,0.0,-0.0045803445,-1.1471033096313477,6.645421e-09,-0.35740674
4513792,4513792,367.62,0.009288573,2204,0.105371095,11575.90805363655,384,0.0,0.00090901845,-1.1234240531921387,1.4801943e-08,-0.36004734
4515840,4515840,367.62,0.0139470445,2205,0.13984375,11581.232456445694,381,0.0,0.00024933473,-2.678663969039917,3.746107e-08,-0.36166632
4517888,4517888,367.62,0.011519833,2206,0.1116211,11586.59781050682,365,0.0,-0.00536069,0.050906479358673096,1.2520456e-06,-0.3617346
4519936,4519936,367.62,0.009039292,2207,0.10249023,11592.199519872665,334,0.0,0.002181325,0.05302321910858154,1.3666193e-08,-0.3559296
4521984,4521984,367.62,0.00836313,2208,0.10253906,11598.332327604294,408,0.0,0.000109677065,0.09700971841812134,1.4211581e-08,-0.35358134
4524032,4524032,367.62,0.011819905,2209,0.1272461,11603.349724769592,387,0.0,-0.0017682422,0.05904233455657959,8.501664e-09,-0.35418275
4526080,4526080,367.62,0.010649792,2210,0.12182617,11608.632820129395,392,0.0,-0.0032378049,-0.03949272632598877,5.8160836e-09,-0.36561385
4528128,4528128,367.62,0.009490697,2211,0.11186524,11613.856430053711,382,0.0,-0.0008941189,-0.32333803176879883,9.095248e-09,-0.36491776
4530176,4530176,367.62,0.009664419,2212,0.11533203,11619.21250963211,388,0.0,-0.00049007323,-0.6836214065551758,1.2737313e-07,-0.35704613
4532224,4532224,367.62,0.01087371,2213,0.124902345,11624.486916303635,363,0.0,-0.002049277,-0.6290127038955688,1.2279891e-08,-0.3496426
4534272,4534272,367.62,0.010364258,2214,0.12207031,11630.12895154953,389,0.0,-0.004877722,-0.4905884265899658,1.0091772e-07,-0.338878
4536320,4536320,367.62,0.013571486,2215,0.1415039,11635.389304161072,377,0.0,-0.0030975966,-0.17192697525024414,1.6835637e-07,-0.34316343
4538368,4538368,367.62,0.010308685,2216,0.12045898,11640.822338819504,391,0.0,-0.0006285823,-0.22741353511810303,2.0251388e-08,-0.3622308
4540416,4540416,367.62,0.008663059,2217,0.10634766,11646.056122779846,374,0.0,0.0009937846,-0.9296085834503174,6.9560926e-08,-0.37574133
4542464,4542464,367.62,0.010191457,2218,0.1159668,11651.527668714523,361,0.0,-0.0010422502,-1.1828007698059082,2.9586635e-08,-0.37681293
4544512,4544512,367.62,0.012139762,2219,0.13579102,11657.190032482147,373,0.0,-0.0045496775,-0.3446328639984131,5.236863e-09,-0.3700785
4546560,4546560,367.62,0.014169763,2220,0.15888672,11662.678550720215,341,0.0,-0.0038845805,-1.4321422576904297,6.471929e-07,-0.3599484
4548608,4548608,367.62,0.03978023,2221,0.14863281,11668.669706583023,400,0.0,-0.0058204187,-0.5094791650772095,4.801828e-08,-0.3619264
4550656,4550656,367.62,0.011521775,2222,0.12412109,11673.779952764511,345,0.0,-0.0027678518,0.00900799036026001,2.4160022e-08,-0.36007866
4552704,4552704,367.62,0.010941479,2223,0.11645508,11679.707719802856,378,0.0,6.9430216e-06,0.07528102397918701,1.0102726e-08,-0.3516361
4554752,4554752,367.62,0.012540271,2224,0.13105468,11685.120399236679,399,0.0,-0.00066839205,-0.023224353790283203,7.361907e-09,-0.34689817
4556800,4556800,367.62,0.010859869,2225,0.12246094,11690.24460363388,361,0.0,-0.00010947943,-0.07278084754943848,1.5658905e-08,-0.3392332
4558848,4558848,367.62,0.010144365,2226,0.11816406,11695.90746998787,359,0.0,0.0007632145,-0.05481445789337158,3.7835132e-08,-0.33978716
4560896,4560896,367.62,0.010817139,2227,0.11948242,11701.597576856613,395,0.0,-0.0020102134,-0.07439231872558594,7.69444e-07,-0.35514867
4562944,4562944,367.62,0.011605324,2228,0.13359375,11706.782352924347,345,0.0,-0.0020222606,-0.35861527919769287,8.427998e-09,-0.3544713
4564992,4564992,367.62,0.007903773,2229,0.09453125,11712.705559253693,392,0.0,0.0016212739,-0.24847984313964844,6.696395e-09,-0.3495028
4567040,4567040,367.62,0.015443513,2230,0.1430664,11717.92067027092,396,0.0,-0.0028132116,-0.20889568328857422,4.506395e-09,-0.34481186
4569088,4569088,367.62,0.01247826,2231,0.13574219,11723.08407664299,385,0.0,-0.000896416,-1.0431149005889893,6.2810224e-09,-0.3394203
4571136,4571136,367.62,0.011541733,2232,0.123242185,11728.392209768295,357,0.0,-0.0019786651,-1.0545973777770996,3.7299183e-06,-0.33818918
4573184,4573184,367.62,0.010843328,2233,0.11953125,11734.127862930298,346,0.0,-0.0007947377,-3.1829042434692383,4.335962e-09,-0.33397216
