fps,explained_variance,policy_loss,n_updates,ep_reward_mean,serial_timesteps,value_loss,policy_entropy,approxkl,total_timesteps,time_elapsed,clipfrac,ep_len_mean
386,-2.4920568466186523,0.011839384,600,2433.61,1228800,3.5698866e-07,-1.8915583,0.018467873,1228800,3584.222927093506,0.19545898,2898.15
380,-1.5246427059173584,0.007931234,601,2433.61,1230848,3.5832278e-07,-1.9033788,0.024979185,1230848,3589.5255630016327,0.22954102,2898.15
374,-1.2658076286315918,0.013433057,602,2433.61,1232896,2.5668345e-05,-1.9048961,0.024139386,1232896,3594.9141812324524,0.22885743,2898.15
391,-0.1368389129638672,-8.161529e-07,603,2433.61,1234944,0.00015845915,-1.9099987,0.025419235,1234944,3600.383479118347,0.23173828,2898.15
391,-0.18759596347808838,0.0026150595,604,2433.61,1236992,1.7458719e-05,-1.9162438,0.025216812,1236992,3605.609869003296,0.23789063,2898.15
376,-3.8697776794433594,0.0095026065,605,2433.61,1239040,1.2687924e-07,-1.9202039,0.021450423,1239040,3610.8378410339355,0.19912109,2898.15
382,0.3312932848930359,-0.008445224,606,2433.61,1241088,1.9742729e-05,-1.9171852,0.021961862,1241088,3616.2739748954773,0.22817382,2898.15
394,0.531996339559555,-0.006164654,607,2433.61,1243136,2.4925127e-06,-1.9155195,0.020838792,1243136,3621.626034259796,0.22514649,2898.15
383,0.5846682190895081,-0.008786708,608,2433.61,1245184,0.000342176,-1.9200821,0.023527414,1245184,3626.8168654441833,0.24873047,2898.15
379,0.16863834857940674,-0.0019539979,609,2433.61,1247232,5.5099906e-07,-1.9254717,0.03141288,1247232,3632.1634595394135,0.26958007,2898.15
388,-0.8116029500961304,-0.00044092798,610,2433.61,1249280,2.5258464e-06,-1.9219873,0.022834403,1249280,3637.562694311142,0.23242188,2898.15
394,-0.07816445827484131,0.0067772595,611,2433.61,1251328,5.357143e-07,-1.9225655,0.01749349,1251328,3642.8404126167297,0.19013672,2898.15
385,0.3190973997116089,0.0064843693,612,2433.61,1253376,4.85146e-07,-1.9213245,0.016028468,1253376,3648.036644935608,0.17998047,2898.15
380,-1.705171823501587,0.015822629,613,2433.61,1255424,3.7417226e-07,-1.9232298,0.02288181,1255424,3653.3461277484894,0.23364258,2898.15
390,0.4681817889213562,-0.007799886,614,2433.61,1257472,2.0195117e-05,-1.9266342,0.016151585,1257472,3658.730758666992,0.1934082,2898.15
392,0.013204216957092285,0.010189896,615,2433.61,1259520,0.00015790784,-1.9341125,0.020959618,1259520,3663.9810996055603,0.21806641,2898.15
383,-0.11791527271270752,0.0053663654,616,2433.61,1261568,1.2447246e-07,-1.9298265,0.012027694,1261568,3669.200322151184,0.14570312,2898.15
377,-1.186115026473999,0.011747071,617,2433.61,1263616,1.5383105e-07,-1.9293731,0.018945018,1263616,3674.5394706726074,0.19609375,2898.15
386,-1.6756534576416016,0.00017462626,618,2433.61,1265664,4.4623803e-06,-1.9300592,0.016465707,1265664,3679.9685769081116,0.18007812,2898.15
391,-2.008416175842285,0.0098058935,619,2433.61,1267712,8.255251e-05,-1.9310958,0.022960596,1267712,3685.26562166214,0.22250977,2898.15
372,0.5054200887680054,-0.0056549944,620,2433.61,1269760,0.0009093401,-1.9265124,0.021503203,1269760,3690.4956867694855,0.2354004,2898.15
377,-3.16961669921875,0.007197236,621,2433.61,1271808,1.7943138e-07,-1.9323599,0.016842952,1271808,3695.9901678562164,0.18393555,2898.15
383,-2.0420565605163574,0.010117318,622,2433.61,1273856,1.0464275e-07,-1.9412119,0.021003772,1273856,3701.4228460788727,0.21372071,2898.15
384,0.1281985640525818,0.00087012583,623,2433.61,1275904,1.8551471e-07,-1.9459236,0.01741468,1275904,3706.758936882019,0.19277343,2898.15
374,0.0025399327278137207,0.0031805835,624,2433.61,1277952,2.454798e-07,-1.9459308,0.023247335,1277952,3712.088934659958,0.23388672,2898.15
374,-4.015663146972656,0.022110933,625,2433.61,1280000,8.030837e-08,-1.9512316,0.034131777,1280000,3717.5605738162994,0.2776367,2898.15
383,0.09091097116470337,0.00033622608,626,2433.61,1282048,8.119769e-05,-1.9589729,0.020060938,1282048,3723.0365376472473,0.21821289,2898.15
386,-1.412254810333252,0.01081167,627,2433.61,1284096,2.5746888e-06,-1.9650453,0.019880202,1284096,3728.3743131160736,0.21499023,2898.15
377,-1.4242923259735107,0.010729778,628,2433.61,1286144,2.1217847e-05,-1.9615157,0.019327015,1286144,3733.680050134659,0.19506836,2898.15
375,-1.194640874862671,-0.0027502412,629,2433.61,1288192,8.740542e-06,-1.9648653,0.020496938,1288192,3739.110494852066,0.21416016,2898.15
389,-1.277125597000122,0.018494982,630,2433.61,1290240,1.12797225e-05,-1.9701077,0.025001908,1290240,3744.562337875366,0.22958985,2898.15
391,0.27103906869888306,0.001167705,631,2433.61,1292288,3.196349e-07,-1.9733918,0.028434759,1292288,3749.8157238960266,0.25683594,2898.15
380,-0.2688499689102173,0.002509202,632,2433.61,1294336,4.0382576e-05,-1.9663941,0.016028037,1294336,3755.0439965724945,0.18491212,2898.15
387,0.15494704246520996,-0.008136308,633,2433.61,1296384,0.00018315046,-1.9779173,0.021406826,1296384,3760.4337899684906,0.22192383,2898.15
396,-0.12185549736022949,0.0034365815,634,2433.61,1298432,1.4882837e-06,-1.9922154,0.02130482,1298432,3765.7236206531525,0.21372071,2898.15
391,-0.45983898639678955,0.023076138,635,2433.61,1300480,0.00073131826,-2.0031831,0.03414729,1300480,3770.8956685066223,0.27685547,2898.15
382,-1.1469645500183105,0.00087489607,636,2433.61,1302528,2.1293059e-07,-2.0074646,0.025048072,1302528,3776.1240668296814,0.22675781,2898.15
389,-1.1750175952911377,0.011345085,637,2433.61,1304576,1.855292e-07,-2.0069966,0.022721149,1304576,3781.4783725738525,0.23427734,2898.15
393,-5.200675010681152,0.015340704,638,2433.61,1306624,0.00013598663,-2.0214612,0.022874037,1306624,3786.73220205307,0.22734375,2898.15
388,-1.935049057006836,0.005928119,639,2433.61,1308672,2.9020352e-06,-2.0241094,0.02401148,1308672,3791.943566083908,0.22368164,2898.15
380,-3.0624074935913086,0.015793871,640,2433.61,1310720,2.4161727e-06,-2.0167675,0.022820573,1310720,3797.213458299637,0.22739258,2898.15
389,-0.9591141939163208,0.010121515,641,2433.61,1312768,1.1979682e-06,-2.013186,0.014100132,1312768,3802.603109359741,0.15766601,2898.15
395,-1.3254737854003906,-0.0010281857,642,2433.61,1314816,5.636639e-07,-2.015203,0.01592331,1314816,3807.868267774582,0.18051758,2898.15
387,-2.6877057552337646,0.006640008,643,2433.61,1316864,8.7999004e-05,-2.0190609,0.010668136,1316864,3813.0415937900543,0.13657227,2898.15
383,-0.45745813846588135,0.0014394077,644,2433.61,1318912,8.670179e-06,-2.0266614,0.02084966,1318912,3818.3278250694275,0.21064453,2898.15
399,-1.022395133972168,0.010628077,645,2433.61,1320960,0.0017003382,-2.028656,0.023045931,1320960,3823.6697447299957,0.2359375,2898.15
397,0.3450393080711365,-0.013210664,646,2433.61,1323008,5.2035684e-06,-2.0365727,0.022399006,1323008,3828.798586368561,0.24228516,2898.15
384,0.6296481788158417,-0.013757882,647,2433.61,1325056,2.8404422e-06,-2.0493817,0.01993589,1325056,3833.954243659973,0.22714844,2898.15
391,0.2035205364227295,-0.013782712,648,2433.61,1327104,1.8353969e-06,-2.058352,0.023440393,1327104,3839.2818052768707,0.24033204,2898.15
401,0.20974969863891602,-0.0070281797,649,2433.61,1329152,1.7207907e-06,-2.0680015,0.01594004,1329152,3844.5193202495575,0.19545898,2898.15
388,0.3764302730560303,-0.009408884,650,2433.61,1331200,1.7351038e-05,-2.06581,0.020531733,1331200,3849.6245782375336,0.22768554,2898.15
387,-2.8379411697387695,0.008775739,651,2433.61,1333248,9.785406e-05,-2.0579722,0.016606957,1333248,3854.8959567546844,0.18232422,2898.15
393,0.4238743185997009,-0.014222856,652,2433.61,1335296,0.00015577338,-2.060254,0.019528333,1335296,3860.1825642585754,0.22138672,2898.15
395,0.2998965382575989,0.0024545332,653,2433.61,1337344,1.8038891e-06,-2.0600634,0.01264519,1337344,3865.3909997940063,0.15551758,2898.15
382,0.6004822850227356,-0.00257264,654,2433.61,1339392,4.4672965e-06,-2.059659,0.017503072,1339392,3870.5653927326202,0.19887695,2898.15
388,-1.743825912475586,0.0026180292,655,2433.61,1341440,8.073895e-07,-2.0516498,0.016543794,1341440,3875.924947977066,0.17705078,2898.15
399,0.007871687412261963,0.0026176686,656,2433.61,1343488,0.00080345676,-2.047265,0.012267176,1343488,3881.192633867264,0.15244141,2898.15
392,-1.0719168186187744,0.0053632627,657,2433.61,1345536,6.803069e-05,-2.0485957,0.013735885,1345536,3886.32275223732,0.16259766,2898.15
383,-0.7794501781463623,0.008439225,658,2433.61,1347584,6.3565847e-07,-2.0527225,0.018035641,1347584,3891.5424003601074,0.20893554,2898.15
388,-0.17515110969543457,0.0026163724,659,2433.61,1349632,7.6604255e-07,-2.055902,0.016184617,1349632,3896.886636018753,0.18666992,2898.15
397,-1.9324288368225098,0.0034962478,660,2433.61,1351680,7.414293e-07,-2.0531716,0.013110394,1351680,3902.165462255478,0.16782227,2898.15
390,-2.1207761764526367,0.011117692,661,2433.61,1353728,6.132659e-07,-2.0593092,0.0137947025,1353728,3907.325188398361,0.16884765,2898.15
389,-2.499903678894043,0.0071565947,662,2433.61,1355776,7.796517e-07,-2.0700307,0.015691694,1355776,3912.568214416504,0.17158203,2898.15
399,-3.8565797805786133,0.010101556,663,2433.61,1357824,2.0666089e-06,-2.0667279,0.015175228,1357824,3917.8296637535095,0.18481445,2898.15
394,0.3712300658226013,-0.014574677,664,2433.61,1359872,5.702715e-07,-2.0703783,0.018678583,1359872,3922.9565708637238,0.21723633,2898.15
385,-4.768744945526123,0.009489192,665,2433.61,1361920,3.6243575e-05,-2.0762088,0.015100422,1361920,3928.147660255432,0.171875,2898.15
391,-2.793774366378784,0.0047820695,666,2433.61,1363968,1.3284132e-05,-2.0818062,0.0124108335,1363968,3933.4644033908844,0.14536133,2898.15
407,-2.1091723442077637,0.0073271864,667,2433.61,1366016,1.31736915e-05,-2.0898151,0.01282648,1366016,3938.6982526779175,0.15996094,2898.15
391,-2.527329683303833,0.006295881,668,2433.61,1368064,1.5156882e-06,-2.0814621,0.017251775,1368064,3943.720196723938,0.17817383,2898.15
387,-0.27060413360595703,-0.0031599156,669,2433.61,1370112,2.636606e-07,-2.0865378,0.024035554,1370112,3948.954519033432,0.2241211,2898.15
392,-0.5779286623001099,-0.005788087,670,2433.61,1372160,0.00040106598,-2.0908084,0.019205626,1372160,3954.2383513450623,0.21313477,2898.15
400,0.3192809224128723,0.0011626333,671,2433.61,1374208,0.00034848362,-2.0919254,0.021072673,1374208,3959.4525196552277,0.21645507,2898.15
383,-0.6394443511962891,-0.0002669523,672,2433.61,1376256,7.610999e-07,-2.090658,0.012375236,1376256,3964.5671322345734,0.14921875,2898.15
394,-1.3904898166656494,0.0017405791,673,2433.61,1378304,4.075636e-06,-2.087527,0.012785131,1378304,3969.9151594638824,0.15136719,2898.15
405,-1.8971772193908691,0.0096054785,674,2433.61,1380352,1.4705412e-06,-2.0774245,0.014957885,1380352,3975.109181165695,0.17612305,2898.15
394,0.20791488885879517,-0.005780278,675,2433.61,1382400,9.637875e-05,-2.0785089,0.02100616,1382400,3980.156840801239,0.22270508,2898.15
388,-1.4778759479522705,0.0075558266,676,2433.61,1384448,3.408965e-06,-2.0805073,0.015569573,1384448,3985.349429130554,0.18237305,2898.15
396,-1.6344294548034668,0.00698315,677,2433.61,1386496,2.1208177e-07,-2.084854,0.011433141,1386496,3990.6272809505463,0.13608399,2898.15
403,0.4512513279914856,-0.00624247,678,2433.61,1388544,1.1714815e-05,-2.0878406,0.021159267,1388544,3995.787770986557,0.23100586,2898.15
389,-1.0712895393371582,0.009995675,679,2433.61,1390592,3.5537275e-06,-2.091665,0.020318,1390592,4000.865882873535,0.19882813,2898.15
401,-0.7301172018051147,0.0064679245,680,2433.61,1392640,0.00057045615,-2.098872,0.016377997,1392640,4006.12864279747,0.18720703,2898.15
406,-3.991419792175293,0.013762474,681,2433.61,1394688,2.1952808e-06,-2.107963,0.019309763,1394688,4011.231461286545,0.21049805,2898.15
398,-3.237868309020996,0.001690882,682,2433.61,1396736,2.5844955e-07,-2.1088464,0.019121103,1396736,4016.2686672210693,0.19584961,2898.15
386,-0.6573936939239502,0.0051586973,683,2433.61,1398784,2.1009416e-07,-2.110017,0.014491153,1398784,4021.409127473831,0.1734375,2898.15
387,-1.9096038341522217,0.016133206,684,2433.61,1400832,2.4754932e-05,-2.117552,0.024229761,1400832,4026.713032722473,0.23432617,2898.15
403,-1.5616686344146729,0.00021247852,685,2433.61,1402880,7.4238474e-06,-2.1144798,0.015245023,1402880,4032.000652551651,0.17978516,2898.15
388,-0.6823475360870361,0.01007942,686,2433.61,1404928,8.767749e-08,-2.1118848,0.019261008,1404928,4037.0717675685883,0.20986328,2898.15
385,-0.5172510147094727,-0.0014228259,687,2433.61,1406976,1.533251e-07,-2.1161294,0.01946371,1406976,4042.3515918254852,0.20932618,2898.15
399,-0.9983484745025635,0.0132697765,688,2433.61,1409024,6.3552084e-06,-2.1133418,0.021040369,1409024,4047.661550760269,0.225,2898.15
393,0.3843790292739868,-0.0039702673,689,2433.61,1411072,0.00013772318,-2.1070027,0.020717967,1411072,4052.7841413021088,0.21616212,2898.15
385,-0.2753537893295288,0.002795126,690,2433.61,1413120,9.783953e-08,-2.112289,0.018647451,1413120,4057.988613128662,0.19814453,2898.15
391,-1.0104639530181885,-0.00783626,691,2433.61,1415168,4.011807e-07,-2.1166918,0.024024762,1415168,4063.3068499565125,0.25717774,2898.15
403,0.3138428330421448,-0.0029953888,692,2433.61,1417216,6.2243016e-06,-2.1259837,0.022257162,1417216,4068.545300245285,0.2364746,2898.15
387,-1.2561898231506348,0.011606596,693,2433.61,1419264,0.00012086795,-2.1375837,0.017234411,1419264,4073.622077703476,0.19077149,2898.15
385,0.23673111200332642,-0.00024483478,694,2433.61,1421312,7.00945e-05,-2.1395695,0.028403465,1421312,4078.9060020446777,0.265625,2898.15
392,-0.08068883419036865,0.004591325,695,2433.61,1423360,5.7053287e-05,-2.134756,0.022448495,1423360,4084.2236309051514,0.23168945,2898.15
394,-0.06899118423461914,0.0040499456,696,2433.61,1425408,0.00019342783,-2.1218438,0.023270223,1425408,4089.439664363861,0.22709961,2898.15
383,0.14172106981277466,0.01047687,697,2433.61,1427456,1.2084471e-05,-2.1102176,0.029612139,1427456,4094.636833190918,0.26010743,2898.15
383,-0.03389263153076172,0.0098601505,698,2433.61,1429504,0.0012144721,-2.0994399,0.022707194,1429504,4099.975534439087,0.21689454,2898.15
389,-0.9726765155792236,0.0074732667,699,2433.61,1431552,1.7012178e-06,-2.096876,0.014854794,1431552,4105.310750961304,0.16938476,2898.15
385,-1.2319726943969727,0.008868145,700,2433.61,1433600,1.303653e-06,-2.088859,0.01583359,1433600,4110.574923992157,0.18574218,2898.15
380,-3.1700057983398438,0.009594003,701,2433.61,1435648,6.9419593e-06,-2.0940762,0.014256733,1435648,4115.892799854279,0.1699707,2898.15
389,-1.047070026397705,0.0050524226,702,2433.61,1437696,7.4119214e-07,-2.0991025,0.013489181,1437696,4121.277121782303,0.15327148,2898.15
397,-2.041024684906006,0.0066625006,703,2433.61,1439744,4.7521326e-07,-2.102206,0.013686602,1439744,4126.536603927612,0.16777344,2898.15
386,-0.4326077699661255,0.0054242387,704,2433.61,1441792,1.5477266e-06,-2.1029594,0.016716555,1441792,4131.688188791275,0.18022461,2898.15
382,-2.5938518047332764,0.007421373,705,2433.61,1443840,2.9518884e-07,-2.0990794,0.014114002,1443840,4136.986850261688,0.1586914,2898.15
393,-0.30664777755737305,0.00018946237,706,2433.61,1445888,0.0002419322,-2.089769,0.01389722,1445888,4142.34504032135,0.17045899,2898.15
395,0.30309736728668213,0.0026761643,707,2433.61,1447936,2.9378696e-05,-2.088988,0.014838884,1447936,4147.550176382065,0.17436524,2898.15
382,-2.5261294841766357,0.0071551367,708,2433.61,1449984,2.7657515e-07,-2.0878916,0.018407796,1449984,4152.730597496033,0.19599609,2898.15
382,-0.6567094326019287,0.0054246318,709,2433.61,1452032,5.0003327e-06,-2.0781438,0.015754944,1452032,4158.090302228928,0.18359375,2898.15
393,-1.0274362564086914,0.0058212434,710,2433.61,1454080,3.7867332e-07,-2.0691986,0.014432448,1454080,4163.451294660568,0.16791992,2898.15
392,-2.3083670139312744,0.007385517,711,2433.61,1456128,2.1957521e-07,-2.0703728,0.017885009,1456128,4168.655843496323,0.19335938,2898.15
381,-0.13821792602539062,0.0007179777,712,2433.61,1458176,1.3331403e-06,-2.0826802,0.017986134,1458176,4173.868761062622,0.19111328,2898.15
386,-0.19764184951782227,-0.0042465953,713,2433.61,1460224,0.00015473671,-2.086809,0.01566484,1460224,4179.241577625275,0.18413086,2898.15
394,-0.9770458936691284,0.008687876,714,2433.61,1462272,7.181462e-06,-2.0878184,0.015034209,1462272,4184.547980308533,0.1709961,2898.15
385,-0.7207791805267334,0.009860115,715,2433.61,1464320,2.882166e-07,-2.0966523,0.019352574,1464320,4189.744122743607,0.19257812,2898.15
381,-2.269172191619873,0.0150830615,716,2433.61,1466368,0.00013851703,-2.1046355,0.01907173,1466368,4195.063689470291,0.1859375,2898.15
385,-0.24932706356048584,-0.0027757129,717,2433.61,1468416,3.3391472e-05,-2.0976958,0.019981671,1468416,4200.437016010284,0.21035156,2898.15
391,-1.4979462623596191,0.0033187666,718,2433.61,1470464,3.0033709e-05,-2.0953617,0.018129345,1470464,4205.751344203949,0.19399413,2898.15
385,-1.5078749656677246,0.006204943,719,2433.61,1472512,1.2482718e-07,-2.101358,0.012187128,1472512,4210.9820301532745,0.13925782,2898.15
379,-2.3118178844451904,0.0034733496,720,2433.61,1474560,4.2294916e-05,-2.102555,0.012848129,1474560,4216.302531957626,0.14467773,2898.15
384,-0.16697275638580322,0.003665497,721,2433.61,1476608,0.00023074522,-2.099184,0.015960013,1476608,4221.705835342407,0.17753907,2898.15
393,-1.2516858577728271,0.0057685347,722,2433.61,1478656,9.82034e-07,-2.0997036,0.015087065,1478656,4227.03086066246,0.17680664,2898.15
381,-1.9972171783447266,0.0065176412,723,2433.61,1480704,0.0004677278,-2.093208,0.013352374,1480704,4232.241460800171,0.15654297,2898.15
381,-2.482640266418457,0.0074563795,724,2433.61,1482752,2.5157019e-07,-2.091876,0.01811503,1482752,4237.614210128784,0.18886718,2898.15
385,-4.073493003845215,0.009943663,725,2433.61,1484800,3.2287204e-07,-2.0883207,0.015841266,1484800,4242.98640704155,0.18041992,2898.15
390,-0.6593207120895386,0.009037027,726,2433.61,1486848,1.6725701e-07,-2.0823395,0.019249555,1486848,4248.304261684418,0.20722656,2898.15
376,-0.9888911247253418,0.012567979,727,2433.61,1488896,5.7632684e-07,-2.0770597,0.019869808,1488896,4253.550439119339,0.20966797,2898.15
380,0.0962226390838623,0.010087827,728,2433.61,1490944,2.0162172e-07,-2.0787327,0.022910558,1490944,4258.998593091965,0.23354492,2898.15
389,-0.9289075136184692,0.0075730393,729,2433.61,1492992,2.0411367e-06,-2.0856807,0.018415313,1492992,4264.38453412056,0.1875,2898.15
383,-0.18441343307495117,0.004416842,730,2433.61,1495040,0.00066476234,-2.081645,0.019308,1495040,4269.650456666946,0.18920898,2898.15
377,0.21008414030075073,0.0013298533,731,2433.61,1497088,3.2197582e-05,-2.0887742,0.01497552,1497088,4274.993185997009,0.17363282,2898.15
387,-2.3578219413757324,0.00815166,732,2433.61,1499136,1.6807765e-07,-2.0925329,0.018209403,1499136,4280.420058488846,0.19008788,2898.15
392,-2.5838208198547363,0.007187306,733,2433.61,1501184,2.1967261e-07,-2.0906627,0.011603951,1501184,4285.708981752396,0.14091797,2898.15
383,-0.8617104291915894,0.007918398,734,2433.61,1503232,1.7851882e-07,-2.0877373,0.015952528,1503232,4290.927306652069,0.17895508,2898.15
377,-5.03106164932251,0.005657916,735,2433.61,1505280,3.0794598e-07,-2.0858912,0.013854057,1505280,4296.26923418045,0.16098633,2898.15
381,-1.0299403667449951,0.0061854147,736,2433.61,1507328,4.771213e-07,-2.0866873,0.010569302,1507328,4301.697487354279,0.13554688,2898.15
393,-2.1990864276885986,0.0058747837,737,2433.61,1509376,1.5897793e-07,-2.0873244,0.011971472,1509376,4307.0676329135895,0.14829102,2898.15
382,-1.5106725692749023,0.0076095937,738,2433.61,1511424,0.00095180573,-2.0940773,0.017156597,1511424,4312.278960227966,0.18041992,2898.15
380,-1.65423583984375,0.0028281782,739,2433.61,1513472,7.955684e-07,-2.0909338,0.0105635375,1513472,4317.634173870087,0.12822266,2898.15
384,-5.46442985534668,0.011003731,740,2433.61,1515520,2.0355574e-07,-2.0900836,0.017125085,1515520,4323.019505023956,0.18325195,2898.15
386,0.3301353454589844,0.0035975296,741,2433.61,1517568,2.5597421e-07,-2.099925,0.014985544,1517568,4328.347491264343,0.18115234,2898.15
378,0.3092520236968994,-0.0038944979,742,2433.61,1519616,1.0814026e-06,-2.106248,0.014660748,1519616,4333.650036096573,0.17929688,2898.15
379,0.12623131275177002,-0.0045686946,743,2433.61,1521664,1.7192754e-07,-2.1165705,0.018244442,1521664,4339.063977479935,0.20732422,2898.15
385,0.12254506349563599,0.00471319,744,2433.61,1523712,1.5926109e-07,-2.1286368,0.015194235,1523712,4344.458781003952,0.16699219,2898.15
392,-2.5212318897247314,0.005811657,745,2433.61,1525760,2.332173e-06,-2.1291733,0.0110541675,1525760,4349.77262878418,0.13828126,2898.15
377,-0.3007361888885498,0.0027359135,746,2433.61,1527808,2.2661129e-07,-2.1322346,0.014008748,1527808,4354.991057634354,0.16000977,2898.15
379,-0.8057758808135986,0.006574215,747,2433.61,1529856,1.3704332e-07,-2.130198,0.017294861,1529856,4360.416743278503,0.18876953,2898.15
382,-3.7646055221557617,0.012164089,748,2433.61,1531904,0.00091479515,-2.1355824,0.017857404,1531904,4365.819785833359,0.18876953,2898.15
383,-1.3657174110412598,0.009265628,749,2433.61,1533952,1.260233e-06,-2.1437917,0.016108625,1533952,4371.174080371857,0.17963867,2898.15
372,-7.156889915466309,0.007400011,750,2433.61,1536000,5.4136117e-06,-2.1440287,0.018696127,1536000,4376.516503572464,0.19223633,2898.15
376,-4.147678852081299,0.012148231,751,2433.61,1538048,3.627859e-07,-2.1395972,0.017113337,1538048,4382.019194126129,0.178125,2898.15
384,-3.0749049186706543,0.011513046,752,2433.61,1540096,5.495102e-07,-2.1457539,0.021377679,1540096,4387.466358184814,0.22602539,2898.15
385,-0.8609702587127686,0.0055293324,753,2433.61,1542144,0.00012303874,-2.144136,0.01170807,1542144,4392.794046878815,0.13725586,2898.15
379,-0.21418583393096924,0.0035043643,754,2433.61,1544192,2.1183207e-07,-2.1410756,0.011654667,1544192,4398.111173868179,0.14174804,2898.15
375,-1.1219983100891113,0.009341752,755,2433.61,1546240,1.7578023e-07,-2.1454742,0.01740984,1546240,4403.503353834152,0.1928711,2898.15
390,-0.6984208822250366,0.004608436,756,2433.61,1548288,9.0755873e-07,-2.1473167,0.014695354,1548288,4408.957733631134,0.17368165,2898.15
386,-0.6830563545227051,0.010128573,757,2433.61,1550336,0.0004989971,-2.145535,0.02107116,1550336,4414.198942899704,0.21015625,2898.15
377,-1.961510181427002,0.010122738,758,2433.61,1552384,2.017407e-07,-2.1593566,0.017876381,1552384,4419.496342420578,0.18706055,2898.15
377,-0.6148804426193237,0.0036239494,759,2433.61,1554432,2.0874725e-07,-2.1605694,0.018181216,1554432,4424.926201581955,0.19892578,2898.15
389,0.21077704429626465,0.008484746,760,2433.61,1556480,2.7440993e-07,-2.1604724,0.017629875,1556480,4430.358618021011,0.19028321,2898.15
380,-0.003471970558166504,-0.00056107406,761,2433.61,1558528,4.369218e-05,-2.154433,0.016179558,1558528,4435.624952554703,0.17695312,2898.15
374,-1.8278412818908691,0.009945369,762,2433.61,1560576,1.8400127e-07,-2.146031,0.018645186,1560576,4441.0127148628235,0.19526367,2898.15
382,-2.1142969131469727,0.010218552,763,2433.61,1562624,1.649545e-07,-2.1440632,0.015980197,1562624,4446.485132217407,0.17592773,2898.15
383,-2.16441011428833,0.0054742447,764,2433.61,1564672,2.9508243e-07,-2.1457596,0.008914851,1564672,4451.836228847504,0.10859375,2898.15
383,-0.8618032932281494,0.014471824,765,2433.61,1566720,1.14571534e-07,-2.1448722,0.019960802,1566720,4457.17250084877,0.21152344,2898.15
378,-0.3111860752105713,0.0020590827,766,2433.61,1568768,3.174994e-06,-2.1465116,0.012170103,1568768,4462.517876625061,0.1430664,2898.15
382,-0.9645919799804688,0.014799955,767,2433.61,1570816,5.3653037e-07,-2.1552732,0.022059655,1570816,4467.935637712479,0.2269043,2898.15
388,-3.995759963989258,0.0063019693,768,2433.61,1572864,7.543021e-07,-2.1505835,0.010225647,1572864,4473.296309709549,0.12563476,2898.15
381,-2.192153215408325,0.009134894,769,2433.61,1574912,1.0947413e-07,-2.155456,0.015271964,1574912,4478.565603733063,0.17705078,2898.15
379,-3.6472792625427246,0.015572553,770,2433.61,1576960,0.00012302131,-2.1583247,0.020770798,1576960,4483.930860757828,0.20947266,2898.15
382,-0.9135799407958984,0.0025825123,771,2433.61,1579008,0.00022483857,-2.1610432,0.017008739,1579008,4489.329260826111,0.19550781,2898.15
390,-1.5435049533843994,0.011277357,772,2433.61,1581056,3.686373e-06,-2.160448,0.017790763,1581056,4494.6901948452,0.184375,2898.15
382,-0.18235409259796143,0.0036798199,773,2433.61,1583104,0.00010048338,-2.1689425,0.012652025,1583104,4499.936535358429,0.15717773,2898.15
377,0.044324278831481934,0.0030560612,774,2433.61,1585152,9.270962e-05,-2.1838105,0.013693085,1585152,4505.295501470566,0.16972657,2898.15
386,-0.21771693229675293,0.0029893988,775,2433.61,1587200,7.2265684e-05,-2.1876404,0.013599785,1587200,4510.7277953624725,0.14365235,2898.15
394,-0.41765260696411133,0.01015311,776,2433.61,1589248,7.7759205e-06,-2.1909642,0.02083772,1589248,4516.037707567215,0.19345704,2898.15
379,0.03854727745056152,-0.0036662347,777,2433.61,1591296,0.0007328961,-2.195068,0.017099945,1591296,4521.235414981842,0.18520507,2898.15
383,-2.5848302841186523,0.009397665,778,2433.61,1593344,2.79887e-07,-2.2023067,0.016974539,1593344,4526.635687589645,0.18764648,2898.15
396,-2.529641628265381,0.013947539,779,2433.61,1595392,2.0603738e-07,-2.204162,0.020157717,1595392,4531.975846529007,0.21699218,2898.15
385,-3.6975183486938477,0.010171229,780,2433.61,1597440,3.3671614e-07,-2.201522,0.015988003,1597440,4537.147973775864,0.18027344,2898.15
378,-0.04307734966278076,0.004184139,781,2433.61,1599488,2.5264848e-07,-2.2145808,0.014527576,1599488,4542.461635351181,0.17675781,2898.15
386,-0.6671199798583984,0.0048185717,782,2433.61,1601536,1.3211152e-07,-2.225933,0.01595671,1601536,4547.878499746323,0.1774414,2898.15
401,-1.5887503623962402,0.0049348064,783,2433.61,1603584,1.5211896e-07,-2.2279842,0.016242731,1603584,4553.182393550873,0.19121094,2898.15
390,-3.2440600395202637,0.0060764584,784,2433.61,1605632,1.9091262e-06,-2.2301211,0.0107759675,1605632,4558.280739307404,0.119140625,2898.15
382,-0.32557785511016846,0.004930704,785,2433.61,1607680,1.4707855e-06,-2.2317767,0.013364093,1607680,4563.524662494659,0.16831055,2898.15
390,-2.276709794998169,0.0072591966,786,2433.61,1609728,1.4614602e-05,-2.2200265,0.016600976,1609728,4568.877086639404,0.18066406,2898.15
394,-0.5958545207977295,0.006463776,787,2433.61,1611776,0.00027132424,-2.215921,0.01832562,1611776,4574.121116399765,0.20341797,2898.15
