explained_variance,serial_timesteps,approxkl,value_loss,ep_reward_mean,n_updates,fps,time_elapsed,policy_entropy,total_timesteps,clipfrac,policy_loss,ep_len_mean
0.9954870180226862,1267712,0.0063944734,1.1172515,69.75,619,403,3114.251396417618,0.8707306,1267712,0.06987305,0.0011136367,138.77
0.9868140555918217,1269760,0.0066504693,3.9797916,68.71,620,409,3119.328412771225,0.87483025,1269760,0.07163086,-0.00021513535,137.29
0.9955793591216207,1271808,0.0068289647,0.81987953,69.89,621,403,3124.3348376750946,0.8889964,1271808,0.08198242,0.0013108456,139.29
0.9883877886459231,1273856,0.004620334,2.3290238,69.39,622,410,3129.413001537323,0.89404136,1273856,0.057714842,0.0010536613,140.99
0.9976526063401252,1275904,0.0075172125,0.6734854,70.19,623,385,3134.4059846401215,0.8835373,1275904,0.09375,0.0006038104,140.63
0.9931405186653137,1277952,0.0059645968,1.4121921,69.59,624,404,3139.7160754203796,0.88069314,1277952,0.07861328,0.00049087073,141.24
0.9973621950484812,1280000,0.0069180643,0.39586598,67.33,625,402,3144.7859621047974,0.8850173,1280000,0.088085935,-0.0033022366,138.66
0.9961174388881773,1282048,0.0045440453,1.32695,66.79,626,400,3149.8733174800873,0.8909194,1282048,0.056396484,0.0018118568,139.37
0.9977136210072786,1284096,0.005272671,0.47694343,67.65,627,405,3154.985097169876,0.89195603,1284096,0.06328125,0.0020143122,140.4
0.9893051916733384,1286144,0.004533084,4.0766783,73.06,628,400,3160.036803483963,0.88933563,1286144,0.051416017,-0.0014450538,144.53
0.9970907978713512,1288192,0.00614133,0.8829069,74.96,629,400,3165.1463072299957,0.88970983,1288192,0.07900391,-0.0001548803,146.07
0.996192954480648,1290240,0.006311289,0.9460033,78.26,630,402,3170.2591762542725,0.89550465,1290240,0.0753418,0.0023232426,147.89
0.9923978494480252,1292288,0.008697298,2.205089,77.5,631,404,3175.3507738113403,0.9000727,1292288,0.1046875,0.0034737121,147.82
0.9964104215614498,1294336,0.006580329,0.8369678,80.17,632,389,3180.4180891513824,0.89440787,1294336,0.07993164,0.0013672583,149.07
0.9963010267820209,1296384,0.005913386,1.0821687,81.33,633,402,3185.6768052577972,0.8904518,1296384,0.07241211,0.00074151193,149.81
0.9962141343858093,1298432,0.005888028,0.68271077,76.41,634,400,3190.76949262619,0.8852712,1298432,0.07744141,0.001638427,147.16
0.9868987994268537,1300480,0.006282539,3.9884365,72.15,635,407,3195.881000518799,0.8756245,1300480,0.072949216,0.0012319719,143.13
0.9962314539588988,1302528,0.0053809006,1.6090672,76.72,636,401,3200.904867887497,0.8645013,1302528,0.06269531,-0.000107747015,147.0
0.9936096365563571,1304576,0.0047673583,1.4973582,74.26,637,401,3206.0049443244934,0.8538631,1304576,0.056689452,0.0012043316,146.88
0.995927965734154,1306624,0.004236537,1.6990526,76.18,638,402,3211.101582765579,0.8510965,1306624,0.050048828,0.0013725103,148.77
0.9926644605584443,1308672,0.0054180906,2.576468,80.03,639,385,3216.192774772644,0.8533165,1308672,0.06918945,0.0016089868,151.66
0.9944043490104377,1310720,0.00687723,1.4054916,80.37,640,407,3221.514156103134,0.8542417,1310720,0.09335937,-0.0003070127,150.67
0.9958266778849065,1312768,0.0050200233,1.4054675,84.86,641,403,3226.5406215190887,0.84644973,1312768,0.060839843,-0.00047224294,152.99
0.997466801898554,1314816,0.0058171772,0.487364,87.73,642,399,3231.612405061722,0.84104776,1314816,0.06962891,0.0013279724,154.66
0.9956423128023744,1316864,0.0069755265,1.2182624,87.18,643,400,3236.741929292679,0.82722217,1316864,0.08242188,0.003082501,155.13
0.9947871486656368,1318912,0.006075277,1.2006574,80.72,644,401,3241.861219406128,0.8241159,1318912,0.07734375,0.0014769275,148.15
0.9915925553068519,1320960,0.0058232266,2.2122614,75.71,645,403,3246.9668140411377,0.83612096,1320960,0.072705075,-0.000265803,144.92
0.9940117793157697,1323008,0.0075207823,2.2295194,75.48,646,407,3252.046649456024,0.8377735,1323008,0.08862305,0.0005074867,145.69
0.9974274474661797,1325056,0.007898153,0.6331068,72.33,647,397,3257.070587158203,0.8312427,1325056,0.09858398,0.00072653475,143.61
0.9982174221659079,1327104,0.0053086462,0.6424335,71.11,648,401,3262.2309052944183,0.83106744,1327104,0.064501956,0.0022877844,143.88
0.9958077454939485,1329152,0.007378255,1.4695115,74.28,649,378,3267.336848258972,0.8153102,1329152,0.09428711,0.0025126482,145.18
0.995556078851223,1331200,0.006466956,1.0998673,72.24,650,402,3272.744719982147,0.7970652,1331200,0.07807617,-0.0015771646,143.34
0.9980961048277095,1333248,0.006574114,0.47470722,72.59,651,408,3277.832020998001,0.7855883,1333248,0.08291016,-0.0013584702,145.38
0.9975544139742851,1335296,0.0061367503,0.6684016,74.04,652,401,3282.8488824367523,0.77259845,1335296,0.07421875,0.0006018599,147.05
0.9953605667687953,1337344,0.01036205,1.1779627,72.22,653,409,3287.9556651115417,0.77686465,1337344,0.12412109,0.002234084,145.51
0.9955101446248591,1339392,0.0053784694,1.0984433,72.27,654,404,3292.954650402069,0.7807327,1339392,0.062597655,0.0017982874,146.33
0.9965796153992414,1341440,0.007237396,0.74961627,70.1,655,414,3298.0184926986694,0.78477097,1341440,0.08457031,0.0008923197,144.16
0.9971555303782225,1343488,0.009881752,0.50325406,71.07,656,402,3302.9613049030304,0.7951593,1343488,0.11928711,-0.0008544028,146.1
0.9942629914730787,1345536,0.006923852,2.2190096,72.55,657,381,3308.0525851249695,0.79305685,1345536,0.08828125,-0.0023682206,148.41
0.9983399981865659,1347584,0.0068206424,0.3020442,72.17,658,408,3313.4240946769714,0.7957416,1347584,0.081933595,0.001914738,146.61
0.9980953426565975,1349632,0.0073720017,0.503528,73.51,659,407,3318.439971923828,0.79448336,1349632,0.09506836,-0.0012996877,146.44
0.9969712481833994,1351680,0.0075073997,0.6164278,72.91,660,402,3323.468542575836,0.7988871,1351680,0.09467773,0.0021657539,145.16
0.9960878775455058,1353728,0.007058525,0.93226206,74.42,661,402,3328.5570006370544,0.81242305,1353728,0.0894043,-0.00039805163,145.66
0.9969613857101649,1355776,0.005178418,0.89777976,78.1,662,406,3333.647253513336,0.80998504,1355776,0.0597168,0.0005987704,147.67
0.9969595994334668,1357824,0.008202449,1.0199087,80.32,663,400,3338.6829104423523,0.7963249,1357824,0.099804685,-0.00019307125,150.41
0.9976833856198937,1359872,0.005754496,0.5874873,75.43,664,406,3343.793853998184,0.7888374,1359872,0.06865235,0.001467029,146.68
0.9937270102091134,1361920,0.006558088,1.6760498,76.3,665,387,3348.836459159851,0.79102886,1361920,0.08061524,0.002195748,147.64
0.9938273290172219,1363968,0.007912792,1.8354223,75.5,666,406,3354.129224061966,0.8021532,1363968,0.0980957,0.003046624,149.28
0.9962893119081855,1366016,0.0053957696,1.185343,76.18,667,407,3359.1680550575256,0.7991152,1366016,0.06269531,0.0020230827,150.16
0.9917024224996567,1368064,0.009847261,2.5432136,78.95,668,407,3364.191869497299,0.7993543,1368064,0.12226562,0.00054958335,150.93
0.9936798894777894,1370112,0.0063912743,1.7984238,73.85,669,405,3369.2237677574158,0.8019611,1370112,0.076367185,0.0010016866,147.91
0.9963671807199717,1372160,0.005820672,1.0623194,72.25,670,402,3374.2743043899536,0.8022605,1372160,0.072216794,-0.0025391884,147.07
0.9973841907922179,1374208,0.004442596,0.6407347,71.05,671,402,3379.365200996399,0.8105489,1374208,0.05366211,0.002001637,146.62
0.995489738881588,1376256,0.006203559,1.1631428,69.6,672,393,3384.453446626663,0.81359893,1376256,0.075976565,0.0013658686,145.48
0.9932574103586376,1378304,0.005714551,1.6779144,72.14,673,397,3389.654597759247,0.81828994,1378304,0.07114258,0.00047370838,147.06
0.9925665352493525,1380352,0.0056485115,2.0257099,69.06,674,403,3394.8104298114777,0.8219007,1380352,0.06865235,0.0018597149,145.66
0.9971408853307366,1382400,0.011157849,0.79525906,71.29,675,409,3399.8830626010895,0.8196783,1382400,0.14428711,-0.0075494708,149.43
0.9967238216195256,1384448,0.0055159135,0.5604994,69.82,676,407,3404.8911085128784,0.8137587,1384448,0.06313477,0.0010962024,148.58
0.9819584395736456,1386496,0.008401731,6.537589,72.85,677,405,3409.922519683838,0.8118167,1386496,0.09482422,0.00071496674,150.14
0.9967375805135816,1388544,0.0054758443,0.7465502,70.31,678,407,3414.9810004234314,0.81057894,1388544,0.064648435,0.00018364604,148.48
0.9901743810623884,1390592,0.0060636126,2.34106,71.51,679,405,3420.0110623836517,0.8080432,1390592,0.07553711,-0.0017112016,149.6
0.9751717932522297,1392640,0.009913873,4.3347516,65.25,680,407,3425.067483186722,0.81976956,1392640,0.111376956,-0.004403542,144.02
0.9957483015023172,1394688,0.009023351,1.1565828,65.15,681,388,3430.099283218384,0.8228032,1394688,0.107666016,0.0012590671,144.14
0.9694400895386934,1396736,0.008525084,4.4057455,60.13,682,407,3435.3752949237823,0.8303382,1396736,0.096191406,0.00068633456,139.36
0.9977504340931773,1398784,0.010626273,0.42678803,57.58,683,406,3440.400722026825,0.8392062,1398784,0.12729493,-0.0010135893,138.17
0.997655589133501,1400832,0.009169716,0.6717284,58.23,684,406,3445.44397687912,0.83217305,1400832,0.11464844,-0.0042698053,139.27
0.9948559394106269,1402880,0.006304511,1.34537,56.99,685,400,3450.4882786273956,0.82057846,1402880,0.080126956,0.00012361389,138.86
0.9966418591793627,1404928,0.0067662904,0.84370774,60.15,686,405,3455.5988359451294,0.81716764,1404928,0.087207034,0.0005908424,141.37
0.9982292132917792,1406976,0.006415116,0.4565248,65.89,687,402,3460.6523382663727,0.82349265,1406976,0.07749023,0.002305902,146.19
0.998174726148136,1409024,0.008983897,0.511444,69.7,688,400,3465.7431597709656,0.83244145,1409024,0.108789064,4.7988276e-05,148.21
0.9960207212716341,1411072,0.009279704,0.89090025,72.02,689,407,3470.864206314087,0.8504466,1411072,0.10249023,-0.0018524859,150.15
0.9959513400681317,1413120,0.005765016,0.96494293,74.45,690,385,3475.88792347908,0.8634707,1413120,0.073632814,-0.0025674829,151.41
0.985463404096663,1415168,0.0062028007,3.305616,71.81,691,410,3481.1997694969177,0.8692028,1415168,0.078710936,0.000998012,151.53
0.9972114521078765,1417216,0.0065433383,0.70114565,71.68,692,402,3486.1891527175903,0.8699501,1417216,0.077978514,0.00039805737,151.6
0.9798030182719231,1419264,0.00929836,4.822117,69.89,693,408,3491.2767362594604,0.86957014,1419264,0.09311523,0.00046780828,150.79
0.9970894819125533,1421312,0.0044253087,1.0622021,73.01,694,405,3496.29549407959,0.8661701,1421312,0.052197266,0.000608117,154.72
0.9832532871514559,1423360,0.011795716,3.006893,67.08,695,413,3501.3510529994965,0.8606078,1423360,0.1272461,0.00073116325,150.14
0.9948704224079847,1425408,0.008768149,1.317303,66.79,696,407,3506.31111741066,0.85541534,1425408,0.10292969,0.0021693888,151.17
0.9977758331224322,1427456,0.0054429662,0.597673,70.31,697,406,3511.3400645256042,0.8467246,1427456,0.06357422,0.0024898308,154.3
0.9966130191460252,1429504,0.008625818,1.186485,73.78,698,385,3516.3805940151215,0.8354025,1429504,0.11005859,0.00019207376,157.47
0.9966922879684716,1431552,0.0057363296,1.2771581,80.5,699,407,3521.6927993297577,0.8278373,1431552,0.068798825,-0.0010965869,161.98
0.9967802127357572,1433600,0.0046374514,0.89793456,82.86,700,402,3526.7253093719482,0.8147278,1433600,0.050390624,0.0010952251,164.48
0.9939923612400889,1435648,0.00723846,1.1753306,82.07,701,409,3531.818044900894,0.8083269,1435648,0.09067383,0.0035515379,165.03
0.9800875224173069,1437696,0.010169027,4.492734,73.91,702,412,3536.8226730823517,0.8122727,1437696,0.090625,0.00058104104,157.11
0.9806239251047373,1439744,0.0055521256,6.27117,78.59,703,412,3541.7853050231934,0.8144801,1439744,0.064501956,-0.00018927614,161.56
0.9889550674706697,1441792,0.008267684,2.5589414,78.24,704,407,3546.7559735774994,0.8176651,1441792,0.099609375,-0.0028996156,160.65
0.9804351516067982,1443840,0.009313985,4.929846,75.88,705,413,3551.7813835144043,0.82196224,1443840,0.100048825,0.0036278728,157.84
0.974357170984149,1445888,0.007283978,6.6000137,71.38,706,411,3556.733878135681,0.82195014,1445888,0.06689453,0.0011980741,152.57
0.9687781296670437,1447936,0.0061459825,9.761214,65.67,707,391,3561.717194080353,0.8255517,1447936,0.074365236,-0.0026191329,145.89
0.9342968836426735,1449984,0.0064810896,16.187397,65.67,708,413,3566.9518637657166,0.8332335,1449984,0.06411133,0.00019511068,140.86
0.9951487625949085,1452032,0.0075036623,1.19827,69.31,709,406,3571.906960248947,0.8365184,1452032,0.08979492,0.0017902789,143.87
0.9751088749617338,1454080,0.007983925,5.744401,65.08,710,407,3576.9428877830505,0.8387543,1454080,0.07954101,-0.0024891049,139.89
0.9954985431395471,1456128,0.00997398,0.9185785,64.99,711,410,3581.971027612686,0.8281376,1456128,0.117285155,0.004684056,139.86
0.9966083820909262,1458176,0.0062682875,1.4922931,69.86,712,404,3586.962266921997,0.8134028,1458176,0.0753418,-0.0026192884,144.65
0.9976174114271998,1460224,0.0082409885,0.6141405,73.42,713,413,3592.021592617035,0.8061779,1460224,0.10273437,-0.0030727081,147.04
0.9982855466660112,1462272,0.012876811,0.45248127,77.18,714,407,3596.9788541793823,0.80310994,1462272,0.16733399,-0.013538999,151.8
0.9965520272962749,1464320,0.005320451,1.0120869,78.06,715,410,3602.0013031959534,0.7913059,1464320,0.062207032,0.0011970203,153.45
0.9900074936449528,1466368,0.010790823,3.152821,80.84,716,411,3606.994349718094,0.78397673,1466368,0.12177734,0.004143886,156.15
0.9964805154595524,1468416,0.003908755,0.64361036,80.63,717,393,3611.975029706955,0.77729166,1468416,0.043603517,0.0014348172,154.53
0.9826822075992823,1470464,0.010354127,5.554852,82.65,718,412,3617.1766114234924,0.77582216,1470464,0.08525391,-0.0012438225,156.92
0.99594138097018,1472512,0.00805448,1.2521498,81.25,719,415,3622.14861536026,0.7884817,1472512,0.10219727,-0.0032501097,154.88
0.9950197343714535,1474560,0.0055554425,1.427561,81.14,720,408,3627.079245567322,0.80200845,1474560,0.0675293,0.0008930292,154.69
0.9957920080050826,1476608,0.00428019,0.82623625,79.38,721,407,3632.0907912254333,0.8075577,1476608,0.05053711,0.00092589686,152.92
0.9842730984091759,1478656,0.0067636436,3.7900681,75.9,722,411,3637.121694803238,0.81188285,1478656,0.07900391,-0.0012230641,149.67
0.9944258024916053,1480704,0.0066227973,1.0784216,73.8,723,410,3642.0960972309113,0.82176065,1480704,0.086083986,-0.0014052095,148.35
0.9910221518948674,1482752,0.0057923207,2.8979793,75.59,724,404,3647.0882153511047,0.8331045,1482752,0.06225586,-0.004094762,149.41
0.9945738408714533,1484800,0.005149982,1.8735971,76.64,725,407,3652.1493577957153,0.8308913,1484800,0.0609375,0.0014718318,151.92
0.9878504564985633,1486848,0.020455245,2.8572657,73.83,726,391,3657.1757130622864,0.8246153,1486848,0.10268555,-0.0053987033,150.62
0.9979656350333244,1488896,0.0060346737,0.49738097,70.33,727,402,3662.4138128757477,0.8202941,1488896,0.07368164,4.7119604e-05,147.5
0.9887931970879436,1490944,0.0052597523,3.646006,71.92,728,412,3667.509104013443,0.8171288,1490944,0.059667967,-0.0003106966,148.34
0.9954565381631255,1492992,0.007110607,1.096974,72.61,729,408,3672.473300933838,0.8136862,1492992,0.07700195,-0.0021953147,149.73
0.9927469794638455,1495040,0.0059537096,2.5724716,74.62,730,409,3677.4902975559235,0.8065899,1495040,0.073632814,0.0015115549,152.35
0.9975626193918288,1497088,0.007924174,0.61101353,76.51,731,408,3682.4938299655914,0.79107726,1497088,0.09711914,-0.004002099,154.46
0.9921402158215642,1499136,0.006989973,1.8489815,72.98,732,410,3687.5052618980408,0.78238666,1499136,0.0881836,0.0025744964,150.99
0.9917764803394675,1501184,0.005836818,2.1563525,75.93,733,407,3692.50083732605,0.77656174,1501184,0.071875,0.0021611173,152.64
0.9952096771448851,1503232,0.0051752646,1.2600511,77.71,734,389,3697.524465560913,0.76867807,1503232,0.062158205,0.0022472641,154.15
0.9976271912455559,1505280,0.005880056,0.74160403,79.83,735,406,3702.779400587082,0.77057475,1505280,0.06914063,-0.002014033,156.91
0.9966694740578532,1507328,0.005637218,0.77281266,78.31,736,406,3707.825335264206,0.76562285,1507328,0.06958008,-0.0037963365,155.61
0.9942274927161634,1509376,0.008169063,1.1510823,73.67,737,411,3712.859862089157,0.74723,1509376,0.091796875,0.0021899813,151.79
0.9941810914315283,1511424,0.007545656,1.1832691,74.41,738,408,3717.8448526859283,0.73123515,1511424,0.09467773,-0.00037341128,152.72
0.9898254163563251,1513472,0.0067349873,3.288983,70.5,739,410,3722.858683824539,0.7268934,1513472,0.087207034,0.00037324397,150.69
0.988948036916554,1515520,0.008278288,3.2343407,72.27,740,401,3727.852301120758,0.72120094,1515520,0.09438477,0.0021376547,153.69
0.9891679510474205,1517568,0.00656427,3.497652,72.42,741,404,3732.959315776825,0.7135932,1517568,0.08222656,-0.0002065782,154.36
0.9882520753890276,1519616,0.0060128383,4.272638,72.58,742,408,3738.0252344608307,0.7083107,1519616,0.07792969,-0.0018017022,154.15
0.9860251192003489,1521664,0.009138805,5.13118,74.74,743,415,3743.036890029907,0.70607334,1521664,0.09462891,0.0010176294,155.68
0.9941005082800984,1523712,0.0064762756,1.92132,73.33,744,406,3747.971307039261,0.70655274,1523712,0.06518555,-0.00043531795,154.08
0.9961781029123813,1525760,0.004577839,1.1763024,75.92,745,408,3753.010361433029,0.70760417,1525760,0.05419922,0.0021871831,155.82
0.99604337150231,1527808,0.005645619,1.4078851,82.59,746,408,3758.022316932678,0.70538914,1527808,0.0640625,0.0005907262,159.79
0.9955812399275601,1529856,0.0070414133,1.397094,85.43,747,409,3763.0332436561584,0.69997776,1529856,0.08198242,-0.0025059804,159.67
0.9900228129699826,1531904,0.008124309,2.545731,84.46,748,409,3768.0391919612885,0.6992435,1531904,0.10039063,0.0024759234,158.97
0.9925380479544401,1533952,0.00999517,2.3046882,85.55,749,417,3773.0435070991516,0.7031633,1533952,0.12216797,-0.0013897547,158.27
0.9938220661133528,1536000,0.006474302,2.1184719,84.53,750,408,3777.9540255069733,0.715403,1536000,0.080322266,0.0006511366,158.38
0.9956020228564739,1538048,0.008801466,1.6097682,85.98,751,411,3782.9710607528687,0.7282742,1538048,0.1050293,-7.257883e-05,158.58
0.9916533464565873,1540096,0.005595976,2.2339802,88.5,752,409,3787.9522738456726,0.7143847,1540096,0.06757812,0.0019723095,161.54
0.9960786812007427,1542144,0.004735617,1.1720064,89.12,753,412,3792.959669113159,0.69912755,1542144,0.054296874,0.0007977506,162.2
0.9892845638096333,1544192,0.009405095,2.5446231,83.56,754,413,3797.923885822296,0.69430125,1544192,0.11577149,0.0012412106,158.62
0.9923864779993892,1546240,0.008467695,2.0255172,79.52,755,394,3802.8840284347534,0.69401133,1546240,0.09643555,0.0015463437,157.57
0.9902434712275863,1548288,0.0053423666,3.4264653,83.73,756,410,3808.0783879756927,0.6856355,1548288,0.06293945,-0.0004317058,161.11
0.990811008028686,1550336,0.009449341,3.0455856,82.77,757,414,3813.0667645931244,0.6848384,1550336,0.078271486,0.003683941,161.13
0.993754010181874,1552384,0.0051377737,1.7739465,78.53,758,413,3818.0045199394226,0.6920268,1552384,0.06337891,0.0019671626,158.3
0.9903286183252931,1554432,0.00763291,2.5323539,74.43,759,411,3822.9554014205933,0.6926981,1554432,0.07514648,0.0022909208,155.03
0.9962477122899145,1556480,0.0063524554,1.0876852,72.56,760,410,3827.928990125656,0.6824719,1556480,0.07695313,-0.0010884211,153.16
0.9946063291281462,1558528,0.009081882,1.381129,70.9,761,410,3832.9186539649963,0.67371327,1558528,0.10361328,0.00036722928,151.76
0.9952202518470585,1560576,0.0053983354,1.2376859,72.79,762,407,3837.904539346695,0.6656366,1560576,0.06796875,0.00023432987,150.7
0.9944178075529635,1562624,0.006831183,1.4779356,73.1,763,396,3842.9286770820618,0.6629812,1562624,0.07514648,0.0032261405,150.08
0.9738071709871292,1564672,0.011605663,8.116276,70.49,764,417,3848.095794200897,0.664756,1564672,0.09682617,0.0019780532,147.44
0.996935251634568,1566720,0.008760055,0.75889856,70.54,765,410,3853.001165866852,0.6659893,1566720,0.105322264,-0.0015937969,146.51
0.9946106071583927,1568768,0.0055771163,1.0314804,69.14,766,417,3857.997329711914,0.6659745,1568768,0.07290039,0.0016305499,145.31
0.9961840936448425,1570816,0.006203753,1.3034996,72.25,767,409,3862.901852607727,0.6602591,1570816,0.078710936,-0.00010258609,146.53
0.9955719653517008,1572864,0.009006696,1.4746289,73.95,768,408,3867.90239238739,0.6485288,1572864,0.089257814,-0.0013134672,147.49
0.9951153532601893,1574912,0.006526363,1.6220297,76.55,769,405,3872.919759988785,0.62632406,1574912,0.07578125,-0.0012021078,151.22
0.9608919732272625,1576960,0.0071738875,12.266626,80.32,770,416,3877.966430902481,0.61876094,1576960,0.084033206,0.0022682815,153.25
0.9964362669270486,1579008,0.010500239,1.1736526,79.72,771,413,3882.8840894699097,0.61909735,1579008,0.1038086,-0.0049051642,152.61
0.9956128671765327,1581056,0.007865405,1.5499632,83.29,772,403,3887.8443191051483,0.6092674,1581056,0.09770508,-0.00094244926,155.33
0.9971355083398521,1583104,0.007866969,0.743271,85.18,773,411,3892.9215457439423,0.5983287,1583104,0.0987793,-0.00076226436,156.95
0.9915546476840973,1585152,0.006878891,1.7931702,87.06,774,410,3897.8952238559723,0.5936526,1585152,0.09047852,-0.002170257,159.7
0.9954051179811358,1587200,0.0050850827,1.25048,85.66,775,418,3902.8911805152893,0.5987022,1587200,0.059326172,0.00150017,159.09
0.9862870275974274,1589248,0.009442448,4.0043197,85.28,776,413,3907.7881195545197,0.59896076,1589248,0.11762695,0.0031827416,158.26
0.9876169925555587,1591296,0.006777703,3.398175,81.06,777,402,3912.739726305008,0.59641576,1591296,0.08310547,0.0011820856,156.09
0.9938584142364562,1593344,0.0069280816,1.6173044,81.05,778,411,3917.8307678699493,0.6006843,1593344,0.089697264,-0.0030908599,157.59
0.968923831358552,1595392,0.009454765,8.365892,79.02,779,411,3922.8121190071106,0.60547876,1595392,0.08935547,0.0026243033,153.64
0.9941923734731972,1597440,0.0061589135,1.9215012,76.72,780,394,3927.7903969287872,0.6027938,1597440,0.078222655,0.0017160464,152.32
0.9932638704776764,1599488,0.0060901614,2.2528672,79.32,781,408,3932.9894382953644,0.59337085,1599488,0.07851563,0.002310429,155.19
0.9959827093407512,1601536,0.008089846,1.2490174,77.48,782,413,3938.009615421295,0.57643175,1601536,0.09506836,-0.0017303169,152.34
0.9935853257775307,1603584,0.0085857455,1.4540279,79.15,783,412,3942.9700593948364,0.57289374,1603584,0.10131836,-0.0029646638,153.25
0.9944314290769398,1605632,0.0073739076,2.1786828,78.94,784,410,3947.934957742691,0.5758445,1605632,0.08930664,0.00094234047,154.68
0.9895141553133726,1607680,0.007824281,2.9248478,80.67,785,410,3952.9203577041626,0.57071203,1607680,0.093896486,0.0026827012,155.78
0.9936890895478427,1609728,0.006879978,2.1344895,81.89,786,416,3957.9099225997925,0.5602522,1609728,0.08266602,0.00046597832,156.28
0.9959844527766109,1611776,0.0056565288,0.95165956,83.6,787,407,3962.8267619609833,0.55300534,1611776,0.06689453,-0.002056852,160.26
0.9956517657265067,1613824,0.008526592,1.2026048,82.94,788,414,3967.8592672348022,0.54064417,1613824,0.10517578,-0.0003356971,160.22
0.9971258693840355,1615872,0.0107407,0.7974252,80.14,789,390,3972.7969150543213,0.53504527,1615872,0.1303711,-0.00021485084,157.67
0.9933149227872491,1617920,0.007558753,1.8815149,78.6,790,406,3978.0486929416656,0.5334412,1617920,0.08774414,0.0017334673,158.49
0.9943285016342998,1619968,0.011098245,1.5122408,74.97,791,414,3983.088348865509,0.5355695,1619968,0.13500977,-0.004824015,157.08
0.9983582682907581,1622016,0.0060172114,0.41861916,82.14,792,413,3988.035502433777,0.54846,1622016,0.0703125,-0.00062999723,158.7
0.995218095369637,1624064,0.004367094,1.6883761,81.57,793,412,3992.9951634407043,0.55215704,1624064,0.050878905,0.0023221297,159.93
0.9947827644646168,1626112,0.0077891625,1.3222065,79.76,794,416,3997.9631464481354,0.5516244,1626112,0.09726562,0.0017325835,160.67
0.993193453643471,1628160,0.010155862,1.8410155,78.95,795,411,4002.877586364746,0.5508836,1628160,0.11826172,-0.000788584,161.0
0.9951475416310132,1630208,0.011110646,1.6149819,81.21,796,412,4007.854508638382,0.55326533,1630208,0.12412109,-0.0010898489,162.67
0.9966732733882964,1632256,0.00791292,1.1754715,84.22,797,390,4012.82102227211,0.5550222,1632256,0.09428711,0.0005926292,165.08
0.996655436931178,1634304,0.008090546,0.69037473,85.63,798,405,4018.064109325409,0.5496107,1634304,0.09379883,0.00043404903,164.65
0.9915163116529584,1636352,0.00728356,1.2200338,81.36,799,412,4023.11616897583,0.55049604,1636352,0.09296875,-0.0029731723,161.32
0.9973106351681054,1638400,0.008275143,0.49352056,75.0,800,411,4028.083237171173,0.55763835,1638400,0.103515625,-0.0045965714,156.03
0.9926658347249031,1640448,0.009867763,2.0552475,74.76,801,407,4033.059272289276,0.5622605,1640448,0.11069336,0.0017175905,153.37
0.994761805050075,1642496,0.006599934,1.3327821,79.02,802,417,4038.082503557205,0.58348024,1642496,0.08022461,0.00021838106,154.93
0.9965956937521696,1644544,0.010720658,1.139432,80.12,803,392,4042.989399433136,0.5899549,1644544,0.14042969,-0.005487865,154.52
0.9946756158024073,1646592,0.0076813153,2.0882602,84.66,804,408,4048.2079520225525,0.5766319,1646592,0.09487305,-0.00026479893,158.26
0.9943579589016736,1648640,0.0060928673,1.194435,79.6,805,412,4053.2208902835846,0.57474685,1648640,0.07524414,0.002190516,154.51
0.9922452000901103,1650688,0.0074224584,2.6970892,81.04,806,408,4058.1864800453186,0.5825773,1650688,0.099414065,-0.0034274906,156.4
0.9956862921826541,1652736,0.0072225197,0.99878347,84.12,807,410,4063.2016112804413,0.5912253,1652736,0.091601565,0.0004730095,158.03
0.9960708348080516,1654784,0.0058662714,1.0752804,87.27,808,412,4068.1881742477417,0.59083265,1654784,0.07460938,-0.0001749176,160.18
0.9932160205207765,1656832,0.0048968187,2.067186,86.54,809,413,4073.1532504558563,0.5926229,1656832,0.05644531,0.0015146169,160.51
0.9944460685364902,1658880,0.00463348,1.4741409,80.5,810,411,4078.1100900173187,0.6012424,1658880,0.05649414,0.00052589586,156.05
0.9947869433090091,1660928,0.008569925,1.2048538,75.63,811,416,4083.0840513706207,0.60086095,1660928,0.10625,-0.0015172947,153.1
0.995168439578265,1662976,0.005458142,1.5919802,72.18,812,397,4088.0043201446533,0.60718066,1662976,0.06796875,0.0008370414,151.65
0.9970855929423124,1665024,0.005269703,0.9422801,74.04,813,410,4093.154913663864,0.602594,1665024,0.06196289,-0.0013482455,151.92
0.9960633348673582,1667072,0.009541175,0.69417787,72.03,814,408,4098.145689487457,0.5870737,1667072,0.102832034,0.0025552334,150.74
0.9910475853830576,1669120,0.009909863,2.8593667,69.12,815,410,4103.164907693863,0.58580387,1669120,0.10976563,-0.00061559817,148.42
0.99673663219437,1671168,0.005859514,0.9745568,69.53,816,414,4108.151597499847,0.5875958,1671168,0.06982422,0.0013612758,149.46
0.9977301582694054,1673216,0.0071735503,0.53418237,72.09,817,415,4113.090568780899,0.5842365,1673216,0.091845706,-0.00031787617,150.1
0.9882977921515703,1675264,0.0060332413,2.7538977,71.28,818,411,4118.02169418335,0.57664233,1675264,0.07104492,-0.0001120665,149.72
0.9986293949186802,1677312,0.00868074,0.34419745,68.7,819,406,4122.997176408768,0.576136,1677312,0.10039063,0.00085989217,147.16
0.9914832813665271,1679360,0.0141755985,1.7729219,66.79,820,418,4128.039314746857,0.57556236,1679360,0.095507815,-0.0006077679,146.36
