#{"t_start": 1566441971.4958262, "env_id": null}
r,l,t
137.566669,663,8679.476995
728.993274,4504,8690.576902
138.015642,663,8692.200691
711.160191,3361,8700.339833
860.861985,4369,8710.90881
601.410208,3309,8719.333561
136.723223,661,8721.21308
216.268165,1149,8723.920394
136.719175,658,8725.477297
136.445435,657,8726.96046
1498.837417,6815,8744.921905
153.914764,760,8746.576418
139.265099,665,8748.063044
137.19397,661,8749.972435
136.649875,658,8751.449739
145.327175,709,8752.908705
1741.297209,8057,8773.831397
198.656354,1045,8776.481252
2819.918624,15716,8816.095997
169.850012,818,8818.548301
1567.910392,8363,8839.704896
1709.436029,7713,8859.51117
147.332599,716,8861.36904
961.310353,4689,8872.613595
1616.575007,7578,8893.008626
139.147013,665,8894.532029
1932.80235,9483,8919.542962
5862.134953,34766,9003.238648
201.442159,1016,9005.802181
2015.374596,11245,9034.446373
133.762402,644,9035.999197
138.381989,661,9037.312263
4399.781845,20602,9090.700107
5554.258026,25328,9154.821063
136.893333,662,9156.255676
1806.284052,8362,9178.086257
753.198364,3730,9188.07972
684.453638,3295,9196.611529
3540.58628,16047,9237.10661
678.689267,3418,9245.63188
152.042414,754,9248.070979
158.768585,795,9250.007281
526.762324,2611,9256.528754
643.678885,3056,9264.678217
383.683014,2046,9269.991665
618.263811,2824,9276.745305
151.046024,745,9278.699955
833.020381,3746,9287.940977
469.64845,2400,9294.73692
535.189077,2770,9301.701027
451.979123,2277,9306.861452
1692.520012,8297,9327.359035
3618.390245,19857,9379.11771
136.512398,658,9380.510499
135.961324,657,9381.962998
165.264054,840,9384.405299
139.177018,667,9386.039318
162.341903,810,9388.301291
59991.382374,287028,10113.66152
137.240595,662,10115.214851
138.153124,664,10116.534192
179.116313,871,10119.012512
3077.799857,15048,10157.087148
1603.291998,7885,10176.87034
18030.779518,101433,10433.868361
7916.935786,43606,10541.550704
