ep_reward_mean,policy_loss,total_timesteps,policy_entropy,explained_variance,n_updates,approxkl,ep_len_mean,serial_timesteps,time_elapsed,clipfrac,value_loss,fps
1954.61,0.00038589304,1910784,1.6752437,0.5694222450256348,933,0.0038220286,1991.52,1910784,5617.668536186218,0.042626955,36.602844,302
1949.33,-0.000111546986,1912832,1.6896929,0.47006702423095703,934,0.0026683712,1991.52,1912832,5624.448952436447,0.02861328,22.87083,301
1947.97,0.0007495292,1914880,1.7153709,0.010197877883911133,935,0.0060369032,1991.52,1914880,5631.2414972782135,0.074121095,20.27074,302
1947.97,0.00075653614,1916928,1.7556238,-0.008873581886291504,936,0.006118866,1991.52,1916928,5638.012706518173,0.06870117,20.42288,301
1947.97,-0.0010050919,1918976,1.7858082,0.019036412239074707,937,0.004944562,1991.52,1918976,5644.798578500748,0.059228517,20.68604,303
1947.75,-0.0017891359,1921024,1.79608,-0.005838990211486816,938,0.0040887315,1991.52,1921024,5651.557803630829,0.04741211,20.452976,301
1947.75,9.009316e-05,1923072,1.8012094,0.0023871660232543945,939,0.0045261993,1991.52,1923072,5658.350916862488,0.05683594,20.338814,299
1947.75,0.00018479177,1925120,1.8122082,0.00956273078918457,940,0.0032949098,1991.52,1925120,5665.1844182014465,0.03691406,20.6747,299
1947.52,-0.00370063,1927168,1.8267682,0.20449179410934448,941,0.0061041852,1991.52,1927168,5672.029506206512,0.07324219,21.941113,300
1945.95,-0.00042522233,1929216,1.8475288,0.2820165157318115,942,0.008217728,1991.52,1929216,5678.83718919754,0.107226565,21.835743,298
1945.95,0.003878846,1931264,1.871015,0.009583055973052979,943,0.0056221196,1991.52,1931264,5685.696319103241,0.062646486,20.27132,301
1945.95,-0.0032958793,1933312,1.881645,0.010371565818786621,944,0.0052439603,1991.52,1933312,5692.494221687317,0.066552736,20.852283,297
1946.6,-0.00026283797,1935360,1.872174,0.0019022822380065918,945,0.0021206427,1991.52,1935360,5699.376116991043,0.016357422,20.34714,298
1946.6,-0.002632332,1937408,1.8713791,0.31500667333602905,946,0.0032852087,1991.52,1937408,5706.245234489441,0.034277342,32.726124,298
1954.2,-0.0012688034,1939456,1.8714441,0.14194625616073608,947,0.0035049561,2001.74,1939456,5713.106550216675,0.038232423,25.955883,296
1967.14,-0.0024771001,1941504,1.8842856,0.44723594188690186,948,0.0044842884,2015.33,1941504,5720.019150495529,0.053857423,33.077175,297
1982.57,0.00052998017,1943552,1.9025186,0.17996269464492798,949,0.002869369,2032.11,1943552,5726.899834871292,0.032421876,22.230417,298
2000.13,0.0005130144,1945600,1.9191277,0.31545430421829224,950,0.002950349,2049.0,1945600,5733.751660346985,0.029589843,23.66617,297
1998.64,-0.0009195581,1947648,1.926348,0.36442410945892334,951,0.0023152584,2049.0,1947648,5740.640755176544,0.019873047,27.003357,296
1996.21,0.0007533681,1949696,1.9198049,0.32969266176223755,952,0.0039830417,2049.0,1949696,5747.545289993286,0.04248047,22.631954,296
1994.98,-0.0019238351,1951744,1.9161994,0.2553308606147766,953,0.004260812,2049.0,1951744,5754.458813428879,0.04926758,22.766872,297
1994.1,-0.0039010178,1953792,1.9208403,0.7807605415582657,954,0.0054613138,2049.0,1953792,5761.337955951691,0.066064455,30.836233,296
1989.13,-0.001417384,1955840,1.9240423,0.43454647064208984,955,0.004184278,2049.0,1955840,5768.237554073334,0.04526367,23.54373,292
1987.12,0.00011115485,1957888,1.922993,0.0065354108810424805,956,0.0049381605,2049.0,1957888,5775.237528324127,0.0597168,20.430351,297
1987.12,-0.002139935,1959936,1.9278448,0.0005292892456054688,957,0.00658111,2049.0,1959936,5782.117885828018,0.08730469,20.352879,301
1987.06,-0.0017897596,1961984,1.9310719,0.7137762606143951,958,0.0032874104,2049.0,1961984,5788.922132015228,0.034716796,20.488531,296
1985.82,-0.00038051745,1964032,1.9447317,-0.012542366981506348,959,0.005344535,2049.0,1964032,5795.827695846558,0.06381836,20.466099,297
1986.81,0.00042791426,1966080,1.9694359,0.8152641206979752,960,0.0057959883,2049.0,1966080,5802.711542367935,0.07338867,23.678787,298
1984.77,-0.00022371011,1968128,1.9847491,0.3534166216850281,961,0.0026175256,2049.0,1968128,5809.581443071365,0.028466797,20.519709,295
1984.13,0.0035135702,1970176,2.0105052,0.44335126876831055,962,0.0038363584,2049.0,1970176,5816.512593507767,0.04272461,20.63179,297
1983.48,0.00076388393,1972224,2.037788,-0.0014820098876953125,963,0.0048109605,2049.0,1972224,5823.403697729111,0.0578125,20.43277,297
1983.52,0.00042647356,1974272,2.0556068,0.0015021562576293945,964,0.002472978,2049.0,1974272,5830.292120218277,0.02211914,20.579159,298
1983.3,-0.0024368141,1976320,2.0445135,0.024142563343048096,965,0.005862585,2049.0,1976320,5837.164615869522,0.06757812,20.76875,301
1982.86,-0.002519281,1978368,2.0407097,0.6706329584121704,966,0.005384108,2049.0,1978368,5843.950345516205,0.07001953,21.720165,296
1980.97,-0.0047792406,1980416,2.0405676,0.03379058837890625,967,0.0084097395,2049.0,1980416,5850.869594335556,0.11508789,19.914734,295
1980.86,-0.0028813754,1982464,2.0430546,0.7100383937358856,968,0.006948644,2049.0,1982464,5857.806116342545,0.08139648,22.017387,299
1979.3,-0.00040305368,1984512,2.065126,0.022800862789154053,969,0.006669475,2049.0,1984512,5864.656128406525,0.08623047,19.982838,294
1979.3,-0.0019160586,1986560,2.084751,-0.016389012336730957,970,0.010357581,2049.0,1986560,5871.6016001701355,0.1269043,20.42239,297
1979.71,-0.0015891707,1988608,2.1117005,-0.00372922420501709,971,0.008916649,2049.0,1988608,5878.498876810074,0.10458984,20.297697,297
1979.84,-0.0014072472,1990656,2.144394,0.06427443027496338,972,0.004727393,2049.0,1990656,5885.377841234207,0.059667967,21.106709,295
1979.35,0.0012205767,1992704,2.1710694,-0.002566218376159668,973,0.0054893275,2049.0,1992704,5892.300088405609,0.0659668,20.426416,297
1979.47,-0.0013747456,1994752,2.1789742,-0.004984021186828613,974,0.0056218384,2049.0,1994752,5899.191566705704,0.07011719,20.360277,293
1979.46,0.00076459127,1996800,2.195958,0.0013405680656433105,975,0.0035824094,2049.0,1996800,5906.174813747406,0.040527344,20.309063,293
1981.29,-0.0012742248,1998848,2.214798,0.5477588772773743,976,0.0040029124,2049.0,1998848,5913.155073404312,0.05024414,23.902935,294
1980.03,-0.0021830504,2000896,2.2138038,0.15208017826080322,977,0.0050708167,2049.0,2000896,5920.107248544693,0.062841795,22.896881,296
1981.55,-0.0013831971,2002944,2.2387965,-0.005129814147949219,978,0.0064875423,2049.0,2002944,5927.025641202927,0.07749023,20.393366,292
1983.62,0.00043984145,2004992,2.2768044,-0.002501368522644043,979,0.0053154062,2049.0,2004992,5934.030926704407,0.06523438,20.40334,293
1983.62,0.00078242243,2007040,2.2908227,0.532779723405838,980,0.0032174122,2049.0,2007040,5941.016709327698,0.035253905,20.812595,296
1983.21,-0.001076042,2009088,2.294025,0.6480783820152283,981,0.0036720757,2049.0,2009088,5947.936205625534,0.042041015,20.93623,295
1981.93,-0.0011529531,2011136,2.2906992,0.3507305979728699,982,0.005468542,2049.0,2011136,5954.862658023834,0.06689453,24.77057,294
1979.92,-0.00025392004,2013184,2.3042402,0.13366806507110596,983,0.0066241934,2049.0,2013184,5961.816091299057,0.08183594,26.375906,294
1980.88,0.00032094918,2015232,2.317799,0.3414492607116699,984,0.0028963184,2049.0,2015232,5968.774835824966,0.027929688,23.81857,294
1979.17,-0.0016502452,2017280,2.3138041,0.11694169044494629,985,0.0039732456,2049.0,2017280,5975.7336893081665,0.044628907,21.395477,294
1978.51,-0.0028617892,2019328,2.3176181,-0.007881999015808105,986,0.0083006155,2049.0,2019328,5982.686589241028,0.10888672,20.3364,297
1978.55,-0.0040939734,2021376,2.346562,0.0159074068069458,987,0.0067929784,2049.0,2021376,5989.563985586166,0.08691406,21.047497,295
1978.13,-0.0016699489,2023424,2.362536,0.8069518059492111,988,0.0041095163,2049.0,2023424,5996.507650375366,0.04501953,56.763275,293
1968.39,-0.00011329369,2025472,2.3683548,0.008848369121551514,989,0.0035112444,2049.0,2025472,6003.479351043701,0.038964845,20.266356,294
1968.26,-0.000579965,2027520,2.377256,0.04681891202926636,990,0.0035310206,2049.0,2027520,6010.424169540405,0.03676758,20.557652,290
1968.14,-0.00425426,2029568,2.3804593,-0.010345458984375,991,0.008536981,2049.0,2029568,6017.4644293785095,0.11801758,20.361256,293
1968.5,0.000114802584,2031616,2.3769412,0.06562089920043945,992,0.0043239505,2049.0,2031616,6024.435667037964,0.050732423,22.179823,295
1968.8,-0.0003455577,2033664,2.3701653,0.02357417345046997,993,0.004031311,2049.0,2033664,6031.358087778091,0.044628907,20.300764,293
1968.88,0.002461997,2035712,2.3689258,0.5647079646587372,994,0.0040982547,2049.0,2035712,6038.3448848724365,0.044042967,20.363102,294
1968.59,0.00017057582,2037760,2.377652,0.01993614435195923,995,0.005823784,2049.0,2037760,6045.306859254837,0.06821289,20.001146,293
1968.66,-0.002456168,2039808,2.4081643,0.013234078884124756,996,0.005767239,2049.0,2039808,6052.2764456272125,0.06889649,20.54392,293
1968.4,-0.0009961135,2041856,2.4376793,0.1675049066543579,997,0.004260296,2049.0,2041856,6059.247238636017,0.04921875,20.758224,293
1967.82,0.0007059748,2043904,2.4643056,0.0011985301971435547,998,0.0040381616,2049.0,2043904,6066.223193645477,0.04584961,20.360743,295
1967.77,-0.0015772504,2045952,2.4856746,0.4309937357902527,999,0.002827106,2049.0,2045952,6073.156863451004,0.031152343,31.16421,292
1965.19,-1.7832452e-05,2048000,2.4983957,0.8857454806566238,1000,0.002791293,2049.0,2048000,6080.163944482803,0.026953125,32.205544,294
1959.32,-0.001133449,2050048,2.5052238,0.6030164957046509,1001,0.0041781617,2049.0,2050048,6087.114529848099,0.049462892,25.718435,293
1957.38,-0.0003457123,2052096,2.5226893,0.011669516563415527,1002,0.003973019,2049.0,2052096,6094.1001443862915,0.04501953,20.564703,294
1957.97,-0.0035644178,2054144,2.5347698,0.8479273468255997,1003,0.0044840765,2049.0,2054144,6101.055075407028,0.045947265,36.42251,292
1950.48,-0.002040595,2056192,2.532482,0.7516747564077377,1004,0.0042539183,2049.0,2056192,6108.050389289856,0.046435546,23.78144,296
1948.45,-0.0005406226,2058240,2.528602,0.38339024782180786,1005,0.003303511,2049.0,2058240,6114.962163686752,0.036230467,27.246342,294
1946.13,-0.0017386427,2060288,2.5233014,0.06060290336608887,1006,0.006394802,2049.0,2060288,6121.919054746628,0.083496094,19.623478,293
1946.06,0.00041057263,2062336,2.527678,-0.00039887428283691406,1007,0.004092151,2049.0,2062336,6128.905552387238,0.046582032,20.285828,295
1945.87,-0.002411869,2064384,2.5357268,0.6159142255783081,1008,0.005010658,2049.0,2064384,6135.845070838928,0.060498048,24.941565,293
1942.22,-0.0001704507,2066432,2.54592,0.7219103872776031,1009,0.0044459268,2049.0,2066432,6142.819900751114,0.054785155,20.142502,297
1940.91,-0.00070604635,2068480,2.555182,0.6494187712669373,1010,0.004980407,2049.0,2068480,6149.696659088135,0.0597168,20.923452,293
1939.5,-0.001441281,2070528,2.5635123,-0.018809199333190918,1011,0.008891063,2049.0,2070528,6156.677646636963,0.12001953,20.360813,293
1939.45,-0.004411562,2072576,2.5777915,0.13966166973114014,1012,0.009951057,2049.0,2072576,6163.648804187775,0.1349121,18.435923,294
1939.42,-0.0011927348,2074624,2.5977228,0.3558282256126404,1013,0.004391862,2049.0,2074624,6170.610699892044,0.052246094,23.965153,293
1938.09,-0.00083023787,2076672,2.5978131,0.010350942611694336,1014,0.0046599535,2049.0,2076672,6177.5974242687225,0.059179686,20.337154,292
1938.48,-0.0018439814,2078720,2.5952635,0.00789034366607666,1015,0.007526368,2049.0,2078720,6184.594722270966,0.10048828,20.076391,292
1938.43,-0.0002994082,2080768,2.611053,0.01157379150390625,1016,0.007641279,2049.0,2080768,6191.592305660248,0.098925784,20.01075,289
1938.48,-0.0010673602,2082816,2.6412528,0.008574128150939941,1017,0.0058470154,2049.0,2082816,6198.672385931015,0.075732425,20.06728,291
1938.5,0.0015063753,2084864,2.6565886,0.30303245782852173,1018,0.004461569,2049.0,2084864,6205.711534976959,0.05522461,21.385746,290
1937.8,0.0012959137,2086912,2.6719677,0.028285503387451172,1019,0.004479584,2049.0,2086912,6212.763751983643,0.05581055,20.420628,291
1937.58,-0.0023044967,2088960,2.6821055,0.8286557793617249,1020,0.0030953274,2049.0,2088960,6219.797008275986,0.03339844,20.596045,290
1936.05,0.0004378562,2091008,2.69046,-0.005856156349182129,1021,0.004761165,2049.0,2091008,6226.8397080898285,0.058984376,20.283611,291
1936.05,-0.0012576618,2093056,2.7155468,0.3012506365776062,1022,0.005992322,2049.0,2093056,6233.86182141304,0.072509766,21.11059,286
1935.57,-0.0012813453,2095104,2.7410307,0.0012758970260620117,1023,0.0044375747,2049.0,2095104,6241.0119886398315,0.050634764,20.296719,286
1935.64,-0.00045814962,2097152,2.7521,0.6746648550033569,1024,0.002686576,2049.0,2097152,6248.169406175613,0.022216797,21.051975,289
1936.09,0.0004662027,2099200,2.7418828,0.0519411563873291,1025,0.00372382,2049.0,2099200,6255.253543615341,0.037988283,21.191889,287
1935.33,-0.0024555426,2101248,2.7359118,0.1878221035003662,1026,0.002509507,2049.0,2101248,6262.373779535294,0.025292968,23.138098,293
1934.7,-0.002759702,2103296,2.7391229,-0.00699770450592041,1027,0.011100636,2049.0,2103296,6269.3490858078,0.14482422,20.279324,290
1934.67,-0.0022980857,2105344,2.7606928,0.020474255084991455,1028,0.007043102,2049.0,2105344,6276.3925886154175,0.08178711,20.49902,290
1935.41,-0.002768217,2107392,2.78412,0.6883419156074524,1029,0.0059329607,2049.0,2107392,6283.444588184357,0.07397461,20.626175,291
1938.01,0.0008940135,2109440,2.7982597,-0.004599332809448242,1030,0.005493577,2049.0,2109440,6290.4755120277405,0.06357422,20.307077,291
1939.14,-2.7207692e-05,2111488,2.806574,0.6010948121547699,1031,0.002929536,2049.0,2111488,6297.510552883148,0.030029297,20.461397,292
1938.02,-0.00091882405,2113536,2.8087356,-0.010953068733215332,1032,0.006529414,2049.0,2113536,6304.520403385162,0.08798828,20.333057,292
1937.84,0.00095943734,2115584,2.8169546,0.03260141611099243,1033,0.004189316,2049.0,2115584,6311.532470464706,0.048779298,20.255222,289
1942.97,5.0493168e-06,2117632,2.8154912,0.00990903377532959,1034,0.0045615346,2049.0,2117632,6318.610141038895,0.05571289,20.210545,289
1944.21,-0.0013328317,2119680,2.817529,0.54238560795784,1035,0.0069372975,2049.0,2119680,6325.681825399399,0.09091797,20.71902,289
1943.45,-0.0004532383,2121728,2.8272445,-0.0031810998916625977,1036,0.006376686,2049.0,2121728,6332.750353813171,0.08320312,20.294727,290
1943.45,-0.00016548713,2123776,2.8431926,0.595642626285553,1037,0.003565273,2049.0,2123776,6339.806761741638,0.040283203,21.788738,291
1942.56,-0.0012554263,2125824,2.8596344,-0.011259913444519043,1038,0.0066448525,2049.0,2125824,6346.83376455307,0.08632813,20.447367,288
1942.45,0.0009682473,2127872,2.87754,-0.0030575990676879883,1039,0.004061888,2049.0,2127872,6353.9329669475555,0.046826173,20.378712,293
1942.35,0.00038955853,2129920,2.8894265,0.01333993673324585,1040,0.0047751213,2049.0,2129920,6360.901631355286,0.05581055,20.70502,290
1942.24,-0.0015737228,2131968,2.9055839,0.37217897176742554,1041,0.005245384,2049.0,2131968,6367.94705581665,0.06640625,20.628162,292
1942.94,-0.0006259736,2134016,2.9231257,0.00188446044921875,1042,0.0040728045,2049.0,2134016,6374.938766002655,0.049121093,20.240246,286
1942.94,-0.0008713637,2136064,2.9452095,0.37254053354263306,1043,0.004043886,2049.0,2136064,6382.098279237747,0.04941406,22.332218,290
1941.78,-0.00036224193,2138112,2.9532216,0.3643115162849426,1044,0.003447,2049.0,2138112,6389.159667015076,0.034765624,23.008665,289
1941.07,0.00036356255,2140160,2.9562516,0.0483245849609375,1045,0.0030867322,2049.0,2140160,6396.237289428711,0.031689454,20.45324,291
1940.77,-0.006363274,2142208,2.9667857,0.742164820432663,1046,0.0056088576,2049.0,2142208,6403.273569345474,0.07348633,20.534023,289
1942.8,-0.00029371312,2144256,2.9692636,0.009893417358398438,1047,0.0073439865,2049.0,2144256,6410.34006023407,0.087890625,20.101988,290
1944.49,-0.0014442066,2146304,2.9655213,-0.003981351852416992,1048,0.009679104,2049.0,2146304,6417.394183397293,0.13427734,20.318787,287
1948.27,-0.00015992118,2148352,2.9696162,0.22943192720413208,1049,0.0029886148,2049.0,2148352,6424.5255970954895,0.02836914,21.641972,291
1947.51,0.00070338306,2150400,2.966332,0.11710482835769653,1050,0.0025038454,2049.0,2150400,6431.544289588928,0.02421875,20.599468,294
1947.79,-0.002544738,2152448,2.9675193,0.31820040941238403,1051,0.0077480525,2049.0,2152448,6438.503405570984,0.097070314,24.62958,294
1950.52,0.0007455721,2154496,2.9647498,0.0431787371635437,1052,0.0024395587,2049.0,2154496,6445.461665153503,0.021044921,20.88873,295
1950.96,-0.0027508258,2156544,2.9713116,0.02124762535095215,1053,0.0066247247,2049.0,2156544,6452.396193265915,0.083789065,19.990612,295
1952.29,-0.007493685,2158592,2.9920774,0.015222609043121338,1054,0.008752073,2049.0,2158592,6459.31881570816,0.115234375,20.14603,293
1957.44,0.00077306345,2160640,2.9979146,0.005909264087677002,1055,0.0030527986,2049.0,2160640,6466.301921129227,0.032128908,20.269897,292
1959.41,0.0013411335,2162688,3.0043569,0.009936809539794922,1056,0.0044785445,2049.0,2162688,6473.298535108566,0.05317383,20.199049,292
1959.25,-0.002272987,2164736,3.0033164,0.08822327852249146,1057,0.0046167285,2049.0,2164736,6480.3025114536285,0.05444336,21.662457,291
1958.02,-0.002426785,2166784,2.9966283,-0.00011539459228515625,1058,0.0072592115,2049.0,2166784,6487.332120418549,0.09072266,20.490528,292
1959.14,-0.0001936187,2168832,3.0029347,0.13643509149551392,1059,0.00497663,2049.0,2168832,6494.325539112091,0.060839843,20.586079,291
1958.66,-0.00073054933,2170880,3.0086446,0.015925586223602295,1060,0.0043427264,2049.0,2170880,6501.364510536194,0.053271484,20.216347,290
1960.76,-0.00089467166,2172928,3.0132997,0.009524047374725342,1061,0.0029758762,2049.0,2172928,6508.420943498611,0.033251952,20.566488,288
1961.03,-0.0025252753,2174976,3.0212307,-0.006816506385803223,1062,0.008886703,2049.0,2174976,6515.510801553726,0.12158203,20.354933,290
1961.58,-0.0014251892,2177024,3.0276084,-0.007974028587341309,1063,0.0054838196,2049.0,2177024,6522.55313372612,0.063964844,20.335423,290
1961.65,-0.00033871268,2179072,3.033871,0.546827882528305,1064,0.004163009,2049.0,2179072,6529.6022336483,0.047460936,22.508762,293
1960.25,0.0025794904,2181120,3.0442672,0.003152608871459961,1065,0.007504923,2049.0,2181120,6536.580329656601,0.088134766,20.293545,289
1960.64,0.0013112242,2183168,3.0631547,0.015256762504577637,1066,0.004569811,2049.0,2183168,6543.6500680446625,0.05517578,20.065472,293
