time_elapsed,n_updates,ep_len_mean,value_loss,fps,policy_entropy,clipfrac,ep_reward_mean,serial_timesteps,policy_loss,approxkl,total_timesteps,explained_variance
2556.6912133693695,383,1922.74,18.791355,299,3.754104,0.038183592,1832.8753518599997,784384,-0.0012883933,0.0033658866,784384,0.009212136268615723
2563.540044784546,384,1922.74,18.297695,298,3.7590394,0.023583984,1832.9068854199995,786432,-0.0007854054,0.002454201,786432,0.07625514268875122
2570.399959564209,385,1922.74,18.804049,299,3.7686641,0.0105957035,1832.5267445299999,788480,-0.00051997055,0.0013897425,788480,0.0017615556716918945
2577.2319374084473,386,1922.74,18.324278,301,3.775563,0.022949219,1832.4680755799998,790528,-0.0013415541,0.002416978,790528,0.07248204946517944
2584.0288875102997,387,1922.74,19.068478,298,3.7783985,0.01694336,1832.1411515799998,792576,-0.001166039,0.001892665,792576,0.0011442899703979492
2590.8876049518585,388,1922.74,19.203463,297,3.7797348,0.007470703,1832.0961309299998,794624,-0.00066646456,0.0013866872,794624,-0.02884674072265625
2597.7666776180267,389,1922.74,17.932838,295,3.7747307,0.033984374,1831.84839087,796672,-0.0014513035,0.0031528291,796672,0.074612557888031
2604.706422805786,390,1922.74,19.000208,292,3.7842402,0.044970702,1831.60515411,798720,-0.0038714043,0.0036798664,798720,0.010698258876800537
2611.700837135315,391,1922.74,19.197786,295,3.8048713,0.009570313,1831.4741645200002,800768,-0.00068276573,0.0012157154,800768,-0.014655709266662598
2618.640945672989,392,1922.74,17.978611,299,3.8219597,0.0362793,1831.44347236,802816,-0.0033665742,0.0034201015,802816,0.10210400819778442
2625.484299182892,393,1922.74,18.863968,295,3.8383286,0.003515625,1831.4837656600002,804864,-0.000103573686,0.00102929,804864,0.0011501908302307129
2632.408861875534,394,1922.74,18.033985,296,3.8431225,0.0048828125,1831.17373694,806912,-1.9183446e-05,0.00094623707,806912,0.10870814323425293
2639.316888809204,395,1922.74,18.594133,295,3.8458214,0.020214844,1831.1436995200002,808960,-0.0014460718,0.00216577,808960,0.0007963180541992188
2646.2405862808228,396,1922.74,18.44228,296,3.8511117,0.035986327,1831.0962192600002,811008,-0.0012499377,0.0034911404,811008,0.05349677801132202
2653.1516468524933,397,1922.74,18.381382,300,3.8597577,0.030029297,1830.8114684999998,813056,-0.00327802,0.0028675885,813056,0.0600583553314209
2659.9761617183685,398,1922.74,18.61346,296,3.8776276,0.019921875,1830.616609,815104,-0.0016174851,0.0021890297,815104,0.021578073501586914
2666.8748631477356,399,1922.74,18.963219,294,3.883514,0.015527343,1830.3941052299997,817152,-0.0010158132,0.0020605195,817152,0.023426830768585205
2673.82244181633,400,1922.74,18.703638,292,3.8781476,0.018896485,1830.5637456599998,819200,-0.00093665905,0.0021602002,819200,0.038977622985839844
2680.8263273239136,401,1922.74,18.300995,296,3.8773987,0.023779297,1830.2763613699997,821248,-0.0012004976,0.002492912,821248,0.05480736494064331
2687.7335529327393,402,1922.74,17.539845,297,3.8833632,0.034570314,1830.4201955799997,823296,-0.0015441857,0.003204602,823296,0.13265424966812134
2694.616358757019,403,1911.1,34.290287,293,3.8903365,0.022509765,1819.0917273999994,825344,-0.0018795416,0.002472004,825344,0.1783766746520996
2701.5875895023346,404,1920.8,17.973469,294,3.8973222,0.0025390624,1828.0861591700002,827392,-0.00022977423,0.0005880128,827392,0.08999234437942505
2708.5431501865387,405,1926.02,18.511433,296,3.9156575,0.038671874,1832.88187323,829440,-0.0028104347,0.0034518316,829440,0.024905622005462646
2715.451077222824,406,1931.84,18.743183,295,3.9244797,0.022460938,1838.4617369500002,831488,-0.001026906,0.0023787222,831488,0.023233473300933838
2722.3740508556366,407,1932.29,19.159847,295,3.917199,0.020214844,1839.2002988200004,833536,-0.0012255246,0.0022761594,833536,0.028393447399139404
2729.316194295883,408,1942.71,17.22994,296,3.9044216,0.04057617,1849.18218812,835584,-0.001847978,0.0035670772,835584,0.21144729852676392
2736.2155849933624,409,1953.35,17.965502,298,3.895799,0.025732422,1859.4019545,837632,-0.0019293955,0.0024837193,837632,0.13954764604568481
2743.0827157497406,410,1942.06,16.211197,295,3.8967633,0.015722657,1848.63829975,839680,-0.0017323715,0.0018994737,839680,0.22497451305389404
2750.006154537201,411,1942.06,18.899681,298,3.9001088,0.008691406,1848.7624921000001,841728,-0.00035042054,0.0012527243,841728,0.06385844945907593
2756.8589503765106,412,1942.06,17.440403,295,3.9117928,0.034228515,1848.57479375,843776,-0.004922818,0.0027805686,843776,0.11751812696456909
2763.7863216400146,413,1934.6,29.930798,295,3.9342396,0.06542969,1840.5879999499998,845824,-0.0050887954,0.0051879534,845824,0.3309614658355713
2770.7219038009644,414,1934.6,18.169657,295,3.9460309,0.036572266,1840.7434277799998,847872,-0.0022913967,0.0032165907,847872,0.05769830942153931
2777.664433002472,415,1934.6,18.517641,297,3.948611,0.029199218,1840.61561509,849920,-0.0023121263,0.0025868341,849920,0.08272242546081543
2784.5610275268555,416,1947.04,18.855968,295,3.9456306,0.0060058595,1852.6281410399997,851968,-0.0009197675,0.0010750724,851968,-0.008517265319824219
2791.4983739852905,417,1947.04,18.561926,294,3.9454167,0.015673827,1852.4583474299995,854016,-2.4160452e-05,0.0016395232,854016,0.024477899074554443
2798.4447083473206,418,1947.04,18.915474,294,3.9534898,0.005761719,1852.7562530899993,856064,-0.00010623641,0.0010710865,856064,-0.010680317878723145
2805.409542798996,419,1947.04,18.877048,296,3.9588847,0.017333984,1853.13282821,858112,-0.00039952394,0.0020586222,858112,-0.014859676361083984
2812.323445081711,420,1947.04,18.369707,294,3.9601192,0.023144532,1853.3848089999997,860160,-0.001233937,0.0022969109,860160,0.013009190559387207
2819.26988697052,421,1947.04,18.963148,292,3.9742005,0.018066406,1853.4784661799997,862208,-0.00084630924,0.0017780198,862208,0.11446630954742432
2826.261340856552,422,1947.04,18.659258,293,3.986391,0.0029296875,1853.44177019,864256,-0.00033488753,0.00083441276,864256,0.014728188514709473
2833.2355165481567,423,1947.04,18.547653,296,3.995227,0.007373047,1853.23669566,866304,-0.00013079734,0.0012103231,866304,0.033859848976135254
2840.150321483612,424,1947.04,18.617199,291,4.003093,0.014160156,1853.54790316,868352,-0.0007833072,0.0017522819,868352,0.04397249221801758
2847.182080745697,425,1947.04,18.344074,293,4.0119915,0.01430664,1853.5497478700001,870400,-0.0029348852,0.0017968321,870400,0.042661070823669434
2854.167532682419,426,1951.39,18.118248,296,4.007084,0.02578125,1858.0455001199998,872448,-0.002136566,0.00282853,872448,0.10859525203704834
2861.068527698517,427,1951.39,18.061691,293,4.006619,0.034570314,1857.8277362600002,874496,-0.0026956727,0.003149294,874496,0.049682676792144775
2868.0547075271606,428,1951.39,15.670288,293,4.0077896,0.028515626,1857.18110885,876544,-0.0017622482,0.0029491954,876544,0.33329492807388306
2875.026347875595,429,1951.39,18.891783,293,4.0079355,0.025830079,1857.2246196800004,878592,-0.0019705363,0.0026843925,878592,-0.02241992950439453
2882.0148017406464,430,1951.39,18.258194,289,4.0108175,0.06044922,1857.4688059700002,880640,-0.00380768,0.004801153,880640,0.04922330379486084
2889.0795769691467,431,1951.39,16.602678,294,4.02142,0.056005858,1857.4658815599998,882688,-0.007583083,0.004874735,882688,0.24085015058517456
2896.024966239929,432,1940.49,15.222521,291,4.035685,0.015039062,1846.85558687,884736,-0.004153306,0.0018423495,884736,0.2854146957397461
2903.047751426697,433,1940.49,17.51524,294,4.047335,0.031689454,1847.2064565699998,886784,-0.0010122592,0.002869117,886784,0.17048007249832153
2910.0032143592834,434,1932.81,34.728428,291,4.0566483,0.0296875,1839.8209442600003,888832,-0.003651503,0.0027468186,888832,0.1523798704147339
2917.0355472564697,435,1925.31,13.651881,293,4.0671473,0.043164063,1832.66123975,890880,-0.003863329,0.003903142,890880,0.43219804763793945
2924.026750087738,436,1931.14,14.41802,293,4.0845337,0.026123047,1837.918096,892928,-0.003068888,0.0022694159,892928,0.40514451265335083
2931.0069632530212,437,1931.14,18.845476,292,4.106252,0.031689454,1838.5819617900002,894976,-0.0021484327,0.002589339,894976,0.014115214347839355
2938.0185396671295,438,1931.14,19.026524,290,4.1181226,0.030957032,1839.05321681,897024,-0.0020127185,0.0029990296,897024,0.0025615692138671875
2945.060259103775,439,1931.14,18.748585,291,4.123243,0.019433593,1839.0371179699996,899072,-0.0011014041,0.0020763918,899072,0.02165144681930542
2952.0903882980347,440,1931.14,19.12173,288,4.1225734,0.008837891,1838.7599972399996,901120,-0.00079016003,0.0014109396,901120,0.004413723945617676
2959.185823917389,441,1931.14,18.261126,287,4.124971,0.06679688,1838.56971523,903168,-0.004068136,0.005789062,903168,0.06876629590988159
2966.302435398102,442,1931.14,18.916183,288,4.132272,0.0496582,1838.4234916599996,905216,-0.0035985645,0.00434062,905216,0.004689335823059082
2973.4031558036804,443,1931.14,18.432096,292,4.126579,0.021972656,1838.45280566,907264,-0.0016645007,0.002063259,907264,0.05926513671875
2980.409439086914,444,1920.92,36.854286,287,4.1163263,0.024560547,1828.9606347899999,909312,-0.0015542961,0.002506896,909312,-0.014563202857971191
2987.528585910797,445,1925.5,18.837036,291,4.1019754,0.028466797,1833.35337187,911360,-0.0011420117,0.0028410994,911360,0.0028168559074401855
2994.5467467308044,446,1925.5,18.591547,293,4.1016574,0.03828125,1832.97674123,913408,-0.0022034594,0.0032856711,913408,0.024377882480621338
3001.5181415081024,447,1925.5,17.92436,293,4.109519,0.027001953,1832.9924314700004,915456,-0.0024529733,0.0023454768,915456,0.11259597539901733
3008.489799976349,448,1925.5,19.07333,292,4.1143217,0.02758789,1833.02014032,917504,-0.002093553,0.0024906863,917504,-0.030094623565673828
3015.4923474788666,449,1925.5,17.970076,292,4.121424,0.016455078,1833.3049121499998,919552,-0.0007567148,0.001874653,919552,0.11649131774902344
3022.5022604465485,450,1925.5,18.250446,291,4.131607,0.024316406,1833.59815176,921600,-0.0016172191,0.0023679961,921600,0.08202219009399414
3029.5270051956177,451,1925.5,19.31424,290,4.1318083,0.00024414062,1833.7051594999998,923648,9.766415e-05,0.00030795278,923648,-0.01303088665008545
3036.577644586563,452,1925.5,19.053278,294,4.1383095,0.0126953125,1833.25034265,925696,-0.00063561724,0.0017008694,925696,-0.0018488168716430664
3043.5265271663666,453,1925.5,17.808104,291,4.152944,0.022460938,1833.26728131,927744,-0.0003598731,0.0021929445,927744,0.11089104413986206
3050.552468776703,454,1938.23,19.035038,292,4.1658106,0.031201173,1845.1669640300001,929792,-0.0017491892,0.0029293082,929792,0.007253587245941162
3057.5567779541016,455,1951.84,18.449127,289,4.167161,0.035791017,1857.70119206,931840,-0.0016646925,0.0031805611,931840,0.036814749240875244
3064.632519721985,456,1963.52,14.473396,292,4.165729,0.022216797,1868.86023928,933888,-0.004183815,0.0022245417,933888,0.3633260726928711
3071.6379663944244,457,1948.01,29.4827,293,4.1616964,0.026855469,1853.7872878,935936,-0.004023134,0.0026221701,935936,0.37314969301223755
3078.626559495926,458,1892.01,38.583206,294,4.163665,0.044921875,1799.6382443499997,937984,-0.0055613276,0.0036811798,937984,0.6388333737850189
3085.586590051651,459,1892.01,18.546928,293,4.1694226,0.00703125,1799.5109411899996,940032,-0.0011820857,0.001161067,940032,0.12794488668441772
3092.567046403885,460,1892.01,17.586578,292,4.173689,0.0076171877,1799.2642667999999,942080,-0.000629336,0.0010871238,942080,0.17284142971038818
3099.579298734665,461,1892.01,19.021746,290,4.1771245,0.04296875,1799.34744446,944128,-0.003863996,0.003558694,944128,-0.0007572174072265625
3106.6294889450073,462,1874.2,30.42958,288,4.1693206,0.0072753904,1782.30626731,946176,-0.0005675298,0.0013976311,946176,0.2737628221511841
3113.7220232486725,463,1862.8,14.963402,291,4.1697245,0.062109374,1771.3140299999995,948224,-0.008490061,0.0053351303,948224,0.3571736216545105
3120.7523369789124,464,1862.8,19.18512,294,4.1651297,0.027685547,1771.61519067,950272,-0.0014791699,0.0027265602,950272,0.0701187252998352
3127.7123279571533,465,1862.8,18.172276,292,4.1480517,0.035205077,1771.27378714,952320,-0.0044597876,0.0034103394,952320,0.09382891654968262
3134.710190296173,466,1862.8,18.947502,290,4.142476,0.012890625,1771.5918465699997,954368,-0.00047878432,0.0017538831,954368,0.00210648775100708
3141.7644369602203,467,1862.8,19.246214,290,4.150249,0.02470703,1771.4640125799997,956416,-0.0013890688,0.0023104786,956416,-0.001065969467163086
3148.8279507160187,468,1862.8,19.57238,288,4.149378,0.030371094,1771.7746094599997,958464,-0.0037900428,0.0030170714,958464,-0.03738248348236084
3155.932953119278,469,1862.8,18.995173,287,4.141078,0.010351563,1771.86688772,960512,-0.0003198174,0.001640883,960512,0.017841994762420654
3163.0489943027496,470,1862.8,19.39625,288,4.1299505,0.025244141,1771.8243147200003,962560,-0.00068952824,0.0026448546,962560,-0.01940774917602539
3170.1598014831543,471,1862.8,18.833332,291,4.1189446,0.03564453,1771.6776824400001,964608,-0.0015750241,0.003246814,964608,0.05584251880645752
3177.1791808605194,472,1862.8,18.639292,290,4.128656,0.01845703,1771.72124929,966656,-0.0015438985,0.0018151266,966656,0.07071995735168457
3184.237701177597,473,1862.8,18.85694,294,4.1469045,0.036865234,1771.9574036500003,968704,-0.0019497445,0.003328247,968704,0.008310198783874512
3191.19770526886,474,1862.8,18.490393,295,4.1437144,0.017285157,1771.641567,970752,-0.0010596872,0.0025473551,970752,0.05992770195007324
3198.1375999450684,475,1862.8,18.677608,296,4.144221,0.032226562,1771.4322366299998,972800,-0.001914613,0.0028847426,972800,0.04354822635650635
3205.050312280655,476,1862.8,18.236897,295,4.1509714,0.022509765,1771.32828175,974848,-0.002281412,0.0022661851,974848,0.07984572649002075
3211.9884905815125,477,1862.8,18.677473,293,4.1572313,0.0038085938,1771.5820879200003,976896,-0.00033057213,0.0008739803,976896,0.04548770189285278
3218.9684643745422,478,1862.8,18.480295,295,4.1605167,0.04584961,1771.7879768200003,978944,-0.0019753592,0.0039370717,978944,0.06714117527008057
3225.9112136363983,479,1862.8,19.250015,292,4.149435,0.013623047,1771.9695948700005,980992,-0.00076369866,0.0017916072,980992,-0.001522660255432129
3232.919833421707,480,1862.8,18.823345,294,4.143061,0.03300781,1772.1535956100006,983040,-0.003426245,0.0034569209,983040,0.02269083261489868
3239.8675560951233,481,1862.8,18.420237,294,4.1456156,0.02734375,1772.71774361,985088,-0.0021760326,0.0028775693,985088,0.05393874645233154
3246.8313026428223,482,1862.8,18.308008,293,4.155261,0.027148437,1772.34340915,987136,-0.0012290792,0.0026339483,987136,0.0553814172744751
3253.8063163757324,483,1862.8,18.502792,290,4.157798,0.018066406,1772.4978030300001,989184,-0.00035403628,0.0019672127,989184,0.08014696836471558
3260.847556114197,484,1862.8,19.184288,293,4.1538477,0.04458008,1772.9330173500002,991232,-0.0016287572,0.0037430972,991232,0.03271138668060303
3267.835328102112,485,1862.8,19.387653,291,4.159911,0.030810546,1773.2503775900002,993280,-0.0024634046,0.0027753112,993280,0.011878252029418945
3274.8578259944916,486,1850.52,36.203606,291,4.1796784,0.046484374,1761.5474270500001,995328,-0.0053371624,0.0036857952,995328,0.0797082781791687
3281.8940300941467,487,1850.52,18.770277,295,4.1945004,0.0328125,1761.83174573,997376,-0.0022025774,0.0030935586,997376,0.05721229314804077
3288.8164966106415,488,1850.52,19.224493,292,4.2049823,0.012890625,1762.1943104199997,999424,-0.0011647742,0.0012611229,999424,0.060761451721191406
3295.8173501491547,489,1769.47,63.100483,293,4.227063,0.022851562,1684.82161724,1001472,-0.0021982517,0.0022418476,1001472,0.2976333498954773
3302.8008394241333,490,1779.9,12.951231,293,4.2330046,0.0296875,1694.9890827700003,1003520,-0.0027688593,0.0027968297,1003520,0.49473804235458374
3309.786639690399,491,1767.5,13.550898,294,4.2300367,0.017382812,1683.05631533,1005568,-0.00057400623,0.0017982647,1005568,0.48765790462493896
3316.733625650406,492,1767.5,19.163877,293,4.230649,0.015234375,1683.58856455,1007616,-0.0006144176,0.0018794531,1007616,0.030722498893737793
3323.7122235298157,493,1764.05,15.958639,296,4.230733,0.01928711,1680.38918786,1009664,-0.0019361547,0.0019297523,1009664,0.323786199092865
3330.6312084198,494,1750.48,31.660217,295,4.251415,0.027441407,1667.40347004,1011712,-0.0035545244,0.0027557043,1011712,0.257798969745636
3337.5671968460083,495,1713.75,65.24457,292,4.2595735,0.025195312,1633.1378956,1013760,-0.002998431,0.0027426209,1013760,0.19672024250030518
3344.573182582855,496,1713.75,19.55522,294,4.259893,0.04140625,1633.34020459,1015808,-0.0027665452,0.0037277318,1015808,-0.012512683868408203
3351.5181691646576,497,1721.21,18.413124,296,4.2651644,0.025146484,1641.1824600499997,1017856,-0.0015110754,0.002633906,1017856,0.09807944297790527
3358.438234806061,498,1721.21,19.249298,297,4.273084,0.010253906,1641.35736931,1019904,-0.00010921831,0.0015505154,1019904,0.040014564990997314
3365.3187730312347,499,1710.53,17.082294,298,4.287772,0.042382814,1630.94598918,1021952,-0.005552646,0.004131103,1021952,0.262903094291687
3372.182517528534,500,1710.53,18.427479,300,4.3016467,0.01586914,1630.74479941,1024000,-0.0011752561,0.001601827,1024000,0.09064328670501709
3379.012008190155,501,1710.53,18.466984,293,4.312316,0.033496093,1630.78714654,1026048,-0.001781875,0.0029539622,1026048,0.09161019325256348
3385.9832096099854,502,1710.53,18.566387,294,4.319738,0.023291016,1630.8547488199997,1028096,-0.0015018926,0.0024315086,1028096,0.07523089647293091
3392.9482774734497,503,1710.53,19.233936,292,4.312527,0.0038085938,1630.78155301,1030144,-0.0003131792,0.0009973244,1030144,0.0018191337585449219
3399.945439338684,504,1694.34,34.94642,292,4.312137,0.034326173,1615.3713735099998,1032192,-0.0039208634,0.0033294433,1032192,0.13119274377822876
3406.9398307800293,505,1694.34,18.83143,292,4.31686,0.03515625,1615.42174577,1034240,-0.000977348,0.003059917,1034240,0.006922543048858643
3413.9395179748535,506,1694.34,18.682537,291,4.3186417,0.04248047,1615.7249247199998,1036288,-0.0035495604,0.0037432418,1036288,0.05252879858016968
3420.9583168029785,507,1694.34,18.383448,295,4.3320217,0.022802735,1615.26988878,1038336,-0.0019201465,0.0022784597,1038336,0.05983978509902954
3427.885739803314,508,1694.34,18.55713,295,4.3387504,0.0519043,1615.35690622,1040384,-0.0026760893,0.0046185246,1040384,0.04705721139907837
3434.824884414673,509,1694.34,18.283697,295,4.3561707,0.056591798,1615.1241959799997,1042432,-0.0042327694,0.0046159746,1042432,0.12010377645492554
3441.7645013332367,510,1694.34,18.953913,295,4.374365,0.012353515,1615.5774994699996,1044480,-0.00018077288,0.0015426248,1044480,-0.0015790462493896484
3448.685797691345,511,1694.34,18.101334,293,4.380598,0.038330078,1616.4931651699999,1046528,-0.0021382044,0.0031267158,1046528,0.14582210779190063
3455.6714894771576,512,1694.34,18.503567,293,4.3819313,0.040966798,1616.18045066,1048576,-0.0037129715,0.0035626553,1048576,0.06544739007949829
3462.656370162964,513,1694.34,18.983025,292,4.3879256,0.010839844,1616.07729831,1050624,-0.00029351684,0.0015182609,1050624,0.017533183097839355
3469.668852329254,514,1694.34,19.338772,296,4.401183,0.02470703,1615.9892704699998,1052672,-0.0019774197,0.0024221882,1052672,0.05789589881896973
3476.566709756851,515,1705.24,19.362587,293,4.4176106,0.03359375,1626.65715139,1054720,-0.0006355344,0.0029292062,1054720,0.008373260498046875
3483.551645040512,516,1705.24,19.00752,296,4.4296103,0.015136719,1626.43288688,1056768,-0.0013762361,0.0017231855,1056768,0.0335080623626709
3490.4557490348816,517,1705.24,19.15562,294,4.4490705,0.024853516,1626.4098858799998,1058816,-0.0015578562,0.002863818,1058816,0.022616922855377197
3497.4032270908356,518,1715.1,18.725132,292,4.4665594,0.009619141,1635.9131137400004,1060864,0.0004945456,0.0012240084,1060864,0.05488818883895874
3504.4000124931335,519,1722.6,18.620064,296,4.4721417,0.022900391,1643.2810085800002,1062912,-0.00040496257,0.0024353494,1062912,0.017990052700042725
3511.3068611621857,520,1732.16,18.937437,295,4.478225,0.02607422,1652.8120331200003,1064960,-0.0013666215,0.0025143013,1064960,-0.013354182243347168
3518.249669075012,521,1732.16,18.52822,295,4.4916525,0.021728516,1652.73331684,1067008,-0.0015876458,0.002114792,1067008,0.06208324432373047
3525.171286344528,522,1732.16,18.448792,294,4.500806,0.009716797,1652.5501396299996,1069056,-0.0007329058,0.0014365795,1069056,0.038123488426208496
3532.1155009269714,523,1732.16,18.751072,297,4.497962,0.03354492,1652.37903467,1071104,-0.0018106796,0.0031171269,1071104,0.02042984962463379
3538.991837501526,524,1732.16,18.28792,296,4.4960117,0.02216797,1652.5138054100005,1073152,-0.00040273514,0.002406843,1073152,0.10377085208892822
3545.906638622284,525,1732.16,18.39075,293,4.4982963,0.04272461,1652.7211039000001,1075200,-0.0020549367,0.0037870216,1075200,0.04623156785964966
3552.884617090225,526,1732.16,18.41118,296,4.50781,0.024267578,1652.7922524300002,1077248,-0.0017283456,0.002580384,1077248,0.046905457973480225
3559.789379119873,527,1732.16,19.098518,300,4.5285387,0.0340332,1652.8555193900002,1079296,-0.0036033732,0.003036417,1079296,0.0015631318092346191
3566.6143968105316,528,1732.16,19.199429,299,4.538892,0.06455078,1652.96650485,1081344,-0.00488511,0.0054295477,1081344,0.005758345127105713
3573.4648101329803,529,1743.3,19.289465,294,4.5423717,0.022558594,1663.9737951899997,1083392,-0.0020353906,0.0024020092,1083392,0.00950545072555542
3580.4107756614685,530,1743.3,18.443226,290,4.5458636,0.057373047,1664.1674808499997,1085440,-0.004096268,0.0043853335,1085440,0.052808523178100586
3587.464955329895,531,1743.3,18.644802,292,4.5494857,0.07670899,1664.3063204500002,1087488,-0.0017086926,0.005959676,1087488,0.041437625885009766
3594.463996887207,532,1743.3,19.179792,291,4.552362,0.024902344,1664.52536517,1089536,-0.0018105542,0.0027056532,1089536,-0.02960824966430664
3601.493366956711,533,1743.3,18.278893,295,4.554824,0.06274414,1664.39401166,1091584,-0.0029212371,0.0050502103,1091584,0.07339578866958618
3608.426923751831,534,1743.3,18.367193,291,4.552478,0.022851562,1664.2059005300002,1093632,-0.0013255088,0.0024457274,1093632,0.056780219078063965
3615.4447309970856,535,1743.3,19.101522,294,4.5541806,0.035595704,1663.89389987,1095680,-0.00036116267,0.0031216834,1095680,-0.05446803569793701
3622.402631521225,536,1743.3,18.677338,295,4.559489,0.051855467,1664.1692289800003,1097728,-0.0034382022,0.0043761777,1097728,0.01067352294921875
3629.333651781082,537,1743.3,18.772964,294,4.574275,0.043115236,1664.29412268,1099776,-0.0031796657,0.0035125737,1099776,0.006740987300872803
3636.298688650131,538,1743.3,18.878017,292,4.581271,0.022314453,1664.2807017400003,1101824,-0.000685285,0.0021253745,1101824,0.026605188846588135
3643.306704044342,539,1743.3,17.62904,295,4.578283,0.022753906,1664.5503568600002,1103872,-0.0019226283,0.0025145018,1103872,0.13325202465057373
3650.2410123348236,540,1743.3,17.532038,295,4.5888224,0.022607422,1664.4292488100002,1105920,-0.00059009605,0.0023471233,1105920,0.13262462615966797
3657.1674304008484,541,1748.21,17.957851,295,4.5977182,0.028955078,1668.9004885400002,1107968,-0.0021897112,0.0028950882,1107968,0.051814496517181396
3664.109174013138,542,1748.21,18.840294,292,4.592831,0.02631836,1669.11110158,1110016,-0.00124534,0.0027396097,1110016,0.02967226505279541
3671.122654438019,543,1763.72,16.653131,296,4.592336,0.044287108,1684.4425825900003,1112064,-0.0018149664,0.0037786425,1112064,0.19058185815811157
3678.0359830856323,544,1775.32,18.976402,294,4.5944476,0.020263672,1695.66424025,1114112,-0.0011047904,0.002208008,1114112,-0.05669236183166504
3684.995705842972,545,1787.34,18.715975,292,4.599461,0.029443359,1707.3082963999998,1116160,-0.0014294005,0.0028357669,1116160,-0.009843587875366211
3691.9968554973602,546,1804.34,18.409924,291,4.607284,0.0265625,1723.5209004199999,1118208,-0.0033968308,0.0027773788,1118208,0.06542068719863892
3699.0279700756073,547,1819.72,18.206654,292,4.626268,0.07299805,1738.5089668499998,1120256,-0.005013611,0.0056437375,1120256,0.07340508699417114
3706.040596008301,548,1819.72,18.80362,292,4.6339884,0.039746094,1738.2139919399997,1122304,-0.0013131408,0.0034775953,1122304,0.03572875261306763
3713.038421869278,549,1819.72,18.272572,291,4.6291375,0.04482422,1738.5322828399999,1124352,-0.0012236687,0.003815176,1124352,0.019997119903564453
3720.058356523514,550,1819.72,18.475935,295,4.622292,0.028710937,1738.5166501000003,1126400,-0.001983288,0.0027868128,1126400,0.0526466965675354
3726.9921741485596,551,1823.43,18.372784,294,4.6242795,0.07070313,1742.0065753399997,1128448,-0.004177387,0.0053260517,1128448,0.07938015460968018
3733.936790704727,552,1837.53,18.55195,294,4.638062,0.010351563,1755.7679457500003,1130496,-0.0006491615,0.0013393698,1130496,0.09320634603500366
3740.903005361557,553,1848.93,18.37493,293,4.648587,0.009814453,1766.9342562900001,1132544,-7.2260096e-05,0.0013607513,1132544,0.04989391565322876
3747.8863134384155,554,1848.93,18.9352,296,4.666407,0.020751953,1766.3419388800003,1134592,-0.0015154572,0.0022321802,1134592,0.01441192626953125
3754.787959575653,555,1848.93,19.365562,295,4.675233,0.028808594,1766.5885422700003,1136640,-0.0012448686,0.002784452,1136640,0.002621769905090332
3761.7259109020233,556,1848.93,18.731764,294,4.6798067,0.031347655,1766.14423148,1138688,-0.0012636827,0.0027971058,1138688,0.038846492767333984
3768.6932735443115,557,1848.93,19.095222,291,4.6866384,0.037060548,1765.98357432,1140736,-0.002024572,0.0032975697,1140736,0.005496203899383545
3775.711292743683,558,1848.93,18.40905,289,4.687742,0.033740234,1765.3949440700003,1142784,-0.0018343985,0.0029991367,1142784,0.0058193206787109375
3782.775089740753,559,1848.93,18.502625,287,4.6904073,0.021630859,1765.1428622599997,1144832,-0.001415636,0.0022313485,1144832,0.03867602348327637
3789.897612810135,560,1848.93,18.007557,288,4.696466,0.016259765,1765.1659328599999,1146880,-0.0008280089,0.001875322,1146880,0.11209839582443237
3796.9971747398376,561,1848.93,18.827929,292,4.7099376,0.029150391,1764.8324292899997,1148928,-0.0017210621,0.002617694,1148928,0.01099318265914917
3803.9981644153595,562,1848.93,18.521492,292,4.7188725,0.0063476562,1764.8524881599997,1150976,-0.00011960308,0.0010582122,1150976,0.013231039047241211
3811.0037076473236,563,1848.93,19.075872,291,4.7382326,0.00546875,1764.4707540199995,1153024,-0.00058857,0.0007335484,1153024,-0.031405091285705566
3818.031597852707,564,1848.93,18.906786,291,4.7514887,0.01977539,1764.8465522899999,1155072,-0.0016522489,0.002158072,1155072,0.014722585678100586
3825.0570249557495,565,1848.93,18.703289,290,4.7534876,0.032080077,1765.15787855,1157120,-0.0010845279,0.0029684256,1157120,0.011056363582611084
3832.106531381607,566,1848.93,19.136059,290,4.7610426,0.015283203,1765.39292612,1159168,-0.0005818364,0.0018470732,1159168,-0.004844307899475098
3839.1614668369293,567,1848.93,18.413776,289,4.766511,0.025292968,1765.3517121200002,1161216,-0.00017432783,0.0024418107,1161216,0.04451477527618408
3846.240571975708,568,1848.93,18.176762,295,4.772931,0.023144532,1765.1141760800006,1163264,-0.0022476409,0.0024430896,1163264,0.051812946796417236
3853.177347421646,569,1848.93,18.419111,293,4.7718244,0.012451172,1765.0664001500004,1165312,-0.00058581575,0.0015840989,1165312,0.0049019455909729
3860.155941963196,570,1848.93,18.415663,292,4.772881,0.038427733,1764.94142111,1167360,-0.0013502713,0.0032433416,1167360,0.06318861246109009
3867.1609823703766,571,1848.93,19.08303,293,4.781768,0.019580077,1764.88726501,1169408,-0.00022578123,0.001989042,1169408,-0.04596054553985596
3874.1425771713257,572,1848.93,18.620552,294,4.8004365,0.01821289,1765.0689368199999,1171456,-0.0026542319,0.0020876415,1171456,0.04393172264099121
