serial_timesteps,policy_entropy,total_timesteps,ep_reward_mean,ep_len_mean,policy_loss,clipfrac,fps,approxkl,n_updates,explained_variance,value_loss,time_elapsed
1079296,4.946231,1079296,1869.8879976900002,1958.24,-0.0011113733,0.024609376,299,0.0023686788,527,-0.0354914665222168,19.585104,3550.095165491104
1081344,4.9392157,1081344,1869.6258449200002,1958.24,-0.0006782243,0.015722657,304,0.0018328413,528,0.0844489336013794,18.400812,3556.933474779129
1083392,4.95156,1083392,1869.58988468,1958.24,-0.0011051174,0.02475586,307,0.0024935289,529,0.08650678396224976,17.950666,3563.6681592464447
1085440,4.968831,1085440,1869.72718554,1958.24,-0.0019692085,0.019580077,301,0.0020361193,530,0.022548675537109375,18.6536,3570.338805913925
1087488,4.991274,1087488,1869.60623244,1958.24,-0.0013714831,0.016992187,301,0.0015417269,531,0.08183705806732178,18.14892,3577.1257605552673
1089536,5.012368,1089536,1869.45925286,1958.24,-0.0011718466,0.02109375,302,0.0020286678,532,-0.02163994312286377,19.204296,3583.9178817272186
1091584,5.0201426,1091584,1869.5601810500002,1958.24,-4.3154014e-05,0.007373047,303,0.0010857345,533,0.035629451274871826,18.818449,3590.6815474033356
1093632,5.0151834,1093632,1869.7380308,1958.24,-0.0003834719,0.031103516,299,0.0032213896,534,0.010146260261535645,18.956718,3597.4306411743164
1095680,5.008655,1095680,1869.9295355000002,1958.24,-0.0010098513,0.023144532,301,0.0021188,535,0.028840839862823486,19.133648,3604.27884721756
1097728,5.0082154,1097728,1870.10732853,1958.24,-0.0017650297,0.023876954,301,0.0024042754,536,0.21207952499389648,17.474817,3611.0767834186554
1099776,4.9976845,1099776,1867.9751052099998,1956.56,-0.0009401055,0.007958984,301,0.0011254346,537,0.1960849165916443,17.670053,3617.8813424110413
1101824,4.990275,1101824,1862.8902464200003,1951.4,-0.0006085477,0.010253906,300,0.0014765688,538,0.12037187814712524,17.999977,3624.6686112880707
1103872,4.9898067,1103872,1862.8437354300002,1951.4,0.000106635365,0.007861328,299,0.0009930047,539,0.02443552017211914,18.851978,3631.478036403656
1105920,4.995515,1105920,1862.80734333,1951.4,-0.0033658645,0.049316406,300,0.004114617,540,0.2423328161239624,16.509924,3638.317284345627
1107968,4.9994864,1107968,1862.8051566399997,1951.4,-0.00266117,0.021630859,300,0.0022098187,541,0.0027639269828796387,18.767544,3645.140290737152
1110016,5.006474,1110016,1862.6208761499997,1951.4,-0.0008884029,0.016113281,302,0.0015980916,542,0.023955225944519043,18.7135,3651.95938205719
1112064,5.0076747,1112064,1845.9516900099998,1934.49,-0.0020422551,0.01508789,302,0.0015466025,543,0.21458876132965088,34.48945,3658.737519264221
1114112,5.0109634,1114112,1846.14559479,1934.49,-0.00047050853,0.011328125,295,0.0013937983,544,-0.026070475578308105,19.195395,3665.516416788101
1116160,5.011581,1116160,1846.2455196800001,1934.49,-0.0007199159,0.015527343,297,0.001701616,545,-0.03601479530334473,19.26662,3672.445037126541
1118208,4.998891,1118208,1846.0101039899998,1934.49,-0.000833821,0.01171875,295,0.0015581099,546,0.08072197437286377,19.366741,3679.3347697257996
1120256,4.9980116,1120256,1846.0169225700001,1934.49,-0.003151459,0.02080078,301,0.0020224205,547,0.1732754111289978,17.788347,3686.2716217041016
1122304,5.010617,1122304,1846.5471092499997,1934.49,-0.000495234,0.013769532,300,0.0015735185,548,-0.015945076942443848,19.262703,3693.0767986774445
1124352,5.018107,1124352,1846.3268116199997,1934.49,-0.0022379507,0.046044923,300,0.0036275298,549,-0.02880251407623291,19.325163,3699.8899354934692
1126400,5.017978,1126400,1846.1139464799999,1934.49,-0.0010575444,0.010205078,302,0.0015277371,550,0.07924622297286987,18.678076,3706.69957613945
1128448,5.022408,1128448,1857.28082267,1946.43,-0.004755819,0.034277342,298,0.0027243875,551,-0.006596803665161133,19.374147,3713.4843072891235
1130496,5.0349693,1130496,1857.3352002700003,1946.43,0.00011865208,0.021923829,300,0.0023027742,552,0.0668104887008667,18.341038,3720.350138902664
1132544,5.041727,1132544,1873.9378853999997,1964.21,-0.0017200129,0.020947266,298,0.002083393,553,0.02431797981262207,19.221813,3727.1703152656555
1134592,5.062145,1134592,1874.3800830500002,1964.21,-0.0002801222,0.015527343,303,0.0015824039,554,0.008311212062835693,19.158085,3734.0403413772583
1136640,5.073682,1136640,1874.1821482599998,1964.21,-0.0030833972,0.05444336,301,0.0043668454,555,0.08603304624557495,18.784878,3740.797497034073
1138688,5.073003,1138688,1879.5459357899997,1969.67,-0.0006289042,0.011083985,300,0.0013331664,556,-0.00717008113861084,18.829273,3747.5937688350677
1140736,5.067787,1140736,1891.1300562699998,1981.82,-0.00087498064,0.020654297,303,0.0020350502,557,0.055440545082092285,18.59484,3754.4100205898285
1142784,5.0625715,1142784,1891.3895579199996,1981.82,-0.003921806,0.05053711,300,0.003952653,558,-0.005430459976196289,18.947912,3761.1577682495117
1144832,5.0605927,1144832,1891.5370280899995,1981.82,-0.00093501026,0.016455078,300,0.0017024191,559,0.06028568744659424,18.354156,3767.977949142456
1146880,5.073947,1146880,1891.3989934,1981.82,-0.0010049962,0.017431641,301,0.0016704513,560,0.019968390464782715,18.94333,3774.787750005722
1148928,5.088811,1148928,1891.5290795299998,1981.82,-0.001496348,0.022265624,301,0.0022239378,561,-0.03212094306945801,19.084797,3781.5736367702484
1150976,5.1114826,1150976,1891.39397566,1981.82,-0.00019301036,0.01586914,301,0.0017033353,562,0.09194916486740112,17.893337,3788.3752574920654
1153024,5.1199327,1153024,1891.0557790500004,1981.82,-0.0022201503,0.029199218,306,0.0025898027,563,0.0012719035148620605,18.86189,3795.161852836609
1155072,5.1204233,1155072,1888.7693322499995,1979.04,-0.0006720843,0.013623047,303,0.0015385186,564,0.12681841850280762,34.49756,3801.846787929535
1157120,5.122241,1157120,1887.6972707199998,1978.0,-0.0027636401,0.050585937,304,0.0043438193,565,0.2330142855644226,15.817352,3808.589153766632
1159168,5.1300993,1159168,1887.7736542099997,1978.0,-0.0013169023,0.015527343,301,0.0016901477,566,0.21754807233810425,17.333143,3815.3079471588135
1161216,5.133446,1161216,1887.7134567199996,1978.0,-0.0014778005,0.025830079,298,0.0024279002,567,0.023456931114196777,18.90396,3822.1127424240112
1163264,5.139577,1163264,1888.2425582999997,1978.0,-0.0013809825,0.03852539,306,0.003379612,568,-0.013173818588256836,19.044611,3828.965337753296
1165312,5.151836,1165312,1888.2793682899999,1978.0,-0.0029866593,0.029248048,301,0.0028655394,569,0.16588622331619263,17.443102,3835.6474888324738
1167360,5.1623526,1167360,1888.50688681,1978.0,-0.000985026,0.024902344,303,0.0023089896,570,-0.01196908950805664,18.757132,3842.449352502823
1169408,5.1718855,1169408,1888.03409755,1978.0,-0.00083760795,0.015478516,303,0.0019233391,571,0.04206037521362305,18.571354,3849.2024805545807
1171456,5.1803694,1171456,1887.9909667699999,1978.0,-0.0010933306,0.0145019535,300,0.0014917699,572,0.08997237682342529,18.13043,3855.955956220627
1173504,5.190629,1173504,1887.78583928,1978.0,-0.001831576,0.026513672,301,0.002534956,573,0.01251232624053955,18.586498,3862.781806230545
1175552,5.1933107,1175552,1887.8659801999997,1978.0,-0.00034117178,0.018164063,301,0.002014427,574,0.01915419101715088,18.536396,3869.581242084503
1177600,5.1982317,1177600,1887.4101265999998,1978.0,-0.0018736022,0.022509765,302,0.002298123,575,0.29702478647232056,15.098714,3876.3828933238983
1179648,5.214624,1179648,1887.0745562199997,1978.0,-3.460279e-05,0.0057128905,300,0.0008119835,576,0.034788668155670166,18.378368,3883.1686017513275
1181696,5.2305284,1181696,1886.96550943,1978.0,-0.006017324,0.0659668,303,0.005303983,577,0.05935317277908325,18.053442,3889.982904434204
1183744,5.251651,1183744,1887.1092547099997,1978.0,-0.00040180836,0.025,307,0.0023979906,578,0.05314826965332031,18.346397,3896.7326061725616
1185792,5.2591367,1185792,1887.25892018,1978.0,-0.0009776877,0.022460938,300,0.0022516684,579,0.09946250915527344,18.400724,3903.394504070282
1187840,5.2629232,1187840,1887.7376102299997,1978.0,-0.00048827715,0.0145019535,298,0.0018936377,580,0.0361407995223999,18.736765,3910.217732667923
1189888,5.2665405,1189888,1903.4764192299997,1994.61,-0.0012209908,0.009570313,303,0.0013258083,581,0.06439870595932007,18.524189,3917.076856136322
1191936,5.272253,1191936,1903.2781467699997,1994.61,-7.0982634e-05,0.013085937,300,0.0014434651,582,0.01659572124481201,18.949152,3923.8178992271423
1193984,5.267712,1193984,1902.7712729899995,1994.61,-0.0011795729,0.023046875,300,0.0027320874,583,0.001132965087890625,18.937674,3930.633793115616
1196032,5.2613983,1196032,1902.7480174799996,1994.61,-0.001024693,0.03696289,297,0.0032674656,584,0.05212986469268799,18.216398,3937.4427132606506
1198080,5.2686005,1198080,1902.6519315199996,1994.61,-0.0023414174,0.043310545,298,0.0035397396,585,-0.018748760223388672,19.00065,3944.3352251052856
1200128,5.2692113,1200128,1902.7033459099996,1994.61,-0.0018033993,0.025,301,0.002377236,586,0.02910768985748291,18.853296,3951.203787088394
1202176,5.2750797,1202176,1902.3511107399995,1994.61,-0.0049870024,0.07763672,299,0.0062434208,587,0.01994156837463379,18.721031,3957.99671959877
1204224,5.2815895,1204224,1902.2605834499998,1994.61,-0.0011181328,0.01328125,295,0.0015049246,588,0.08439874649047852,18.215097,3964.833924770355
1206272,5.2836056,1206272,1902.20091387,1994.61,0.00017335246,0.008544922,299,0.0014159427,589,-0.010307550430297852,19.049435,3971.763124704361
1208320,5.277974,1208320,1902.07474189,1994.61,-0.0013965075,0.024169922,296,0.0024099124,590,-0.038221120834350586,18.966112,3978.5991966724396
1210368,5.282147,1210368,1902.8764097800001,1995.37,-0.0007270146,0.012207031,296,0.0015834663,591,-0.0017323493957519531,18.841969,3985.510760307312
1212416,5.2884345,1212416,1902.93504501,1995.37,0.00022671756,0.00083007815,297,0.0004619129,592,-0.012629985809326172,19.159792,3992.4092235565186
1214464,5.291808,1214464,1903.5569924000001,1995.37,-0.00076985173,0.010107422,296,0.0010706338,593,0.05712825059890747,18.746485,3999.3027522563934
1216512,5.299521,1216512,1903.5240218500005,1995.37,-0.0047093323,0.05288086,301,0.0042867567,594,0.08208173513412476,17.987629,4006.2078659534454
1218560,5.297732,1218560,1903.3996260200001,1995.37,-0.004439374,0.028710937,302,0.0027523136,595,0.02238672971725464,18.988934,4013.005487680435
1220608,5.296748,1220608,1903.3201621000003,1995.37,-0.0018088927,0.03466797,301,0.0032450755,596,0.08889591693878174,18.685171,4019.7787997722626
1222656,5.31009,1222656,1903.64367493,1995.37,-0.0014709483,0.026757812,298,0.0026112625,597,0.10153967142105103,18.330084,4026.5795180797577
1224704,5.326832,1224704,1903.66704039,1995.37,-0.0022442983,0.035742186,302,0.0031443276,598,0.08807206153869629,18.43549,4033.4480834007263
1226752,5.336755,1226752,1904.1860540199998,1995.37,-0.003698465,0.03569336,302,0.0030063265,599,0.211464524269104,16.576843,4040.2290914058685
1228800,5.3328905,1228800,1904.47261546,1995.37,-0.00033970497,0.01586914,303,0.0017740505,600,0.010668337345123291,19.104994,4047.0037310123444
1230848,5.3303823,1230848,1904.4669580199998,1995.37,-0.0017938579,0.027978515,307,0.0025055832,601,0.11519396305084229,17.75578,4053.7700102329254
1232896,5.3394938,1232896,1904.28651081,1995.37,-0.0024137476,0.04633789,302,0.004056113,602,0.04700106382369995,18.042799,4060.4376504421234
1234944,5.342349,1234944,1904.1517681999997,1995.37,-0.0010648284,0.025585938,307,0.0024209176,603,0.013867676258087158,19.244999,4067.2022371292114
1236992,5.3419137,1236992,1904.20516946,1995.37,-0.0005058786,0.013085937,309,0.0014511698,604,0.05694204568862915,18.365591,4073.871703147888
1239040,5.339992,1239040,1904.1174592099999,1995.37,-0.00040999576,0.017822266,303,0.0021462566,605,0.019509553909301758,18.89447,4080.497894048691
1241088,5.340631,1241088,1904.1711768700002,1995.37,-0.00062442455,0.02421875,303,0.002239007,606,0.052411794662475586,18.483967,4087.237809419632
1243136,5.3329153,1243136,1904.2393088,1995.37,-0.0029206728,0.04765625,301,0.004266342,607,-0.06895124912261963,19.083427,4093.9886276721954
1245184,5.32554,1245184,1904.3932804699998,1995.37,-0.0007550632,0.010351563,301,0.0011750183,608,0.03948938846588135,18.54643,4100.78146481514
1247232,5.3355722,1247232,1918.4232296499997,2009.57,-0.0017645058,0.022509765,305,0.0024287866,609,0.018675684928894043,19.03819,4107.574659347534
1249280,5.3328753,1249280,1917.94239901,2009.57,-0.0012231157,0.028955078,298,0.0025623732,610,0.05233281850814819,18.593914,4114.275493621826
1251328,5.3326187,1251328,1917.9230197699999,2009.57,-0.00012070261,0.014208985,298,0.0015759589,611,0.05046874284744263,18.42706,4121.1412444114685
1253376,5.341338,1253376,1917.56103651,2009.57,-0.00078882184,0.025146484,297,0.0023408527,612,0.026641488075256348,18.456057,4127.998250007629
1255424,5.353128,1255424,1917.8482524199999,2009.57,-0.0011967059,0.025244141,304,0.002387838,613,0.07408201694488525,18.104889,4134.886071681976
1257472,5.3636127,1257472,1918.0421762600004,2009.57,-0.0007020156,0.020703126,297,0.0022613811,614,0.08354133367538452,18.365107,4141.603080034256
1259520,5.3752117,1259520,1917.7091776399998,2009.57,-0.0030275846,0.05654297,297,0.004468502,615,-0.05671536922454834,19.00207,4148.496299505234
1261568,5.3830743,1261568,1917.36068929,2009.57,-0.0023994565,0.035107423,297,0.0029959702,616,0.05274248123168945,18.397137,4155.3846707344055
1263616,5.385024,1263616,1917.60725927,2009.57,-0.0022219457,0.03100586,293,0.0026868896,617,0.015528261661529541,18.876732,4162.265053033829
1265664,5.3875155,1265664,1917.9704162900002,2009.57,-0.00014645871,0.006640625,295,0.0010038053,618,0.005754530429840088,19.232792,4169.24085354805
1267712,5.3828607,1267712,1918.3941375300003,2009.57,-0.0005183973,0.0140625,294,0.0015822779,619,0.016685009002685547,18.479279,4176.168179035187
1269760,5.3904314,1269760,1918.3469197500003,2009.57,-0.0024747085,0.020019531,295,0.0020770426,620,0.03852498531341553,18.24861,4183.117792129517
1271808,5.394067,1271808,1918.1076346700002,2009.57,0.00017419412,0.0063476562,295,0.00079557206,621,0.05161559581756592,18.46914,4190.042996644974
1273856,5.4036922,1273856,1918.5506699,2009.57,-0.0015619835,0.014355469,298,0.0014748427,622,0.0443081259727478,18.636225,4196.972531795502
1275904,5.4158387,1275904,1918.3288023100001,2009.57,-0.0020340825,0.024121094,296,0.002290419,623,0.06198740005493164,18.363903,4203.839421987534
1277952,5.409763,1277952,1918.4240001900002,2009.57,-0.0009694279,0.031298827,296,0.0029036542,624,0.02418220043182373,18.691498,4210.742123842239
1280000,5.4073424,1280000,1918.4814011400003,2009.57,-0.0017074158,0.025537109,297,0.0024452363,625,0.16659951210021973,17.700907,4217.658768892288
1282048,5.418942,1282048,1918.7817128000002,2009.57,-0.0044790157,0.028076172,295,0.0024875451,626,0.11663395166397095,18.33162,4224.552017688751
1284096,5.4309454,1284096,1919.06341865,2009.57,-0.0006958154,0.021240234,296,0.0020265682,627,0.010455548763275146,19.215908,4231.475062131882
1286144,5.4452934,1286144,1918.6858105799997,2009.57,-0.0015388173,0.020458985,291,0.002150456,628,-0.0035723447799682617,19.164728,4238.384809732437
1288192,5.4524617,1288192,1918.8060547399998,2009.57,-5.3447693e-05,0.015966797,295,0.0015980068,629,0.013187646865844727,18.84377,4245.401424407959
1290240,5.4582014,1290240,1918.76173311,2009.57,0.00019950164,0.0044433596,295,0.000789842,630,0.01038283109664917,18.85214,4252.329158782959
1292288,5.4698524,1292288,1918.8720853799998,2009.57,-0.0017213343,0.023925781,296,0.0019354776,631,-0.014400720596313477,19.43698,4259.257656574249
1294336,5.4794974,1294336,1918.5791902699996,2009.57,-0.0035539337,0.031591795,297,0.002841814,632,0.05445462465286255,18.790869,4266.17334485054
1296384,5.4677663,1296384,1918.87423892,2009.57,-0.0020590853,0.026904296,295,0.0025613445,633,0.03675341606140137,18.847347,4273.0689351558685
1298432,5.468729,1298432,1918.60188516,2009.57,-0.003109011,0.047021486,298,0.0037880917,634,-0.03440546989440918,19.087841,4280.005359649658
1300480,5.4692087,1300480,1918.9885601300002,2010.06,-0.0014724982,0.012939453,302,0.0017318174,635,0.25256145000457764,17.132305,4286.863436937332
1302528,5.4581995,1302528,1923.71149359,2015.22,0.00019587972,0.013964844,297,0.0016205438,636,0.030975162982940674,18.579025,4293.633218288422
1304576,5.4544625,1304576,1923.6381273399998,2015.22,-0.0011685693,0.019238282,298,0.0019808451,637,0.03333789110183716,18.938503,4300.511656045914
1306624,5.4582033,1306624,1923.9122398199997,2015.22,-0.0018809211,0.022216797,297,0.0021577391,638,0.06900566816329956,18.733019,4307.3833520412445
1308672,5.459607,1308672,1923.71788017,2015.22,0.00014369268,0.0033203126,297,0.00062774617,639,0.021391868591308594,18.80212,4314.26117682457
1310720,5.4547124,1310720,1923.76950004,2015.22,-0.0007595634,0.007861328,298,0.0012040782,640,-0.009598135948181152,19.311586,4321.149586439133
1312768,5.4575453,1312768,1923.9690881799997,2015.22,-0.00083968707,0.0089355465,300,0.00124997,641,-0.009078741073608398,19.416374,4328.014656305313
1314816,5.461846,1314816,1940.1627914800001,2032.13,-0.00081877987,0.0234375,293,0.002187763,642,-0.032265663146972656,19.108917,4334.840821027756
1316864,5.4601655,1316864,1939.8201789099996,2032.13,-0.0014658226,0.03017578,300,0.0027084234,643,0.02120155096054077,18.565546,4341.828406095505
1318912,5.4570274,1318912,1939.5443055299997,2032.13,-3.1982494e-05,0.0063476562,295,0.00093772414,644,0.05242908000946045,18.648159,4348.6483335494995
1320960,5.4652147,1320960,1939.54057408,2032.13,-0.0020179623,0.03378906,297,0.0031395052,645,0.05719810724258423,18.316236,4355.588755369186
1323008,5.4697943,1323008,1939.6937725600003,2032.13,-0.001046521,0.022607422,299,0.0022747593,646,0.014856278896331787,18.643742,4362.471346855164
