n_updates,total_timesteps,ep_len_mean,value_loss,fps,policy_entropy,clipfrac,serial_timesteps,time_elapsed,explained_variance,approxkl,policy_loss,ep_reward_mean
942,1929216,120.23,8.390942e-09,469,-0.4614688,0.11054687,1929216,4745.905067205429,-1.2510640621185303,0.009306084,0.0015933268,0.0
943,1931264,119.67,9.484564e-09,447,-0.45896333,0.119189456,1931264,4750.268851995468,-2.077155351638794,0.009628348,0.0034535353,0.0
944,1933312,118.95,9.022867e-09,412,-0.45092052,0.1199707,1933312,4754.850218057632,-1.882505178451538,0.009788147,-0.0020199993,0.0
945,1935360,118.19,1.355344e-07,424,-0.4417606,0.09697266,1935360,4759.820639848709,-1.483086109161377,0.007821446,0.002828491,0.0
946,1937408,117.09,3.5160068e-07,427,-0.44270673,0.09086914,1937408,4764.65216255188,-1.7161450386047363,0.007724075,0.0006595807,0.0
947,1939456,115.61,1.3918326e-08,439,-0.44306475,0.12822266,1939456,4769.448021650314,0.4224727749824524,0.010789421,-0.004040863,0.0
948,1941504,114.52,2.9931776e-08,449,-0.44346565,0.10107422,1941504,4774.113230705261,0.5435291528701782,0.008526563,0.0023347368,0.0
949,1943552,113.7,3.6326009e-07,443,-0.45539933,0.107373044,1943552,4778.675179243088,0.4089192748069763,0.009278714,0.002231014,0.0
950,1945600,112.91,5.649553e-06,438,-0.45466152,0.10219727,1945600,4783.292804718018,-0.671181321144104,0.008448932,0.0010380116,0.0
951,1947648,112.07,2.3660387e-08,429,-0.45550832,0.10498047,1947648,4787.963489294052,-1.0814530849456787,0.0090735955,-0.00084104686,0.0
952,1949696,111.54,1.112038e-08,441,-0.4642466,0.12675782,1949696,4792.728971004486,-2.780961036682129,0.018242413,-0.0019939044,0.0
953,1951744,110.93,6.7598145e-09,448,-0.4745614,0.12539062,1951744,4797.3673577308655,-1.2599372863769531,0.010026073,0.00064622535,0.0
954,1953792,110.39,1.17064625e-08,413,-0.47576046,0.1199707,1953792,4801.931091308594,-2.0708634853363037,0.009754472,0.0013055981,0.0
955,1955840,109.92,2.7310588e-08,446,-0.4724206,0.124414064,1955840,4806.889997720718,-2.6629762649536133,0.0106807295,0.0029021963,0.0
956,1957888,109.96,2.2451534e-08,451,-0.47879046,0.11875,1957888,4811.47683429718,-2.263249635696411,0.010414274,0.0019440824,0.0
957,1959936,109.79,6.474579e-07,425,-0.4828762,0.10942383,1959936,4816.019182920456,-4.527590274810791,0.010108056,0.0024089878,0.0
958,1961984,109.52,9.7173164e-08,430,-0.48329377,0.13012695,1961984,4820.835438013077,-2.5769495964050293,0.011513269,0.0020231376,0.0
959,1964032,109.68,4.645571e-06,452,-0.48789445,0.12749024,1964032,4825.595010995865,-1.6621408462524414,0.011307461,0.00092288834,0.0
960,1966080,109.74,1.08206475e-08,464,-0.48351613,0.12104492,1966080,4830.126878261566,-0.49017441272735596,0.010396384,-0.0011314914,0.0
961,1968128,110.39,9.436113e-09,426,-0.49115196,0.114990234,1968128,4834.537360668182,-0.7541834115982056,0.010024342,0.0014544924,0.0
962,1970176,110.73,1.0010737e-08,430,-0.48723006,0.11987305,1970176,4839.339086532593,-2.475306749343872,0.009932917,0.0014323709,0.0
963,1972224,111.07,8.851234e-09,443,-0.46960634,0.10566406,1972224,4844.101123571396,-2.5230884552001953,0.008997367,0.0043538115,0.0
964,1974272,111.06,3.031429e-08,454,-0.46281666,0.14379883,1974272,4848.717220544815,-3.6130385398864746,0.013025421,-0.0015431881,0.0
965,1976320,110.65,2.522888e-08,432,-0.4523661,0.12719727,1976320,4853.228176832199,-3.639570713043213,0.012115331,0.008205547,0.0
966,1978368,109.63,4.1519645e-08,434,-0.44490606,0.13447265,1978368,4857.966231584549,-2.214524984359741,0.011481537,0.002969985,0.0
967,1980416,108.92,3.83717e-06,441,-0.45611882,0.14692383,1980416,4862.677846193314,-1.4050147533416748,0.013561611,-0.0016203446,0.0
968,1982464,108.07,4.9345704e-08,467,-0.46103486,0.117333986,1982464,4867.31672668457,-2.6106231212615967,0.011101209,0.00076772354,0.0
969,1984512,107.24,1.2685099e-08,426,-0.4480826,0.11225586,1984512,4871.700056552887,-1.9482908248901367,0.009918879,0.0013423326,0.0
970,1986560,106.62,1.1756839e-08,411,-0.44253525,0.13632813,1986560,4876.503462791443,-0.8344020843505859,0.013557685,-0.002781308,0.0
971,1988608,106.05,9.792351e-08,447,-0.4518668,0.11196289,1988608,4881.483375549316,-1.624908447265625,0.009953202,-0.00045521854,0.0
972,1990656,105.39,2.1492033e-05,449,-0.46948305,0.10957031,1990656,4886.060821056366,-1.7262918949127197,0.011692786,-0.004362381,0.0
973,1992704,105.53,1.1741607e-07,417,-0.47784653,0.10405274,1992704,4890.617336273193,-5.9313554763793945,0.009657396,0.0021973017,0.0
974,1994752,105.7,1.9181519e-08,443,-0.4674912,0.1373047,1994752,4895.520038604736,0.1913260817527771,0.013483798,-0.0054927645,0.0
975,1996800,105.74,2.4818595e-08,435,-0.461269,0.100976564,1996800,4900.137149572372,0.5471830368041992,0.009153255,-0.000995997,0.0
976,1998848,105.84,1.4013439e-08,433,-0.45530453,0.11220703,1998848,4904.8464913368225,0.6620672345161438,0.0103680445,0.0020138863,0.0
977,2000896,105.99,1.569027e-08,445,-0.44130307,0.10620117,2000896,4909.578338861465,0.5181572139263153,0.0089423815,0.0010101631,0.0
978,2002944,105.55,1.43201335e-08,448,-0.42737594,0.14799805,2002944,4914.181649923325,0.10710608959197998,0.014555301,-0.0024492457,0.0
979,2004992,105.04,1.033835e-08,426,-0.4146542,0.13134766,2004992,4918.753082036972,-0.15952372550964355,0.010666772,-2.161194e-05,0.0
980,2007040,104.21,1.6884998e-08,441,-0.41251487,0.11831055,2007040,4923.558436870575,-0.852226734161377,0.010746125,0.00013537545,0.0
981,2009088,103.27,2.1164797e-07,418,-0.41237324,0.10185547,2009088,4928.196041584015,-2.25321626663208,0.008163114,2.293015e-06,0.0
982,2011136,102.68,9.508637e-08,422,-0.40818113,0.09633789,2011136,4933.090710401535,-2.570268392562866,0.008298612,0.0008581914,0.0
983,2013184,101.86,2.6825784e-08,433,-0.409293,0.11699219,2013184,4937.935048341751,-0.5955179929733276,0.009926847,-0.0004562869,0.0
984,2015232,101.27,2.0276225e-08,435,-0.4186886,0.12104492,2015232,4942.658294200897,-2.1755659580230713,0.010948919,-0.002124516,0.0
985,2017280,101.34,2.4063735e-07,439,-0.43058437,0.111767575,2017280,4947.36786031723,-2.3227555751800537,0.009433521,-0.00015159123,0.0
986,2019328,101.68,1.5710971e-07,451,-0.42751652,0.10917969,2019328,4952.026312828064,-5.16499662399292,0.00938035,0.0052899816,0.0
987,2021376,102.05,4.0876075e-06,432,-0.42059022,0.09663086,2021376,4956.56782245636,-4.964420318603516,0.007921413,0.0025174762,0.0
988,2023424,102.65,1.0455198e-08,411,-0.43257698,0.1043457,2023424,4961.3063316345215,-3.1252732276916504,0.008533623,-0.0008088091,0.0
989,2025472,103.15,1.38452805e-08,445,-0.43898457,0.11000977,2025472,4966.281077384949,-0.8582234382629395,0.0092049,0.00046220474,0.0
990,2027520,103.57,1.6203565e-08,417,-0.43642983,0.11323242,2027520,4970.884490966797,-0.16602885723114014,0.0093916,-0.0005372873,0.0
991,2029568,104.38,1.27051765e-08,417,-0.42515677,0.13754883,2029568,4975.791047334671,-0.37366509437561035,0.011210988,-0.0030611032,0.0
992,2031616,104.84,7.5658235e-09,432,-0.4079422,0.12338867,2031616,4980.698547124863,-1.3723084926605225,0.011860566,-0.0024483327,0.0
993,2033664,105.41,1.7611404e-08,448,-0.39245778,0.115185544,2033664,4985.432823419571,-1.5754311084747314,0.009362173,-0.00020020157,0.0
994,2035712,106.31,1.252784e-08,435,-0.39058703,0.09692383,2035712,4989.996726989746,-3.664341926574707,0.007645828,-0.00063602295,0.0
995,2037760,107.17,1.9091706e-07,428,-0.39008716,0.1283203,2037760,4994.702556610107,-1.593268632888794,0.010440135,-0.0021561156,0.0
996,2039808,107.95,4.6267488e-08,437,-0.39083326,0.12148438,2039808,4999.485007047653,-3.0031538009643555,0.010209566,0.001171633,0.0
997,2041856,108.4,1.9593593e-07,428,-0.38808414,0.12207031,2041856,5004.165892124176,-0.659126877784729,0.011516346,-0.00018876528,0.0
998,2043904,109.02,9.90123e-06,422,-0.3833562,0.13588867,2043904,5008.945266723633,-1.7626838684082031,0.012070287,-0.0003118163,0.0
999,2045952,109.44,4.349088e-08,432,-0.38411862,0.12265625,2045952,5013.790405035019,-1.311805248260498,0.009667845,-0.0014902676,0.0
1000,2048000,109.35,1.8733125e-08,435,-0.39594054,0.080029294,2048000,5018.529339313507,-2.687225341796875,0.0067630745,0.002378914,0.0
1001,2050048,108.83,1.5144266e-08,426,-0.41400084,0.10600586,2050048,5023.235591411591,-3.286956787109375,0.008890906,0.002476828,0.0
1002,2052096,108.33,1.4277224e-08,430,-0.4156422,0.117041014,2052096,5028.039813995361,-1.468691349029541,0.011001517,-0.0031982108,0.0
1003,2054144,107.93,1.7594338e-08,436,-0.4069039,0.116601564,2054144,5032.796372413635,-1.5168375968933105,0.009937511,-0.0028303522,0.0
1004,2056192,107.0,1.4575458e-08,422,-0.41270113,0.111132815,2056192,5037.484850168228,-3.04384183883667,0.009525829,-0.00420975,0.0
1005,2058240,106.45,1.9913637e-08,442,-0.41494593,0.09838867,2058240,5042.335544347763,-1.3637754917144775,0.008024499,-0.0012297785,0.0
1006,2060288,106.36,1.1266843e-08,429,-0.40672144,0.107373044,2060288,5046.965914487839,-1.2269110679626465,0.008301953,-0.002750509,0.0
1007,2062336,106.17,2.8114503e-08,414,-0.40215668,0.11738281,2062336,5051.736854553223,-1.000666856765747,0.011805352,-0.0019995547,0.0
1008,2064384,106.25,3.3329155e-08,433,-0.39645383,0.13725586,2064384,5056.674962043762,-1.5572044849395752,0.011462304,-0.0055113966,0.0
1009,2066432,106.45,1.0950878e-06,428,-0.3879748,0.09458008,2066432,5061.398867607117,-1.454618215560913,0.007992865,0.0009075276,0.0
1010,2068480,106.42,3.3370952e-07,439,-0.36967823,0.07929687,2068480,5066.183928966522,-2.1558685302734375,0.011833111,0.0003970054,0.0
1011,2070528,105.9,1.3462099e-07,428,-0.34602076,0.09472656,2070528,5070.84911608696,-0.628808856010437,0.007504843,0.0025561822,0.0
1012,2072576,105.33,1.5746636e-07,441,-0.3390146,0.123095706,2072576,5075.630638360977,0.2666512727737427,0.009789183,-0.0010589941,0.0
1013,2074624,104.06,6.683759e-07,429,-0.3454891,0.09677734,2074624,5080.2675523757935,0.45976799726486206,0.007921102,-0.001996819,0.0
1014,2076672,103.13,1.6937515e-08,440,-0.3549049,0.10244141,2076672,5085.034887552261,0.2627236843109131,0.008338367,-0.000540845,0.0
1015,2078720,102.67,1.853647e-07,418,-0.35523787,0.11069336,2078720,5089.682594776154,-0.7805848121643066,0.009202244,-0.0012501588,0.0
1016,2080768,102.58,4.5149537e-08,424,-0.34543827,0.11020508,2080768,5094.580152511597,-1.6614785194396973,0.008673256,0.0001525536,0.0
1017,2082816,102.96,1.4010612e-06,429,-0.34439486,0.10390625,2082816,5099.405530929565,-2.1083455085754395,0.00898179,-0.0022497561,0.0
1018,2084864,103.66,1.9569683e-08,438,-0.33384693,0.12460937,2084864,5104.178009271622,-2.223909854888916,0.011219813,-0.004141816,0.0
1019,2086912,104.16,3.5840593e-08,432,-0.31769496,0.09506836,2086912,5108.8502905368805,-0.9538811445236206,0.008348488,-0.003507638,0.0
1020,2088960,104.43,3.0373295e-07,426,-0.30622062,0.09101562,2088960,5113.5878784656525,-0.7383385896682739,0.012095024,-0.0031458337,0.0
1021,2091008,104.82,2.1427887e-08,443,-0.28797388,0.10151367,2091008,5118.387109041214,0.6475760340690613,0.015118672,-0.0033714455,0.0
1022,2093056,104.86,3.0667314e-07,450,-0.28292233,0.12822266,2093056,5123.009388685226,0.7662183344364166,0.010815261,-0.0017525421,0.0
1023,2095104,104.41,8.908085e-07,413,-0.2838728,0.088378906,2095104,5127.556002378464,0.39911502599716187,0.0073470785,-0.00094326754,0.0
1024,2097152,104.14,7.740244e-06,440,-0.2873742,0.09331055,2097152,5132.5146951675415,-4.146093845367432,0.009089502,-0.004396664,0.0
1025,2099200,103.82,1.0084801e-08,433,-0.29012963,0.10019531,2099200,5137.165774822235,-0.6520577669143677,0.008680943,-0.0012168314,0.0
1026,2101248,103.29,1.1118228e-08,406,-0.27552804,0.103076175,2101248,5141.893719911575,-0.20333826541900635,0.008440866,-0.0020485006,0.0
1027,2103296,103.38,1.0038199e-08,437,-0.26352587,0.12006836,2103296,5146.937774896622,-0.5622659921646118,0.009787961,-0.0024201474,0.0
1028,2105344,103.81,8.0708285e-09,430,-0.25789878,0.09477539,2105344,5151.616449594498,-0.723679780960083,0.007923299,-0.002219073,0.0
1029,2107392,103.75,9.785257e-09,426,-0.26267332,0.11811523,2107392,5156.374427080154,-2.7257509231567383,0.00984249,-0.0018767485,0.0
1030,2109440,103.74,1.7473008e-08,426,-0.2739825,0.103320315,2109440,5161.1794691085815,-2.967581272125244,0.008948753,-0.0041338196,0.0
1031,2111488,103.99,5.9235397e-08,445,-0.2709804,0.10297851,2111488,5165.979545354843,-4.501693248748779,0.008263614,-0.0005648902,0.0
1032,2113536,103.92,4.017592e-07,434,-0.26475918,0.078466795,2113536,5170.578763246536,-1.92026686668396,0.0069019506,0.0016168639,0.0
1033,2115584,103.85,2.4421504e-07,429,-0.25310472,0.095458984,2115584,5175.29648733139,0.3435928225517273,0.00875436,-0.004261383,0.0
1034,2117632,104.22,1.7001952e-05,413,-0.24400103,0.096142575,2117632,5180.072364091873,-6.652848720550537,0.007722703,0.0015084659,0.0
1035,2119680,104.98,2.0716026e-08,447,-0.2458127,0.09272461,2119680,5185.022090435028,-1.3576617240905762,0.0075752856,0.0014133917,0.0
1036,2121728,105.0,9.541086e-09,449,-0.25931436,0.099853516,2121728,5189.595604419708,0.7866739183664322,0.00832805,-0.0019264609,0.0
1037,2123776,104.59,1.19315615e-08,447,-0.26627538,0.12612304,2123776,5194.155310153961,0.7336934804916382,0.0098779,-0.00086364115,0.0
1038,2125824,104.38,8.435445e-09,425,-0.2476979,0.10839844,2125824,5198.734673976898,0.5434689521789551,0.009333526,-0.0014332464,0.0
1039,2127872,103.77,9.154334e-09,440,-0.2366312,0.09897461,2127872,5203.54839348793,0.2068653702735901,0.008692504,-0.0010732318,0.0
1040,2129920,103.0,1.1226353e-08,431,-0.24125028,0.08657227,2129920,5208.198730945587,-0.5453238487243652,0.0073290407,0.0009317165,0.0
1041,2131968,102.96,7.078183e-09,438,-0.24141228,0.094091795,2131968,5212.952352046967,-2.1189992427825928,0.00801161,5.2367017e-05,0.0
1042,2134016,103.12,1.4448057e-08,422,-0.23013051,0.09428711,2134016,5217.62893819809,-3.161993980407715,0.008291561,-0.002620349,0.0
1043,2136064,103.46,1.0496214e-08,433,-0.21726282,0.0965332,2136064,5222.47319984436,-2.9419474601745605,0.0076039755,0.000451546,0.0
1044,2138112,104.04,1.2554042e-08,443,-0.20417175,0.10869141,2138112,5227.204402446747,-5.197413921356201,0.009449023,-0.002539639,0.0
1045,2140160,104.46,1.3370007e-07,447,-0.19597761,0.080273435,2140160,5231.823547363281,-2.7075765132904053,0.006827972,-0.0021292435,0.0
1046,2142208,104.47,1.7577702e-07,417,-0.18428788,0.10244141,2142208,5236.402941942215,-0.8505549430847168,0.008326553,-0.0026417603,0.0
1047,2144256,104.7,6.6245974e-07,450,-0.17568658,0.11987305,2144256,5241.307749509811,-2.3328611850738525,0.010204273,-0.0021137823,0.0
1048,2146304,104.42,1.3461333e-08,449,-0.17965654,0.08847656,2146304,5245.854888916016,0.6095565259456635,0.0071193925,-0.0025109095,0.0
1049,2148352,103.77,1.6598372e-08,444,-0.18980049,0.07773437,2148352,5250.409886598587,0.7266422510147095,0.0067695207,0.00041106032,0.0
1050,2150400,103.1,1.5965446e-07,442,-0.19001791,0.1125,2150400,5255.016826868057,0.6338519155979156,0.009845456,-0.0012692172,0.0
1051,2152448,102.45,5.92025e-07,452,-0.18583395,0.09458008,2152448,5259.650126457214,0.387747585773468,0.007306052,2.3911522e-05,0.0
1052,2154496,101.74,1.7248643e-08,432,-0.1708887,0.09555664,2154496,5264.176244735718,-0.14941489696502686,0.008022612,-0.0015443685,0.0
1053,2156544,101.44,2.4531747e-08,442,-0.16307037,0.08139648,2156544,5268.911881446838,0.08578646183013916,0.00689572,0.0004851825,0.0
1054,2158592,100.96,1.2974999e-07,448,-0.16396934,0.09453125,2158592,5273.544898986816,-1.4930698871612549,0.0074669593,-0.0022677162,0.0
1055,2160640,101.34,4.299058e-07,444,-0.16804788,0.09663086,2160640,5278.109906196594,-5.997882843017578,0.00745372,-0.00030511088,0.0
1056,2162688,101.41,1.2641252e-08,441,-0.16780633,0.0959961,2162688,5282.714626789093,-2.1438097953796387,0.0073666004,-0.0006414868,0.0
1057,2164736,101.22,3.002121e-06,441,-0.1638747,0.085791014,2164736,5287.3585884571075,-2.341385841369629,0.0069575123,0.002357505,0.0
1058,2166784,101.12,1.44209364e-08,435,-0.17480841,0.10107422,2166784,5292.001738786697,-3.052143096923828,0.008472604,-0.0016783889,0.0
1059,2168832,101.26,1.2408013e-08,437,-0.18386282,0.111572266,2168832,5296.703357219696,-3.449387550354004,0.009673779,-0.003745091,0.0
1060,2170880,101.53,1.5596692e-08,456,-0.20057046,0.09541015,2170880,5301.388849258423,-5.7584710121154785,0.008248034,0.0006127598,0.0
1061,2172928,101.38,2.3002915e-08,421,-0.21057725,0.09140625,2172928,5305.873449087143,-2.1465604305267334,0.007440362,-0.0001038908,0.0
1062,2174976,101.6,9.000419e-09,451,-0.21632044,0.10195313,2174976,5310.739665269852,-0.8111833333969116,0.008258249,0.0019316105,0.0
1063,2177024,101.96,1.0965854e-07,447,-0.20538259,0.114990234,2177024,5315.279858589172,-1.0127685070037842,0.010056861,0.0001204484,0.0
1064,2179072,102.51,2.4405978e-07,449,-0.20616493,0.09951172,2179072,5319.856560945511,-6.141122817993164,0.008057794,-0.0008083768,0.0
1065,2181120,102.23,2.488014e-06,430,-0.21454732,0.11796875,2181120,5324.418698549271,-0.7010400295257568,0.010496704,-0.0016271177,0.0
1066,2183168,102.65,1.2092199e-08,443,-0.2150441,0.13032226,2183168,5329.177186250687,0.6543560028076172,0.011187218,-0.00022056,0.0
1067,2185216,103.01,9.302082e-09,461,-0.21420613,0.119140625,2185216,5333.793234586716,0.7628455311059952,0.0095923515,-0.0009548316,0.0
1068,2187264,102.85,1.5979973e-08,437,-0.2149016,0.12695312,2187264,5338.23518204689,0.602896511554718,0.012283968,-0.0022136818,0.0
1069,2189312,102.3,5.985099e-07,429,-0.20862016,0.1038086,2189312,5342.921146392822,-1.679184913635254,0.009140036,-0.00069019647,0.0
1070,2191360,102.43,6.7295495e-08,456,-0.19916824,0.11748047,2191360,5347.6888864040375,-1.560436725616455,0.009024877,-0.00069346995,0.0
1071,2193408,102.81,1.48053445e-08,453,-0.20154783,0.10610352,2193408,5352.179164171219,-0.38838160037994385,0.008387265,-0.00053743407,0.0
1072,2195456,102.37,3.8283412e-07,431,-0.20301428,0.12685546,2195456,5356.697698831558,0.07218855619430542,0.011217016,-0.00083718385,0.0
1073,2197504,102.72,3.7933307e-06,439,-0.20896491,0.08984375,2197504,5361.44303894043,-1.8926351070404053,0.007299433,0.003244815,0.0
1074,2199552,103.37,2.155541e-08,460,-0.21506496,0.09584961,2199552,5366.107804298401,0.5824947357177734,0.007986075,0.0013832662,0.0
1075,2201600,103.6,1.3414832e-08,452,-0.20160463,0.11767578,2201600,5370.5530886650085,0.7475541234016418,0.009916669,-0.0014045432,0.0
1076,2203648,103.14,1.7869922e-08,456,-0.17795701,0.11225586,2203648,5375.08314037323,0.678617388010025,0.0092724245,-0.00269913,0.0
1077,2205696,103.6,1.4784932e-08,431,-0.1700047,0.079638675,2205696,5379.56879901886,0.15796387195587158,0.00640916,0.00049827347,0.0
1078,2207744,103.55,1.4196418e-08,446,-0.17623413,0.09306641,2207744,5384.321411371231,-0.052478790283203125,0.007861812,-0.00029813894,0.0
1079,2209792,103.06,4.139818e-08,446,-0.20193318,0.10751953,2209792,5388.911075115204,-0.341707706451416,0.009103158,-0.0036405367,0.0
1080,2211840,102.7,3.0230595e-08,451,-0.21348481,0.089746095,2211840,5393.499096632004,-2.1341190338134766,0.007352573,0.0006980022,0.0
1081,2213888,102.49,7.450334e-08,451,-0.21534796,0.100097656,2213888,5398.032339811325,-3.1852736473083496,0.008032753,-0.0006110168,0.0
1082,2215936,101.81,5.265657e-07,435,-0.21656244,0.09975586,2215936,5402.575353860855,-3.404788017272949,0.007871804,0.001247277,0.0
1083,2217984,101.81,1.9991201e-07,462,-0.22088459,0.099560544,2217984,5407.27658367157,-3.7447052001953125,0.008418141,-0.00063793326,0.0
1084,2220032,102.69,1.45689665e-08,433,-0.2282205,0.10209961,2220032,5411.708776473999,-3.43650484085083,0.008938188,0.0018445055,0.0
1085,2222080,102.53,4.30007e-08,461,-0.22617714,0.09331055,2222080,5416.435835838318,-0.7943755388259888,0.0077943206,-0.001793788,0.0
