ep_len_mean,total_timesteps,approxkl,ep_reward_mean,policy_loss,fps,policy_entropy,n_updates,explained_variance,time_elapsed,clipfrac,value_loss,serial_timesteps
1003.5,2048,0.004544612,154.246186,-0.003821132,371,1.4131469,1,-0.09874546527862549,2.6226043701171875e-06,0.047460936,3.2875829,2048
711.2,4096,0.00084161555,112.3521518,-0.0010476365,341,1.4176466,2,0.0017151236534118652,5.520890235900879,0.005126953,3.5843766,4096
724.0,6144,0.0031716265,119.458663,-0.004438904,329,1.4308468,3,-0.5767751932144165,11.527262210845947,0.03652344,3.3829365,6144
871.2222222222222,8192,0.0031355128,142.20582844444445,-0.0028516636,349,1.4305259,4,-0.07515788078308105,17.7475905418396,0.029443359,3.3871865,8192
670.0,10240,0.0030005216,112.17718873333334,-0.002726657,343,1.427015,5,-0.094840407371521,23.610761165618896,0.030126953,3.242813,10240
671.6875,12288,0.0026824034,112.55160562499998,-0.0021316693,353,1.4354452,6,-0.15792644023895264,29.570969820022583,0.02265625,3.4510357,12288
752.7058823529412,14336,0.0041314266,130.31122376470586,-0.005639058,333,1.4448233,7,-0.2972402572631836,35.369807958602905,0.04941406,7.8355727,14336
710.2608695652174,16384,0.0025941553,132.27011447826087,-0.0020657834,340,1.4502513,8,-0.17571938037872314,41.509557485580444,0.026953125,4.375482,16384
680.2962962962963,18432,0.0028607955,129.89097762962962,-0.0027520575,334,1.4488087,9,-0.22508621215820312,47.531980991363525,0.02709961,5.245031,18432
597.9117647058823,20480,0.0014312029,114.75019382352941,-0.00061762705,348,1.4473529,10,0.09873592853546143,53.650686502456665,0.0072265626,3.2028458,20480
536.0238095238095,22528,0.0029482024,103.34445888095236,-0.0027521278,345,1.4537925,11,0.1671772003173828,59.53763175010681,0.030419922,2.865543,22528
