time_elapsed,clipfrac,explained_variance,value_loss,ep_len_mean,policy_loss,n_updates,fps,policy_entropy,approxkl,serial_timesteps,total_timesteps,ep_reward_mean
1678.6487793922424,0.08920898,0.7360090017318726,21.42783,1758.9,-0.0030312517,333,437,2.0379946,0.007678628,681984,681984,1070.30946792
1683.3325164318085,0.09194336,0.9009877443313599,9.011602,1756.8,-0.009481648,334,415,2.0575097,0.008235094,684032,684032,1069.16853442
1688.260788679123,0.07578125,0.7752912044525146,19.002687,1752.52,-0.0022437319,335,418,2.0841873,0.0063513853,686080,686080,1068.09219429
1693.1511070728302,0.041650392,0.7719346731901169,10.449496,1766.06,-0.0016552636,336,411,2.0978959,0.0035404935,688128,688128,1077.0793886600002
1698.1236834526062,0.079589844,0.72838094830513,9.506544,1766.06,-0.003109377,337,418,2.0958667,0.0062045637,690176,690176,1077.9047093000001
1703.0153934955597,0.04194336,0.690075546503067,19.764929,1769.41,-0.0007698626,338,410,2.098671,0.0038737115,692224,692224,1080.16693503
1708.0032505989075,0.1506836,0.7213518917560577,10.65073,1769.41,-0.0056946143,339,399,2.1077154,0.014908871,694272,694272,1082.13340528
1713.1352360248566,0.068603516,0.8275741040706635,9.19578,1769.41,-0.0017533001,340,406,2.115689,0.0061382866,696320,696320,1083.66865628
1718.1759140491486,0.07880859,0.7363075017929077,10.600904,1769.41,-0.0021969478,341,381,2.118589,0.0069523505,698368,698368,1084.57869131
1723.538563966751,0.059033204,0.7972418367862701,16.933514,1766.17,-0.005084761,342,404,2.1124003,0.0051493407,700416,700416,1083.85950669
1728.600570678711,0.08120117,0.8446004539728165,13.265236,1765.31,-0.0036650815,343,342,2.1044202,0.006737831,702464,702464,1085.39785073
1734.5815346240997,0.07817383,0.7842550277709961,10.3546,1765.31,0.0007906222,344,407,2.0991552,0.0072668465,704512,704512,1085.95905646
1739.604742527008,0.05581055,0.8080814480781555,9.893621,1765.31,-0.0043526185,345,426,2.1113484,0.004564602,706560,706560,1087.5395465600002
1744.405443906784,0.08017578,0.9458696059882641,3.8629105,1747.26,-0.00415839,346,380,2.1216547,0.00663085,708608,708608,1076.4119264400001
1749.7908449172974,0.051464844,0.8737717270851135,14.613815,1710.63,-0.0014422231,347,400,2.1276143,0.0048273974,710656,710656,1055.13666655
1754.909507036209,0.05698242,0.7785927057266235,22.298817,1678.28,-0.00654517,348,422,2.1423976,0.0052128425,712704,712704,1036.50529076
1759.7537808418274,0.05703125,0.806145966053009,8.99052,1678.28,-0.0015802284,349,391,2.1633923,0.005109328,714752,714752,1038.4457663199998
1764.979885816574,0.079638675,0.8426675498485565,18.634144,1663.18,-0.00025315885,350,386,2.1698155,0.0067478428,716800,716800,1029.4498087999998
1770.2836427688599,0.04848633,0.7673369795084,10.6506405,1663.18,-0.0019195142,351,406,2.1667972,0.004420555,718848,718848,1031.41019186
1775.3180255889893,0.12041016,0.7314290106296539,11.3706,1663.18,-0.0068709264,352,400,2.1724362,0.009809461,720896,720896,1032.7734910999998
1780.43000125885,0.047314454,0.846410259604454,6.501067,1647.39,-0.0052999957,353,416,2.1780066,0.004237682,722944,722944,1022.8699123399998
1785.3449466228485,0.052783202,0.6829265058040619,25.047672,1620.8,-0.00339223,354,434,2.1811593,0.004567604,724992,724992,1007.71311611
1790.0623533725739,0.06098633,0.7225787937641144,11.017948,1620.8,-0.0031238527,355,406,2.1805854,0.0051027965,727040,727040,1008.72908483
1795.1053383350372,0.11171875,0.7494594752788544,10.8653,1620.8,-0.008598588,356,405,2.178865,0.009374702,729088,729088,1010.3925651700001
1800.1600739955902,0.0796875,0.7809979468584061,9.214869,1620.8,-0.0032756473,357,405,2.182082,0.006803128,731136,731136,1011.9235352400002
1805.2066764831543,0.06923828,0.8008531332015991,7.488585,1605.04,-0.003518908,358,403,2.1901486,0.0061632786,733184,733184,1002.7989912600001
1810.2781133651733,0.0831543,0.7506217956542969,9.8533745,1614.66,-0.006566356,359,405,2.1890855,0.007112114,735232,735232,1009.97643108
1815.3324460983276,0.07695313,0.7100810110569,9.6170025,1620.76,-0.0028407064,360,374,2.1800587,0.0062176557,737280,737280,1014.49748787
1820.8062596321106,0.057910156,0.6753092408180237,11.098342,1620.76,0.0009028892,361,391,2.1695087,0.0046177907,739328,739328,1015.9556870200001
1826.03986120224,0.024609376,0.757125586271286,19.483175,1593.98,-0.0027350697,362,413,2.1696167,0.0049626245,741376,741376,1000.62566785
1830.9906668663025,0.050585937,0.7574684619903564,15.824794,1565.4,-0.0040980186,363,423,2.1790981,0.004265077,743424,743424,983.2376977199998
1835.8333909511566,0.035058595,0.6476864218711853,11.511797,1585.19,-0.0018093536,364,404,2.1819086,0.0034397666,745472,745472,996.1392903899998
1840.893034696579,0.05131836,0.7720544636249542,9.276263,1585.19,-0.0018907543,365,427,2.172123,0.0043131146,747520,747520,996.6253982699999
1845.6840600967407,0.049560547,0.8201864212751389,7.418654,1579.37,-0.0032277883,366,405,2.1732578,0.0050523384,749568,749568,993.1503503299999
1850.7314677238464,0.051171876,0.6930677592754364,9.246581,1579.37,-0.002753356,367,401,2.1726458,0.005176601,751616,751616,994.8358500499999
1855.836632490158,0.052001953,0.7422947287559509,11.15674,1579.37,-0.0014441886,368,404,2.1612182,0.004638356,753664,753664,994.6175191799999
1860.9003751277924,0.07104492,0.7676633447408676,8.77793,1579.37,-0.006814312,369,379,2.158688,0.0057404777,755712,755712,996.0208608499998
1866.304486989975,0.05986328,0.762978583574295,9.123648,1579.37,-0.0015507371,370,410,2.1631541,0.0048511447,757760,757760,996.4268575499998
1871.2989859580994,0.0793457,0.5758181512355804,11.607046,1579.37,-0.0018439371,371,373,2.155459,0.0075043803,759808,759808,997.74397669
1876.7902092933655,0.054101564,0.7415644526481628,9.352342,1579.37,-0.006138063,372,429,2.1416144,0.0052313963,761856,761856,998.7421996999999
1881.5567271709442,0.06479492,0.6325247585773468,12.230391,1579.37,-0.0056867325,373,406,2.14469,0.005603893,763904,763904,1000.2952119
1886.5951507091522,0.064941406,0.6652255952358246,9.78834,1579.37,-0.0031720498,374,428,2.1587074,0.0054100053,765952,765952,1001.7815796499999
1891.379644393921,0.044189453,0.7476696670055389,8.6265545,1579.37,-0.0031074672,375,397,2.1685197,0.004191677,768000,768000,1002.7620315
1896.5347492694855,0.06499024,0.6811405718326569,12.066773,1579.37,-0.0020165816,376,352,2.1666045,0.005857522,770048,770048,1003.50390623
1902.3500924110413,0.058935545,0.7154867649078369,9.899196,1579.37,-0.002098166,377,425,2.1578465,0.0055911066,772096,772096,1003.47529816
1907.1635513305664,0.06708984,0.716007262468338,10.112581,1579.37,-0.0026297676,378,406,2.1526752,0.005587888,774144,774144,1003.79012695
1912.2080461978912,0.033984374,0.7186503708362579,10.564408,1579.37,-0.0020295235,379,411,2.163276,0.0034785606,776192,776192,1004.24518382
1917.1843271255493,0.09003906,0.7812192738056183,9.656436,1579.37,-0.005586136,380,383,2.1735747,0.0069684945,778240,778240,1005.74975013
1922.528433084488,0.06318359,0.6838292479515076,11.73823,1579.37,-0.0026521282,381,405,2.1847577,0.0070246793,780288,780288,1008.3800611300001
1927.5818750858307,0.052099608,0.7424465417861938,11.8118925,1579.37,-0.0025686377,382,417,2.187694,0.00447402,782336,782336,1008.38817309
1932.49356341362,0.06928711,0.7746362239122391,8.963932,1579.37,-0.0043862737,383,416,2.1904826,0.005892353,784384,784384,1010.59098833
1937.4126117229462,0.07749023,0.6133130192756653,11.92208,1579.37,-0.0033225114,384,390,2.1987786,0.00655398,786432,786432,1010.8930017300002
1942.6590723991394,0.058544923,0.7637465447187424,9.222937,1592.86,-0.0039915387,385,412,2.2052078,0.0053854645,788480,788480,1020.5920105800001
1947.6225883960724,0.06010742,0.7343607842922211,12.31576,1595.39,-0.0013210529,386,424,2.2041276,0.004878289,790528,790528,1023.60038791
1952.4493534564972,0.0915039,0.7759396880865097,9.749144,1595.39,-0.0008926821,387,394,2.2100387,0.0077774664,792576,792576,1024.70359341
1957.6428589820862,0.10078125,0.6779242157936096,10.326534,1595.39,-0.0052594617,388,393,2.2232432,0.007909577,794624,794624,1025.1854138600002
1962.8461608886719,0.07524414,0.7780178785324097,8.859928,1608.44,-0.007322186,389,411,2.240879,0.009825661,796672,796672,1033.7906970400002
1967.8197429180145,0.07006836,0.6057068109512329,12.447366,1621.61,-0.0012099779,390,395,2.2621012,0.0055396752,798720,798720,1042.56064409
1973.0004510879517,0.048535157,0.7566932141780853,10.283874,1621.61,-0.0031343817,391,390,2.2559485,0.0044643106,800768,800768,1042.57006294
1978.2439761161804,0.038476564,0.7889745980501175,8.031009,1619.97,-0.0024301044,392,414,2.2536478,0.003623036,802816,802816,1041.60811284
1983.1853861808777,0.026220703,0.739218533039093,15.296687,1625.08,-0.0024767085,393,398,2.262146,0.0026984743,804864,804864,1046.07155538
1988.3234150409698,0.057958983,0.6047544777393341,11.401243,1625.08,-0.0019170986,394,413,2.2721853,0.004970645,806912,806912,1045.7866925800001
1993.2774829864502,0.082177736,0.6742753982543945,16.840487,1609.57,-0.006236779,395,411,2.281323,0.008080864,808960,808960,1034.7050035400002
