serial_timesteps,explained_variance,total_timesteps,approxkl,policy_entropy,clipfrac,fps,policy_loss,n_updates,time_elapsed,value_loss,ep_len_mean,ep_reward_mean
1425408,0.918429546058178,1425408,0.004626068,1.3723124,0.05317383,177,-0.003936339,696,8078.211964845657,6.6245437,3175.26,2125.11356445
1427456,0.913083516061306,1427456,0.006655462,1.3824457,0.08388672,238,-0.0068484,697,8089.756290197372,1.3840907,3175.26,2125.11356445
1429504,0.9674163945019245,1429504,0.0045269188,1.3799908,0.050830077,158,-0.0024808566,698,8098.341121435165,2.0903313,3153.92,2110.6769199200003
1431552,0.9237915500998497,1431552,0.0055403253,1.3775705,0.06279297,91,-0.0045844344,699,8111.278136968613,5.1326227,3133.76,2096.2789531199996
1433600,0.9662678427994251,1433600,0.0066397474,1.3800595,0.08461914,239,-0.009909265,700,8133.729601860046,0.4672924,3133.76,2096.2789531199996
1435648,0.9214897230267525,1435648,0.0070497217,1.3905284,0.081884764,175,-0.00245099,701,8142.30072760582,5.261921,3165.9,2119.29486132
1437696,0.9318062216043472,1437696,0.009006482,1.4085047,0.0980957,204,-0.008975641,702,8153.976318597794,5.776557,3183.41,2131.03216796
1439744,0.8630564361810684,1439744,0.00591677,1.412595,0.072314456,238,-0.0032161314,703,8163.985868692398,1.3481427,3183.41,2131.03216796
1441792,0.9699219819158316,1441792,0.0059838435,1.4116504,0.074804686,196,-0.0047596726,704,8172.568723917007,1.7180284,3174.4,2124.77330078
1443840,0.8611482679843903,1443840,0.0069437944,1.4010012,0.08510742,238,-0.0049650753,705,8183.008246421814,1.1637828,3174.4,2124.77330078
1445888,0.8905351012945175,1445888,0.007431028,1.3846382,0.088085935,239,-0.0047813365,706,8191.595007181168,1.6446626,3174.4,2124.77330078
1447936,0.9627239443361759,1447936,0.008111528,1.3863933,0.10180664,188,-0.0058383862,707,8200.16176700592,2.0494986,3194.81,2139.1209375
1449984,0.9163716286420822,1449984,0.0065323547,1.3875067,0.08359375,238,-0.009930357,708,8211.026006221771,1.0472115,3194.81,2139.1209375
1452032,0.9671281091868877,1452032,0.006894215,1.3917793,0.08305664,174,-0.007167711,709,8219.611325025558,1.8633156,3213.72,2150.91242578
1454080,0.9738337323069572,1454080,0.007525976,1.4033992,0.088134766,200,-0.006797259,710,8231.376400709152,1.366772,3215.04,2150.98576758
1456128,0.8777391240000725,1456128,0.006071341,1.3973304,0.07084961,238,-0.0012241066,711,8241.580466747284,0.9320423,3215.04,2150.98576758
1458176,0.96892293356359,1458176,0.0071894354,1.3926709,0.09077148,173,-0.008460922,712,8250.157788038254,1.70231,3235.84,2165.3099687500003
1460224,0.9644275344908237,1460224,0.0053742896,1.3992975,0.06484375,189,-0.0053861076,713,8261.995815515518,1.5998416,3194.15,2134.69108594
1462272,0.8511997759342194,1462272,0.008128807,1.4039636,0.08696289,184,-0.004060385,714,8272.783821582794,6.527265,3154.04,2105.04339258
1464320,0.8796893283724785,1464320,0.007128519,1.4034591,0.08691406,238,-0.0028220708,715,8283.88479590416,0.58355373,3154.04,2105.04339258
1466368,0.9542772099375725,1466368,0.005743704,1.4021043,0.069042966,238,-0.003744177,716,8292.467878103256,0.89847726,3154.04,2105.04339258
1468416,0.9729889910668135,1468416,0.005251016,1.3996708,0.061523438,182,-0.003043017,717,8301.051096439362,1.7687632,3173.74,2119.3505976600004
1470464,0.8481967449188232,1470464,0.005397742,1.3968627,0.06147461,176,-0.00385762,718,8312.303156614304,8.14534,3173.48,2120.1615820399998
1472512,0.8865164294838905,1472512,0.0049425634,1.3887815,0.05708008,178,-0.0035447758,719,8323.914489269257,7.2455177,3174.87,2120.2432754
1474560,0.9238312765955925,1474560,0.00557509,1.3881862,0.064404294,188,-0.0057641277,720,8335.408996105194,4.3419714,3174.43,2120.63414258
1476608,0.7885268777608871,1476608,0.005364405,1.3765998,0.06586914,238,-0.0033840523,721,8346.248406171799,5.639291,3174.43,2120.63414258
1478656,0.7855000048875809,1478656,0.006712017,1.3706053,0.08061524,143,-0.0027112972,722,8354.834273815155,14.883209,3149.61,2102.52506055
1480704,0.8767919167876244,1480704,0.005135837,1.3650247,0.06074219,134,-0.0038723878,723,8369.090910196304,12.232723,3118.4,2079.50666211
1482752,0.9277185276150703,1482752,0.0058274977,1.3564767,0.06782226,151,-0.006089689,724,8384.288864850998,6.7021394,3125.38,2084.54983203
1484800,0.9191671833395958,1484800,0.007012862,1.3503587,0.08803711,184,-0.0068467455,725,8397.785487413406,5.893838,3132.97,2090.1450253900002
1486848,0.8814436048269272,1486848,0.004507157,1.3482059,0.05288086,141,-0.0014771625,726,8408.872771501541,9.902845,3128.62,2087.96414648
1488896,0.9366835206747055,1488896,0.006320855,1.3555951,0.07119141,147,-0.0048370278,727,8423.302973270416,5.7658396,3098.94,2068.10684765
1490944,0.7234524488449097,1490944,0.010845595,1.3639029,0.08310547,106,-0.0056742537,728,8437.19122171402,21.17585,3049.13,2039.0826054699999
1492992,0.4887430667877197,1492992,0.0072628097,1.382724,0.079882815,85,-0.0022506565,729,8456.43393111229,21.70112,2864.21,1910.62473828
1495040,0.9256454035639763,1495040,0.0061107953,1.4046054,0.07543945,177,-0.0051704897,730,8480.495295763016,4.8955684,2827.03,1886.0766581999999
1497088,0.9397993795573711,1497088,0.004595955,1.415513,0.050439455,136,-0.0039588613,731,8492.06289100647,5.8028307,2769.55,1846.52585157
1499136,0.9070301577448845,1499136,0.005960213,1.4148265,0.07324219,125,-0.0035152931,732,8507.091269254684,10.032749,2700.21,1799.54181837
1501184,0.6628143787384033,1501184,0.0072373017,1.4252099,0.08500977,102,-0.005397548,733,8523.437496423721,17.325272,2616.78,1739.9990078300004
1503232,0.7246701419353485,1503232,0.005978516,1.4419477,0.074365236,104,-0.0011526302,734,8543.500347137451,13.491873,2554.35,1694.9872187699998
1505280,0.8392171710729599,1505280,0.006339539,1.4538871,0.076220706,152,-0.004953316,735,8563.043130159378,12.688557,2505.05,1659.03803128
1507328,0.9276481494307518,1507328,0.004783101,1.4558547,0.05078125,161,-0.004574534,736,8576.435849905014,5.838914,2475.58,1636.8093281499998
1509376,0.9099775850772858,1509376,0.008058557,1.4602139,0.08505859,154,-0.009093368,737,8589.13550400734,9.1315,2419.81,1597.9324609699997
1511424,0.9014247879385948,1511424,0.0054520676,1.4706302,0.06113281,152,-0.005036767,738,8602.403284072876,8.404591,2407.17,1588.9200488599997
1513472,0.9742944873869419,1513472,0.006287149,1.4754325,0.07172851,200,-0.0047492026,739,8615.816655397415,1.6043985,2395.93,1581.25462503
1515520,0.9336918815970421,1515520,0.0067429445,1.4646277,0.07929687,159,-0.009025676,740,8626.056318759918,4.8244457,2389.85,1577.6047734800004
1517568,0.9207717999815941,1517568,0.0070495643,1.4605007,0.082617186,238,-0.0028861954,741,8638.927650690079,0.76478755,2389.85,1577.6047734800004
1519616,0.794978678226471,1519616,0.005716289,1.4710401,0.06430664,118,-0.0037544582,742,8647.510259389877,17.832352,2367.18,1559.1832012200002
1521664,0.5588782727718353,1521664,0.0073032407,1.4810783,0.08149414,92,-0.0059897583,743,8664.843874692917,21.240128,2145.57,1401.3625586500002
1523712,0.8860314264893532,1523712,0.0073983953,1.4848121,0.08613281,115,-0.0053825593,744,8686.906412363052,14.084979,2036.57,1321.96325397
1525760,0.9303063899278641,1525760,0.0067011216,1.4977509,0.07919922,150,-0.006688868,745,8704.63344502449,6.562322,1923.92,1240.2898262400001
1527808,0.847825676202774,1527808,0.004690363,1.5053629,0.05522461,120,-0.00083326024,746,8718.246386051178,12.738337,1875.93,1209.28122663
1529856,0.9061986729502678,1529856,0.0039287065,1.5071427,0.042089842,170,-0.0049537756,747,8735.311359882355,6.467356,1822.98,1170.5160899100001
1531904,0.8644547462463379,1531904,0.007572309,1.5091103,0.07841797,81,-0.00630814,748,8747.339215040207,13.006101,1793.99,1148.7485860000002
1533952,0.9342092573642731,1533952,0.005482915,1.5115536,0.06577148,188,-0.004681179,749,8772.417469739914,4.361407,1762.1,1126.2359610000003
1536000,0.837334394454956,1536000,0.0071747093,1.4982245,0.07895508,238,0.0011495702,750,8783.279134511948,0.750215,1762.1,1126.2359610000003
1538048,0.9014755561947823,1538048,0.004801619,1.4860313,0.05332031,155,-0.003782625,751,8791.86541223526,9.768416,1785.49,1141.7279278000003
1540096,0.9559418596327305,1540096,0.0052845366,1.4892514,0.05356445,156,-0.0077316402,752,8805.041410207748,4.1253386,1770.12,1130.13816804
1542144,0.9022169187664986,1542144,0.007948768,1.4928966,0.078271486,150,-0.004553742,753,8818.11065864563,8.148265,1728.64,1099.41203914
1544192,0.8823959901928902,1544192,0.005875155,1.4883468,0.06948242,238,-0.0042311265,754,8831.704886436462,0.69785076,1728.64,1099.41203914
1546240,0.9613310545682907,1546240,0.0076817735,1.4780724,0.09692383,200,-0.00835815,755,8840.291986942291,2.0685868,1659.0,1048.2036817099997
1548288,0.8944168165326118,1548288,0.0056235744,1.4719728,0.06503906,155,-0.0037849867,756,8850.484812021255,7.7782965,1622.03,1021.3115488999999
1550336,0.8755669444799423,1550336,0.0070884316,1.4687297,0.07099609,171,-0.0018503884,757,8863.63453745842,6.761944,1558.8,975.4586602299999
1552384,0.9600429311394691,1552384,0.008281652,1.4794253,0.0959961,187,-0.0033517152,758,8875.611789941788,1.4692601,1556.48,973.20739655
1554432,0.8967870101332664,1554432,0.004811862,1.492995,0.058886718,150,-0.0029758648,759,8886.555905342102,7.347554,1521.51,947.8622402999999
1556480,0.9454353973269463,1556480,0.008466834,1.4792058,0.067675784,170,-0.007845291,760,8900.130611419678,2.5841806,1473.58,911.6319082699999
1558528,0.9295793622732162,1558528,0.0047387616,1.4689989,0.057958983,238,-0.0021755719,761,8912.168015003204,0.32183927,1473.58,911.6319082699999
1560576,0.9674866572022438,1560576,0.0074711344,1.4618328,0.09672852,187,-0.007625847,762,8920.746705293655,1.221479,1474.56,910.16823639
1562624,0.889372318983078,1562624,0.004060397,1.4458085,0.044189453,194,-0.0011391945,763,8931.672453641891,5.7375174,1493.64,923.1962461500001
1564672,0.9471245743334293,1564672,0.005506225,1.425411,0.065136716,144,-0.00029736562,764,8942.206347703934,4.75028,1408.25,861.5422656800001
1566720,0.935124084353447,1566720,0.006434915,1.416962,0.07373047,156,-0.0056185517,765,8956.33525109291,5.6833296,1368.08,831.6285625500001
1568768,0.9120931550860405,1568768,0.0044915597,1.4182955,0.052099608,168,-0.008794498,766,8969.463015556335,8.981299,1329.99,805.28719732
1570816,0.9682342410087585,1570816,0.00500571,1.4199435,0.055029295,182,-0.005657459,767,8981.585722923279,2.4091961,1290.92,777.4536699700002
1572864,0.8637808263301849,1572864,0.006344907,1.4238247,0.06557617,123,-0.0076724747,768,8992.831544160843,10.433966,1201.88,715.4009629399999
1574912,0.8424433171749115,1574912,0.0044154106,1.4230531,0.052001953,172,-0.0032585715,769,9009.401372432709,8.057558,1187.43,705.9092520099998
1576960,0.9891619710251689,1576960,0.0075592757,1.4206661,0.09082031,197,-0.006018956,770,9021.30783200264,0.79578364,1167.36,693.2860801299998
1579008,0.8589214384555817,1579008,0.004767998,1.4250624,0.05419922,118,-0.0044635655,771,9031.653434038162,13.548866,1100.54,647.4377695799999
1581056,0.8600879013538361,1581056,0.004584532,1.4336407,0.053515624,183,-0.0044281143,772,9048.905248641968,8.22565,1097.61,645.2645410599999
1583104,0.9022824615240097,1583104,0.005554633,1.4350759,0.06923828,191,-0.0040781135,773,9060.061490535736,6.094426,1095.04,642.9047969199999
1585152,0.9384376294910908,1585152,0.0058440333,1.4220378,0.06982422,153,-0.0012465337,774,9070.732425689697,5.4103675,1075.88,629.1884941799999
1587200,0.8717980980873108,1587200,0.005654395,1.4117057,0.06508789,119,-0.006904566,775,9084.060089588165,12.960879,1075.77,630.05631841
1589248,0.9424353986978531,1589248,0.005957615,1.4024354,0.07109375,239,-0.006130108,776,9101.272340536118,1.7093521,1075.77,630.05631841
1591296,0.8516768664121628,1591296,0.0047236057,1.4001787,0.055761717,137,-0.0023760162,777,9109.837358236313,11.7304735,1092.78,642.4135235
1593344,0.9388942271471024,1593344,0.007909014,1.4165884,0.08452149,159,-0.007427777,778,9124.691098928452,6.032383,1076.37,630.83181061
1595392,0.9350239112973213,1595392,0.006423504,1.4220469,0.0734375,147,-0.0016253495,779,9137.500780582428,5.6225367,1074.29,629.59396882
1597440,0.8864031657576561,1597440,0.0035183807,1.4214367,0.043359376,148,-0.0033098392,780,9151.396310091019,10.461878,1078.5,631.8027324899999
1599488,0.9723031427711248,1599488,0.006524542,1.4187913,0.07758789,199,-0.0070780776,781,9165.22659277916,1.4867142,1078.74,632.17440046
1601536,0.9377613589167595,1601536,0.0057812636,1.4132457,0.070166014,238,-0.008375445,782,9175.486033916473,0.86042863,1078.74,632.17440046
1603584,0.946694515645504,1603584,0.006652966,1.4115269,0.07631836,145,-0.0064453073,783,9184.070837259293,5.4021287,1124.55,665.43442195
1605632,0.8561153709888458,1605632,0.005231229,1.4100745,0.05996094,170,-0.003438643,784,9198.142902851105,8.729685,1143.47,678.43206063
1607680,0.9500409290194511,1607680,0.004292116,1.4133943,0.0515625,148,-0.0074468115,785,9210.13069152832,5.4205594,1158.29,689.5948262500001
1609728,0.9717727284878492,1609728,0.00585153,1.4265978,0.06987305,238,-0.0054718377,786,9223.933908700943,1.1092997,1158.29,689.5948262500001
1611776,0.938855454325676,1611776,0.0064259088,1.4328303,0.074560545,154,-0.007386016,787,9232.520999193192,5.555505,1184.4,709.0779785900002
1613824,0.8906411454081535,1613824,0.007829228,1.4314128,0.084033206,169,-0.008641344,788,9245.740469932556,7.4049773,1188.45,711.60511531
1615872,0.8319906890392303,1615872,0.005091225,1.4306633,0.058691405,117,-0.004697304,789,9257.812005758286,14.673712,1181.85,708.09854695
1617920,0.9346314817667007,1617920,0.0069223037,1.4260122,0.08232422,239,-0.004393247,790,9275.270569562912,0.71205866,1181.85,708.09854695
1619968,0.9693315587937832,1619968,0.006104804,1.420725,0.069726564,189,-0.0029078736,791,9283.836420059204,1.6990883,1199.24,720.3641621899999
1622016,0.9473414793610573,1622016,0.013790043,1.4258188,0.105371095,188,-0.0069896085,792,9294.649529457092,3.3851287,1211.81,729.9168125799999
1624064,0.5438701212406158,1624064,0.0058762655,1.4268962,0.06918945,239,-0.00012515493,793,9305.536900043488,1.524151,1211.81,729.9168125799999
1626112,0.9572713971138,1626112,0.0053061387,1.4324483,0.06635742,179,-0.0013113598,794,9314.103012800217,1.9029663,1248.36,754.12410164
1628160,0.9702990334481001,1628160,0.0055288654,1.4425566,0.06782226,178,-0.0024249647,795,9325.522146701813,1.5495222,1263.92,764.8143887399998
1630208,0.9662444740533829,1630208,0.0040922207,1.4420326,0.046826173,171,-0.0047699786,796,9336.979130029678,1.9403493,1279.45,775.44548249
1632256,0.9151511043310165,1632256,0.007143398,1.428474,0.083789065,239,-0.00484877,797,9348.939677715302,1.4690685,1279.45,775.44548249
1634304,0.9222303181886673,1634304,0.006046166,1.4171183,0.06694336,91,-0.0061629615,798,9357.508090257645,4.4138875,1315.51,801.9117344400001
1636352,0.9324438273906708,1636352,0.0068535544,1.4246886,0.078125,186,-0.005532159,799,9379.80420923233,3.6631227,1331.51,813.40523054
1638400,0.8416774570941925,1638400,0.010218633,1.4495169,0.09946289,169,-0.006436131,800,9390.775278806686,7.6583643,1347.13,824.2307871800002
1640448,0.9580865651369095,1640448,0.007163948,1.4467642,0.08842774,196,-0.005437596,801,9402.850962638855,1.6782078,1362.21,834.4972285900002
1642496,0.9480046667158604,1642496,0.0071321614,1.449047,0.08681641,180,-0.0030881083,802,9413.25329875946,1.8980662,1377.76,845.3148203900001
1644544,0.9460563249886036,1644544,0.00507171,1.4627587,0.06064453,184,-0.0012760824,803,9424.630643367767,1.8075705,1392.35,854.98485359
1646592,0.2632613778114319,1646592,0.004373418,1.46119,0.049609374,238,-0.0006243464,804,9435.710858821869,2.565795,1392.35,854.98485359
1648640,0.8746690303087234,1648640,0.0059709274,1.4657255,0.07299805,176,-0.004886494,805,9444.296424627304,6.0213375,1427.46,877.9132989
1650688,0.5475394427776337,1650688,0.005530214,1.474659,0.06347656,239,-0.0006410313,806,9455.91898560524,1.6523902,1427.46,877.9132989
1652736,0.9582819938659668,1652736,0.006250661,1.4814147,0.074121095,184,-0.004860842,807,9464.486932516098,1.4968964,1454.08,895.3249863999997
1654784,0.9593989364802837,1654784,0.0064973636,1.4875418,0.07998047,189,-0.007911725,808,9475.559784650803,1.4471003,1456.58,896.6230156999998
1656832,0.8589961677789688,1656832,0.005774547,1.5037138,0.061328124,148,-0.0059507648,809,9486.388925075531,12.194043,1483.87,914.7275469500001
1658880,0.9613264724612236,1658880,0.0049391007,1.5141109,0.062597655,196,-0.0020888648,810,9500.201201677322,1.3811333,1474.06,907.7905098400001
1660928,0.8836971372365952,1660928,0.0034524538,1.5100532,0.038378906,142,-0.001979825,811,9510.618444681168,8.751158,1484.84,915.0770996900001
1662976,0.9497202411293983,1662976,0.0041829078,1.51912,0.047705077,187,-0.004506464,812,9524.978016376495,3.277064,1474.84,907.3233926500001
1665024,0.834917351603508,1665024,0.006051273,1.5177802,0.0680664,239,-0.010031189,813,9535.909421682358,1.3257204,1474.84,907.3233926500001
1667072,0.9707297123968601,1667072,0.0057975026,1.5154893,0.07299805,172,-0.0068317116,814,9544.474316120148,1.2659503,1500.78,925.4040996800001
1669120,0.9661778472363949,1669120,0.0087951245,1.5075482,0.09995117,238,-0.007815375,815,9556.35301733017,1.7286024,1500.78,925.4040996800001
1671168,0.8778409212827682,1671168,0.0062876046,1.4924886,0.0734375,162,-0.00810103,816,9564.929421663284,6.332714,1515.42,933.7088633499999
1673216,0.9711975064128637,1673216,0.0059110546,1.4882544,0.07192383,179,-0.006032312,817,9577.511395454407,1.7496163,1526.5,941.7550821
1675264,0.9001671746373177,1675264,0.0034881246,1.4928877,0.037744142,239,-0.0046079946,818,9588.933227300644,0.9408512,1526.5,941.7550821
1677312,0.9540225677192211,1677312,0.0059213303,1.4903159,0.071875,169,-0.005940128,819,9597.50252366066,1.7197485,1559.02,965.3417793599999
1679360,0.9257047548890114,1679360,0.0051567485,1.4912239,0.066259764,189,-0.0054861465,820,9609.56709432602,5.1674085,1592.18,988.0451524000001
1681408,0.9340930059552193,1681408,0.00565329,1.5056221,0.06557617,165,-0.006682305,821,9620.401069879532,6.5896516,1605.24,997.1391191900001
1683456,0.9759079348295927,1683456,0.0049682027,1.522156,0.051416017,190,-0.007783971,822,9632.806873559952,1.5321472,1605.25,997.24211138
1685504,0.9507057890295982,1685504,0.0053508496,1.5141449,0.05571289,239,-0.0058381734,823,9643.575753211975,0.7891794,1605.25,997.24211138
1687552,0.9404065571725368,1687552,0.0043430636,1.5085689,0.051367186,238,-0.0032638267,824,9652.142860651016,0.85357857,1605.25,997.24211138
